Name,Gender,Race
Syed Sarfaraz Akhtar,male,A
Avijit Vajpayee,male,A
Arjit Srivastava,male,A
Madan Gopal Jhanwar,male,A
Manish Shrivastava,male,A
Shaonan Wang,male,A
Jiajun Zhang,male,A
Chengqing Zong,male,A
Aurélie Herbelot,female,B_NL
Marco Baroni,male,HL
Joseph Sanu,male,A
Mingbin Xu,male,A
Hui Jiang,male,A
Quan Liu,male,A
Jared Fernandez,male,HL
Zhaocheng Yu,male,A
Doug Downey,male,W_NL
Souleiman Hasan,male,B_NL
Edward Curry,male,B_NL
Guang-He Lee,female,A
Yun-Nung Chen,female,A
Nils Reimers,male,W_NL
Iryna Gurevych,female,W_NL
André F. T. Martins,male,B_NL
Julia Kreutzer,female,W_NL
Nobuhiro Kaji,male,A
Hayato Kobayashi,male,A
Sebastian Ruder,male,W_NL
Barbara Plank,female,W_NL
Prajit Ramachandran,male,A
Peter Liu,male,A
Quoc Le,male,A
Denny Britz,male,W_NL
Melody Guan,female,A
Minh-Thang Luong,male,A
Sungjoon Park,male,A
JinYeong Bak,male,A
Alice Oh,female,A
David Alvarez-Melis,male,W_NL
Tommi Jaakkola,male,A
Iulian Vlad Serban,male,A
Alexander G. Ororbia,male,HL
Joelle Pineau,female,W_NL
Aaron Courville,male,W_NL
Thomas Lavergne,male,W_NL
François Yvon,male,B_NL
Alham Fikri Aji,male,A
Kenneth Heafield,male,W_NL
You Lu,male,A
Jeffrey Lund,male,W_NL
Jordan Boyd-Graber,male,W_NL
Peng Chen,male,A
Zhongqian Sun,male,A
Lidong Bing,male,A
Wei Yang,male,A
Yunfei Long,male,A
Qin Lu,female,A
Rong Xiang,male,A
Minglei Li,male,A
Chu-Ren Huang,female,A
Lahari Poddar,female,A
Wynne Hsu,female,A
Mong Li Lee,male,A
Aniruddha Ghosh,male,A
Tony Veale,male,B_NL
Alex Morales,male,HL
Chengxiang Zhai,male,A
Leyi Wang,female,A
Rui Xia,male,A
Kui Xu,male,A
Xiaojun Wan,male,A
Zi-Yi Dou,female,A
Min Yang,male,A
Jincheng Mei,male,A
Heng Ji,male,A
Wei Zhao,male,A
Zhou Zhao,male,A
Xiaojun Chen,male,A
Liang-Chih Yu,female,A
Jin Wang,male,A
K. Robert Lai,male,A
Xuejie Zhang,female,A
Md Shad Akhtar,male,A
Abhishek Kumar,male,A
Deepanway Ghosal,male,A
Asif Ekbal,male,A
Pushpak Bhattacharyya,male,A
Raksha Sharma,female,A
Arpan Somani,male,A
Lakshya Kumar,male,A
Pushpak Bhattacharyya,male,A
Yasheng Wang,male,A
Yang Zhang,male,A
Bing Liu,male,A
Wenhan Xiong,male,A
Thien Hoang,male,A
William Yang Wang,male,A
Rodrigo Nogueira,male,HL
Kyunghyun Cho,female,A
Xingxing Zhang,male,A
Mirella Lapata,female,HL
Meng Fang,male,A
Yuan Li,male,A
Trevor Cohn,male,W_NL
Shashi Narayan,male,A
Claire Gardent,female,B_NL
Shay B. Cohen,female,W_NL
Anastasia Shimorina,female,HL
Zhen Xu,male,A
Bingquan Liu,male,A
Baoxun Wang,female,A
Chengjie Sun,male,A
Xiaolong Wang,male,A
Zhuoran Wang,male,A
Chao Qi,male,A
Stanislau Semeniuta,male,A
Aliaksei Severyn,male,A
Erhardt Barth,male,W_NL
Nabil Hossain,male,A
John Krumm,male,W_NL
Lucy Vanderwende,female,HL
Eric Horvitz,male,W_NL
Henry Kautz,male,W_NL
Enrico Santus,male,HL
Emmanuele Chersoni,female,A
Alessandro Lenci,male,HL
Philippe Blache,male,B_NL
Dheeraj Mekala,male,A
Vivek Gupta,male,A
Bhargavi Paranjape,male,A
Harish Karnick,male,A
Alexis Conneau,male,B_NL
Douwe Kiela,male,A
Holger Schwenk,male,W_NL
Loïc Barrault,male,W_NL
Antoine Bordes,male,B_NL
Hitomi Yanaka,female,A
Koji Mineshima,male,A
Pascual Martínez-Gómez,male,HL
Daisuke Bekki,male,A
Chen Gong,male,A
Zhenghua Li,female,A
Min Zhang,male,A
Xinzhou Jiang,male,A
Nasser Zalmout,male,A
Nizar Habash,male,A
Ryan Cotterell,male,W_NL
Ekaterina Vylomova,female,A
Huda Khayrallah,female,A
Christo Kirov,male,A
David Yarowsky,male,W_NL
Karl Stratos,male,W_NL
Tobias Horsmann,male,W_NL
Torsten Zesch,male,W_NL
Lara McConnaughey,female,W_NL
Jennifer Dai,female,A
David Bamman,male,W_NL
Ryan Cotterell,male,W_NL
Georg Heigold,male,W_NL
Hao Zhou,male,A
Zhenting Yu,male,A
Yue Zhang,female,A
Shujian Huang,male,A
Xinyu Dai,female,A
Jiajun Chen,male,A
Takamasa Oshikiri,female,A
Mrinmaya Sachan,female,A
Kumar Dubey,male,A
Eric Xing,male,A
Guokun Lai,male,A
Qizhe Xie,male,A
Hanxiao Liu,female,A
Yiming Yang,male,A
Eduard Hovy,male,W_NL
Mark Hopkins,male,W_NL
Cristian Petrescu-Prahova,male,HL
Roie Levin,female,W_NL
Ronan Le Bras,male,A
Alvaro Herrasti,male,HL
Vidur Joshi,male,A
Danqing Huang,female,A
Shuming Shi,male,A
Chin-Yew Lin,male,A
Jian Yin,male,A
Rui Liu,male,A
Junjie Hu,male,A
Wei Wei,male,A
Zi Yang,female,A
Eric Nyberg,male,W_NL
Teng Long,male,A
Emmanuel Bengio,male,HL
Ryan Lowe,male,W_NL
Jackie Chi Kit Cheung,male,A
Doina Precup,female,B_NL
David Golub,male,W_NL
Po-Sen Huang,male,A
Xiaodong He,male,A
Li Deng,female,A
Yan Wang,male,A
Xiaojiang Liu,male,A
Shuming Shi,male,A
Deepak P,male,A
Dinesh Garg,male,A
Shirish Shevade,male,A
Nan Duan,female,A
Duyu Tang,female,A
Peng Chen,male,A
Ming Zhou,male,A
Li Dong,male,A
Jonathan Mallinson,male,W_NL
Siva Reddy,male,A
Mirella Lapata,female,HL
Yuanliang Meng,male,A
Anna Rumshisky,female,W_NL
Alexey Romanov,male,W_NL
Kateryna Tymoshenko,female,W_NL
Daniele Bonadiman,female,W_NL
Alessandro Moschitti,male,HL
Semih Yavuz,male,A
Izzeddin Gur,male,A
Yu Su,female,A
Xifeng Yan,female,A
Jean-Benoit Delbrouck,male,W_NL
Stéphane Dupont,male,B_NL
Ashwin Vijayakumar,male,A
Ramakrishna Vedantam,male,A
Devi Parikh,female,A
Aroma Mahendru,female,A
Viraj Prabhu,male,A
Akrit Mohapatra,male,A
Dhruv Batra,male,A
Stefan Lee,male,A
Peter Anderson,male,W_NL
Basura Fernando,male,HL
Mark Johnson,male,B_NL
Stephen Gould,male,W_NL
Rowan Zellers,male,W_NL
Yejin Choi,female,A
Sina Zarrieß,female,A
David Schlangen,male,W_NL
Licheng Yu,female,A
Mohit Bansal,male,A
Tamara Berg,female,W_NL
Cheng-Yang Fu,female,A
Joon Lee,male,A
Mohit Bansal,male,A
Alexander Berg,male,W_NL
Ramakanth Pasunuru,male,A
Mohit Bansal,male,A
Jesse Mu,male,A
Joshua K. Hartshorne,male,W_NL
Timothy O’Donnell,male,W_NL
Iacer Calixto,male,HL
Qun Liu,female,A
Dipendra Misra,male,A
John Langford,male,W_NL
Yoav Artzi,male,W_NL
Kathleen C. Fraser,female,W_NL
Kristina Lundholm Fors,female,W_NL
Dimitrios Kokkinakis,male,W_NL
Arto Nordlund,male,W_NL
Qiang Ning,male,A
Zhili Feng,female,A
Dan Roth,male,W_NL
Arun Chaganty,male,A
Ashwin Paranjape,male,A
Percy Liang,male,A
Christopher D. Manning,male,W_NL
Kai Hui,male,A
Andrew Yates,male,W_NL
Klaus Berberich,male,W_NL
Gerard de Melo,male,HL
Jonathan Raiman,male,W_NL
John Miller,male,W_NL
Micha Elsner,female,W_NL
Cory Shain,male,W_NL
Luana Bulat,female,A
Stephen Clark,male,W_NL
Ekaterina Shutova,female,A
Haoran Li,male,A
Junnan Zhu,male,A
Cong Ma,male,A
Jiajun Zhang,male,A
Chengqing Zong,male,A
Amir Zadeh,male,A
Minghai Chen,male,A
Soujanya Poria,female,A
Erik Cambria,male,HL
Louis-Philippe Morency,male,B_NL
Kenneth Joseph,male,W_NL
Lisa Friedland,female,W_NL
William Hobbs,male,W_NL
David Lazer,male,W_NL
Oren Tsur,male,W_NL
John Pavlopoulos,male,W_NL
Prodromos Malakasiotis,male,HL
Ion Androutsopoulos,male,HL
Haim Dubossarsky,male,W_NL
Daphna Weinshall,female,W_NL
Eitan Grossman,male,W_NL
Veronica Lynn,female,B_NL
Youngseo Son,male,A
Vivek Kulkarni,male,A
Niranjan Balasubramanian,male,A
H. Andrew Schwartz,male,W_NL
Alessandro Raganato,male,HL
Claudio Delli Bovi,male,HL
Roberto Navigli,male,HL
Guy D. Rosin,male,W_NL
Eytan Adar,male,W_NL
Kira Radinsky,female,W_NL
Gehui Shen,female,A
Yunlun Yang,female,A
Zhi-Hong Deng,male,A
Chengyu Wang,female,A
Xiaofeng He,male,A
Aoying Zhou,female,A
Pengfei Liu,male,A
Kaiyu Qian,female,A
Xipeng Qiu,male,A
Xuanjing Huang,male,A
Yuchen Zhang,male,A
Panupong Pasupat,male,A
Percy Liang,male,A
Wuwei Lan,male,A
Siyu Qiu,female,A
Hua He,male,A
Wei Xu,male,A
Yu Su,female,A
Xifeng Yan,female,A
Bishan Yang,male,A
Tom Mitchell,male,B_NL
Chuan Wang,male,A
Nianwen Xue,female,A
Miguel Ballesteros,male,HL
Yaser Al-Onaizan,male,A
Jie Zhao,male,A
Yu Su,female,A
Ziyu Guan,male,A
Huan Sun,male,A
Andrew Cattle,male,W_NL
Xiaojuan Ma,male,A
Yang Liu,male,A
Mirella Lapata,female,HL
Man Lan,male,A
Jianxiang Wang,male,A
Yuanbin Wu,male,A
Zheng-Yu Niu,female,A
Haifeng Wang,male,A
Qingyu Yin,female,A
Yu Zhang,female,A
Weinan Zhang,male,A
Ting Liu,female,A
Mathieu Morey,male,A
Philippe Muller,male,W_NL
Nicholas Asher,male,W_NL
Sharid Loáiciga,female,HL
Liane Guillou,female,A
Christian Hardmeier,male,W_NL
Benjamin Heinzerling,male,W_NL
Nafise Sadat Moosavi,female,A
Michael Strube,male,W_NL
Liang Wang,male,A
Sujian Li,male,A
Yajuan Lv,male,HL
Houfeng Wang,male,A
Eyal Shnarch,male,A
Ran Levy,male,A
Vikas Raykar,male,A
Noam Slonim,male,W_NL
Khalid Al-Khatib,male,A
Henning Wachsmuth,male,A
Matthias Hagen,male,W_NL
Benno Stein,male,W_NL
Haijing Liu,female,A
Yang Gao,male,A
Pin Lv,male,A
Mengxue Li,female,A
Shiqiang Geng,male,A
Minglan Li,male,A
Hao Wang,male,A
Peter Potash,male,W_NL
Alexey Romanov,male,W_NL
Anna Rumshisky,female,W_NL
Oana Cocarascu,female,A
Francesca Toni,female,W_NL
Matthias Sperber,male,W_NL
Graham Neubig,male,W_NL
Jan Niehues,male,W_NL
Alex Waibel,male,W_NL
Yang Feng,male,A
Shiyue Zhang,female,A
Andi Zhang,female,A
Dong Wang,male,A
Andrew Abel,male,W_NL
Marlies van der Wees,male,W_NL
Arianna Bisazza,female,HL
Christof Monz,male,W_NL
Leonard Dahlmann,male,W_NL
Evgeny Matusov,male,A
Pavel Petrushkov,male,W_NL
Shahram Khadivi,male,A
Xing Wang,male,A
Zhaopeng Tu,male,A
Deyi Xiong,male,A
Min Zhang,male,A
Baosong Yang,male,A
Derek F. Wong,male,A
Tong Xiao,male,A
Lidia S. Chao,female,A
Jingbo Zhu,male,A
Denny Britz,male,W_NL
Anna Goldie,female,W_NL
Minh-Thang Luong,male,A
Quoc Le,male,A
Derry Tanti Wijaya,male,A
Brendan Callahan,male,W_NL
John Hewitt,male,W_NL
Jie Gao,male,A
Xiao Ling,female,A
Marianna Apidianaki,female,A
Chris Callison-Burch,male,W_NL
Khanh Nguyen,male,A
Hal Daumé III,male,B_NL
Jordan Boyd-Graber,male,W_NL
Xiaowei Zhang,female,A
Wei Chen,male,A
Feng Wang,male,A
Shuang Xu,female,A
Bo Xu,male,A
Rui Wang,male,A
Masao Utiyama,male,A
Lemao Liu,male,A
Kehai Chen,male,A
Eiichiro Sumita,male,A
Antonio Valerio Miceli Barone,male,HL
Barry Haddow,male,W_NL
Ulrich Germann,male,W_NL
Rico Sennrich,male,A
Yin-Wen Chang,female,A
Michael Collins,male,W_NL
Tobias Domhan,male,W_NL
Felix Hieber,male,HL
Diego Marcheggiani,male,HL
Ivan Titov,male,HL
Jayant Krishnamurthy,male,A
Pradeep Dasigi,male,A
Matt Gardner,male,W_NL
Shashank Srivastava,male,A
Igor Labutov,male,W_NL
Tom Mitchell,male,B_NL
Marek Rei,male,A
Luana Bulat,female,A
Douwe Kiela,male,A
Ekaterina Shutova,female,A
Katherine Keith,female,W_NL
Abram Handler,male,W_NL
Michael Pinkham,male,W_NL
Cara Magliozzi,female,W_NL
Joshua McDuffie,male,B_NL
Brendan O’Connor,male,W_NL
Justine Zhang,female,A
Arthur Spirling,male,W_NL
Cristian Danescu-Niculescu-Mizil,male,HL
David Vilares,male,HL
Yulan He,female,A
Sandesh Swamy,male,A
Alan Ritter,male,W_NL
Marie-Catherine de Marneffe,female,W_NL
Lin Gui,female,A
Jiannan Hu,male,A
Yulan He,female,A
Ruifeng Xu,male,A
Qin Lu,female,A
Jiachen Du,male,A
Snigdha Chaturvedi,female,A
Haoruo Peng,male,A
Dan Roth,male,W_NL
Bjarke Felbo,male,W_NL
Alan Mislove,male,W_NL
Anders Søgaard,male,W_NL
Iyad Rahwan,male,A
Sune Lehmann,male,W_NL
Zhongqing Wang,male,A
Yue Zhang,female,A
Jiong Cai,male,A
Yong Jiang,male,A
Kewei Tu,male,A
Caio Corro,male,HL
Joseph Le Roux,male,W_NL
Mathieu Lacroix,male,A
Xiaoqing Zheng,male,A
Miloš Stanojević,male,W_NL
Raquel G. Alhama,female,HL
Zhirui Zhang,male,A
Shujie Liu,female,A
Mu Li,male,A
Ming Zhou,male,A
Enhong Chen,female,A
Wenjuan Han,male,A
Yong Jiang,male,A
Kewei Tu,male,A
Yong Jiang,male,A
Wenjuan Han,male,A
Kewei Tu,male,A
Mitchell Stern,male,B_NL
Daniel Fried,male,W_NL
Dan Klein,male,W_NL
Xiao Zhang,female,A
Yong Jiang,male,A
Hao Peng,male,A
Kewei Tu,male,A
Dan Goldwasser,male,W_NL
Jungo Kasai,male,A
Bob Frank,male,W_NL
Tom McCoy,male,B_NL
Owen Rambow,male,W_NL
Alexis Nasr,male,HL
Heike Adel,female,W_NL
Hinrich Schütze,male,W_NL
Meishan Zhang,male,A
Yue Zhang,female,A
Guohong Fu,male,A
Prakhar Ojha,male,A
Partha Talukdar,male,A
Jay Pujara,male,A
Eriq Augustine,male,A
Lise Getoor,female,W_NL
Goran Glavaš,male,W_NL
Simone Paolo Ponzetto,male,A
Wenyuan Zeng,male,A
Yankai Lin,male,A
Zhiyuan Liu,male,A
Maosong Sun,male,A
Yi Wu,male,A
David Bamman,male,W_NL
Stuart Russell,male,W_NL
Daniil Sorokin,male,W_NL
Iryna Gurevych,female,W_NL
Tianyu Liu,male,A
Kexiang Wang,male,A
Baobao Chang,male,A
Zhifang Sui,female,A
Prafulla Kumar Choubey,male,A
Ruihong Huang,female,A
Yi Yao Huang,male,A
William Yang Wang,male,A
Qing Zhang,female,A
Houfeng Wang,male,A
Kata Gábor,female,A
Haïfa Zargayouna,female,A
Isabelle Tellier,female,W_NL
Davide Buscaldi,male,W_NL
Thierry Charnois,male,B_NL
Andrey Kutuzov,male,W_NL
Erik Velldal,male,HL
Lilja Øvrelid,female,A
Yangfeng Ji,male,A
Chenhao Tan,male,A
Sebastian Martschat,male,HL
Yejin Choi,female,A
Noah A. Smith,male,W_NL
Ivano Basile,male,HL
Fabio Tamburini,male,HL
Zichao Yang,male,A
Phil Blunsom,male,B_NL
Chris Dyer,male,W_NL
Wang Ling,male,A
Oren Melamud,male,W_NL
Ido Dagan,male,A
Jacob Goldberger,male,W_NL
Zhenisbek Assylbekov,male,A
Rustem Takhanov,male,A
Bagdat Myrzakhmetov,male,A
Jonathan N. Washington,male,B_NL
Lea Frermann,female,W_NL
György Szarvas,male,W_NL
Shen Li,male,A
Zhe Zhao,male,A
Tao Liu,male,A
Renfen Hu,male,A
Xiaoyong Du,male,A
Giannis Nikolentzos,male,HL
Polykarpos Meladianos,male,HL
François Rousseau,male,B_NL
Yannis Stavrakas,male,HL
Michalis Vazirgiannis,male,HL
Weiwei Yang,female,A
Jordan Boyd-Graber,male,W_NL
Philip Resnik,male,W_NL
Natalie Parde,female,W_NL
Rodney Nielsen,male,W_NL
Chenguang Wang,male,A
Alan Akbik,male,A
Laura Chiticariu,female,A
Yunyao Li,male,A
Fei Xia,female,A
Anbang Xu,male,A
Kazuma Hashimoto,female,A
Caiming Xiong,male,A
Yoshimasa Tsuruoka,female,A
Richard Socher,male,W_NL
Meng Zhang,male,A
Yang Liu,male,A
Huanbo Luan,male,A
Maosong Sun,male,A
Felix Stahlberg,male,HL
Bill Byrne,male,W_NL
Jasmijn Bastings,female,B_NL
Ivan Titov,male,HL
Wilker Aziz,male,B_NL
Diego Marcheggiani,male,HL
Khalil Sima’an,male,A
Jiatao Gu,male,A
Kyunghyun Cho,female,A
Victor O.K. Li,male,A
Fan Yang,male,A
Arjun Mukherjee,male,A
Eduard Dragut,male,W_NL
Besnik Fetahu,male,A
Katja Markert,female,W_NL
Avishek Anand,male,A
Diyi Yang,female,A
Aaron Halfaker,male,W_NL
Robert Kraut,male,W_NL
Eduard Hovy,male,W_NL
Daniel Hewlett,male,W_NL
Llion Jones,male,B_NL
Alexandre Lacoste,male,B_NL
Izzeddin Gur,male,A
Robin Jia,male,A
Percy Liang,male,A
Hongyu Lin,female,A
Le Sun,female,A
Xianpei Han,male,A
Yichun Yin,female,A
Yangqiu Song,male,A
Ming Zhang,male,A
Johannes Daxenberger,male,W_NL
Steffen Eger,male,W_NL
Ivan Habernal,male,HL
Christian Stab,male,W_NL
Iryna Gurevych,female,W_NL
Xinya Du,female,A
Claire Cardie,female,W_NL
Lucas Sterckx,male,W_NL
Jason Naradowsky,male,W_NL
Bill Byrne,male,W_NL
Thomas Demeester,male,W_NL
Chris Develder,male,W_NL
Piji Li,female,A
Wai Lam,male,A
Lidong Bing,male,A
Weiwei Guo,female,A
Hang Li,female,A
Piji Li,female,A
Wai Lam,male,A
Lidong Bing,male,A
Zihao Wang,male,A
Masaru Isonuma,female,A
Toru Fujino,female,A
Junichiro Mori,male,A
Yutaka Matsuo,female,A
Ichiro Sakata,male,A
Jianmin Zhang,male,A
Xiaojun Wan,male,A
Kai Zhao,male,A
Liang Huang,male,A
Prafulla Kumar Choubey,male,A
Ruihong Huang,female,A
Liang Huang,male,A
Kai Zhao,male,A
Mingbo Ma,male,A
Di Wang,female,A
Nebojsa Jojic,male,W_NL
Chris Brockett,male,W_NL
Eric Nyberg,male,W_NL
Quan Hung Tran,male,A
Ingrid Zukerman,female,W_NL
Gholamreza Haffari,male,A
Jiwei Li,male,A
Will Monroe,male,B_NL
Tianlin Shi,male,A
Sébastien Jean,male,W_NL
Alan Ritter,male,W_NL
Dan Jurafsky,male,W_NL
Yang Liu,male,A
Kun Han,male,A
Zhao Tan,male,A
Yun Lei,female,A
Yohan Jo,male,A
Michael Yoder,male,W_NL
Hyeju Jang,female,A
Carolyn Rosé,female,W_NL
Lili Yao,female,A
Yaoyuan Zhang,male,A
Yansong Feng,male,A
Dongyan Zhao,male,A
Rui Yan,male,A
Cheng Chang,male,A
Runzhe Yang,female,A
Lu Chen,female,A
Xiang Zhou,male,A
Kai Yu,male,A
Yuanlong Shao,male,A
Stephan Gouws,male,W_NL
Denny Britz,male,W_NL
Anna Goldie,female,W_NL
Brian Strope,male,W_NL
Ray Kurzweil,male,W_NL
Arash Eshghi,male,A
Igor Shalyminov,male,W_NL
Oliver Lemon,male,B_NL
Baolin Peng,male,A
Xiujun Li,female,A
Lihong Li,female,A
Jianfeng Gao,male,A
Asli Celikyilmaz,female,A
Sungjin Lee,male,A
Kam-Fai Wong,male,A
Jekaterina Novikova,female,W_NL
Ondřej Dušek,male,W_NL
Amanda Cercas Curry,female,W_NL
Verena Rieser,female,W_NL
Sam Wiseman,male,W_NL
Stuart Shieber,male,W_NL
Alexander Rush,male,W_NL
Jasabanta Patro,male,A
Bidisha Samanta,female,A
Saurabh Singh,male,A
Abhipsa Basu,female,A
Prithwish Mukherjee,male,A
Monojit Choudhury,male,A
Animesh Mukherjee,male,A
Tao Ding,male,A
Warren K. Bickel,male,W_NL
Shimei Pan,female,A
Aparna Garimella,female,A
Carmen Banea,female,HL
Rada Mihalcea,female,HL
Hao Cheng,male,A
Hao Fang,male,A
Mari Ostendorf,female,W_NL
Farzana Rashid,female,A
Eduardo Blanco,male,HL
Mihai Dusmanu,male,A
Elena Cabrio,female,HL
Serena Villata,female,HL
Tatsuya Aoki,female,A
Ryohei Sasano,male,A
Hiroya Takamura,female,A
Manabu Okumura,male,A
Maarten Sap,male,A
Marcella Cindy Prasettio,female,HL
Ari Holtzman,male,W_NL
Hannah Rashkin,female,W_NL
Yejin Choi,female,A
Daniel Preoţiuc-Pietro,male,HL
Sharath Chandra Guntuku,male,A
Lyle Ungar,male,W_NL
Clément Gautrais,male,B_NL
Peggy Cellier,female,W_NL
René Quiniou,male,HL
Alexandre Termier,male,B_NL
H. Andrew Schwartz,male,W_NL
Masoud Rouhizadeh,male,A
Michael Bishop,male,W_NL
Philip Tetlock,male,W_NL
Barbara Mellers,female,W_NL
Lyle Ungar,male,W_NL
Masumi Shirakawa,female,A
Takahiro Hara,male,A
Takuya Maekawa,female,A
Haoruo Peng,male,A
Ming-Wei Chang,male,A
Wen-tau Yih,female,A
Henning Wachsmuth,male,A
Giovanni Da San Martino,male,HL
Dora Kiesel,female,W_NL
Benno Stein,male,W_NL
Zhe Gan,male,A
Yunchen Pu,female,A
Ricardo Henao,male,HL
Chunyuan Li,male,A
Xiaodong He,male,A
Lawrence Carin,male,B_NL
Hadi Amiri,male,A
Timothy Miller,male,W_NL
Guergana Savova,female,HL
Tao Gui,male,A
Qi Zhang,male,A
Haoran Huang,male,A
Minlong Peng,male,A
Xuanjing Huang,male,A
Bofang Li,male,A
Tao Liu,male,A
Zhe Zhao,male,A
Buzhou Tang,female,A
Aleksandr Drozd,male,W_NL
Anna Rogers,female,W_NL
Xiaoyong Du,male,A
Chloé Braud,female,W_NL
Ophélie Lacroix,female,B_NL
Anders Søgaard,male,W_NL
Mike Lewis,male,B_NL
Denis Yarats,male,W_NL
Yann Dauphin,male,B_NL
Devi Parikh,female,A
Dhruv Batra,male,A
Lu Chen,female,A
Xiang Zhou,male,A
Cheng Chang,male,A
Runzhe Yang,female,A
Kai Yu,male,A
Peter Potash,male,W_NL
Anna Rumshisky,female,W_NL
Qingsong Ma,male,A
Yvette Graham,female,B_NL
Timothy Baldwin,male,W_NL
Qun Liu,female,A
Pierre Isabelle,male,B_NL
Colin Cherry,male,B_NL
George Foster,male,W_NL
Ndapandula Nakashole,female,A
Raphael Flauger,male,B_NL
Rachel Bawden,female,W_NL
Nima Pourdamghani,male,A
Kevin Knight,male,B_NL
Adam St Arnaud,male,B_NL
David Beck,male,W_NL
Grzegorz Kondrak,male,W_NL
Chaitanya Malaviya,male,A
Graham Neubig,male,W_NL
Patrick Littell,male,W_NL
Stephen Mayhew,male,W_NL
Chen-Tse Tsai,female,A
Dan Roth,male,W_NL
Ivan Vulić,male,A
Nikola Mrkšić,male,W_NL
Anna Korhonen,female,W_NL
Annemarie Friedrich,female,W_NL
Damyana Gateva,female,HL
Carolin Lawrence,female,W_NL
Artem Sokolov,male,W_NL
Stefan Riezler,male,W_NL
Chengyu Wang,female,A
Yan Fan,male,A
Xiaofeng He,male,A
Aoying Zhou,female,A
Lifu Huang,male,A
Avirup Sil,male,A
Heng Ji,male,A
Radu Florian,male,A
Greg Durrett,male,W_NL
Jonathan K. Kummerfeld,male,W_NL
Taylor Berg-Kirkpatrick,female,B_NL
Rebecca Portnoff,female,W_NL
Sadia Afroz,female,A
Damon McCoy,male,B_NL
Kirill Levchenko,male,W_NL
Vern Paxson,male,B_NL
Aldrian Obaja Muis,male,A
Wei Lu,male,A
Octavian-Eugen Ganea,male,HL
Thomas Hofmann,male,W_NL
Kiril Gashteovski,male,W_NL
Rainer Gemulla,male,B_NL
Luciano del Corro,male,HL
Yi Luan,male,A
Mari Ostendorf,female,W_NL
Hannaneh Hajishirzi,female,A
Siliang Tang,male,A
Ning Zhang,male,A
Jinjiang Zhang,male,A
Fei Wu,male,A
Yueting Zhuang,female,A
Aditya Sharma,male,A
Zarana Parekh,female,A
Partha Talukdar,male,A
Peng-Hsuan Li,male,A
Ruo-Ping Dong,male,A
Yu-Siang Wang,female,A
Ju-Chieh Chou,female,A
Wei-Yun Ma,female,A
Emma Strubell,female,B_NL
Patrick Verga,male,W_NL
David Belanger,male,W_NL
Andrew McCallum,male,W_NL
Nitish Gupta,male,A
Sameer Singh,male,A
Dan Roth,male,W_NL
Hua He,male,A
