Name,Gender,Race
Hao Xiong,male,A
Zhongjun He,male,A
Hua Wu,male,A
Haifeng Wang,male,A
Yunsu Kim,female,A
Petre Petrov,male,W_NL
Pavel Petrushkov,male,W_NL
Shahram Khadivi,male,A
Hermann Ney,male,W_NL
Elena Voita,female,HL
Rico Sennrich,male,A
Ivan Titov,male,HL
Jie Hao,male,A
Xing Wang,male,A
Shuming Shi,male,A
Jinfeng Zhang,female,A
Zhaopeng Tu,male,A
Biao Zhang,male,A
Ivan Titov,male,HL
Rico Sennrich,male,A
Elias Stengel-Eskin,male,HL
Tzu-ray Su,female,A
Matt Post,male,W_NL
Benjamin Van Durme,male,W_NL
Longyue Wang,female,A
Zhaopeng Tu,male,A
Xing Wang,male,A
Shuming Shi,male,A
Zaixiang Zheng,male,A
Shujian Huang,male,A
Zhaopeng Tu,male,A
Xin-Yu Dai,male,A
Jiajun Chen,male,A
Wenqiang Lei,male,A
Weiwen Xu,male,A
Ai Ti Aw,female,A
Yuanxin Xiang,male,A
Tat Seng Chua,male,A
Shilin He,male,A
Zhaopeng Tu,male,A
Xing Wang,male,A
Longyue Wang,female,A
Michael Lyu,male,A
Shuming Shi,male,A
Xu Tan,male,A
Jiale Chen,male,A
Di He,female,A
Yingce Xia,female,A
Tao Qin,male,A
Tie-Yan Liu,male,A
Paula Czarnowska,female,W_NL
Sebastian Ruder,male,W_NL
Edouard Grave,male,B_NL
Ryan Cotterell,male,W_NL
Ann Copestake,female,W_NL
Antonios Anastasopoulos,male,W_NL
Graham Neubig,male,W_NL
Meishan Zhang,male,A
Yue Zhang,female,A
Guohong Fu,male,A
Linlin Liu,female,A
Xiang Lin,male,A
Shafiq Joty,male,A
Simeng Han,female,A
Lidong Bing,male,A
Rui Cai,male,A
Mirella Lapata,female,HL
Zuyi Bao,female,A
Rui Huang,male,A
Chen Li,male,A
Kenny Zhu,male,A
Tao Gui,male,A
Yicheng Zou,male,A
Qi Zhang,male,A
Minlong Peng,male,A
Jinlan Fu,male,A
Zhongyu Wei,male,A
Xuanjing Huang,male,A
Yijin Liu,female,A
Fandong Meng,male,A
Jinchao Zhang,male,A
Jie Zhou,male,A
Yufeng Chen,female,A
Jinan Xu,male,A
Yaushian Wang,male,A
Hung-Yi Lee,female,A
Yun-Nung Chen,female,A
Chunchuan Lyu,male,A
Shay B. Cohen,female,W_NL
Ivan Titov,male,HL
Alankar Jain,male,A
Bhargavi Paranjape,male,A
Zachary C. Lipton,male,W_NL
Edwin D. Simpson,male,B_NL
Iryna Gurevych,female,W_NL
Clara Vania,female,A
Yova Kementchedjhieva,female,HL
Anders Søgaard,male,W_NL
Adam Lopez,male,HL
Tao Meng,male,A
Nanyun Peng,male,A
Kai-Wei Chang,male,A
Zhichu Lu,female,A
Forough Arabshahi,male,A
Igor Labutov,male,W_NL
Tom Mitchell,male,B_NL
Shiyuan Xiao,male,A
Yuanxin Ouyang,female,A
Wenge Rong,male,A
Jianxin Yang,male,A
Zhang Xiong,male,A
Benoit Crabbé,male,W_NL
Murielle Fabre,female,B_NL
Christophe Pallier,male,B_NL
Mor Geva,male,HL
Yoav Goldberg,male,W_NL
Jonathan Berant,male,W_NL
Md Rizwan Parvez,male,A
Tolga Bolukbasi,male,A
Kai-Wei Chang,male,A
Venkatesh Saligrama,male,A
Joe Davison,male,B_NL
Joshua Feldman,male,W_NL
Alexander Rush,male,W_NL
Jesse Dodge,male,W_NL
Roy Schwartz,male,W_NL
Hao Peng,male,A
Noah A. Smith,male,W_NL
Philipp Dufter,male,W_NL
Hinrich Schütze,male,W_NL
Zi-Yi Dou,female,A
Keyi Yu,female,A
Antonios Anastasopoulos,male,W_NL
Weijia Shi,female,A
Muhao Chen,male,A
Pei Zhou,male,A
Kai-Wei Chang,male,A
Linqing Liu,female,A
Wei Yang,male,A
Jinfeng Rao,male,A
Raphael Tang,male,A
Jimmy Lin,male,A
Zachary Ziegler,male,W_NL
Yuntian Deng,male,A
Alexander Rush,male,W_NL
Simeng Sun,female,A
Ani Nenkova,female,A
Min Gui,male,A
Junfeng Tian,male,A
Rui Wang,male,A
Zhenglu Yang,female,A
Rahul Aralikatte,male,A
Heather Lent,female,W_NL
Ana Valeria Gonzalez,female,HL
Daniel Herschcovich,male,W_NL
Chen Qiu,male,A
Anders Sandholm,male,W_NL
Michael Ringaard,male,W_NL
Anders Søgaard,male,W_NL
Shun Kiyono,male,A
Jun Suzuki,male,A
Masato Mita,male,A
Tomoya Mizumoto,female,A
Kentaro Inui,male,A
Weiwei Yang,female,A
Jordan Boyd-Graber,male,W_NL
Philip Resnik,male,W_NL
Bonan Min,male,A
Xiaoxi Zhao,female,A
Mahmoud Azab,male,A
Stephane Dadian,male,W_NL
Vivi Nastase,female,A
Larry An,male,A
Rada Mihalcea,female,HL
Chenguang Zhu,male,A
Michael Zeng,male,A
Xuedong Huang,male,A
Min Zeng,male,A
Yisen Wang,female,A
Yuan Luo,male,A
Bo-Hsiang Tseng,female,A
Marek Rei,male,A
Paweł Budzianowski,male,W_NL
Richard Turner,male,W_NL
Bill Byrne,male,W_NL
Anna Korhonen,female,W_NL
Yilin Shen,female,A
Xiangyu Zeng,male,A
Hongxia Jin,female,A
Arshit Gupta,male,A
Peng Zhang,male,A
Garima Lalwani,female,A
Mona Diab,female,A
Jia Li,female,A
Chongyang Tao,male,A
Wei Wu,male,A
Yansong Feng,male,A
Dongyan Zhao,male,A
Rui Yan,male,A
Zihan Liu,male,A
Jamin Shin,male,A
Yan Xu,male,A
Genta Indra Winata,female,A
Peng Xu,male,A
Andrea Madotto,female,HL
Pascale Fung,female,A
Lei Shu,female,A
Hu Xu,male,A
Bing Liu,male,A
Piero Molino,male,HL
Stefan Larson,male,W_NL
Anish Mahendran,male,A
Joseph J. Peper,male,W_NL
Christopher Clarke,male,W_NL
Andrew Lee,male,A
Parker Hill,male,B_NL
Jonathan K. Kummerfeld,male,W_NL
Kevin Leach,male,W_NL
Michael A. Laurenzano,male,W_NL
Lingjia Tang,female,A
Jason Mars,male,W_NL
Tong Niu,male,A
Mohit Bansal,male,A
Yingbo Gao,male,A
Weiyue Wang,female,A
Hermann Ney,male,W_NL
Hagai Taitelbaum,male,A
Gal Chechik,male,A
Jacob Goldberger,male,W_NL
Jie Hao,male,A
Xing Wang,male,A
Shuming Shi,male,A
Jinfeng Zhang,female,A
Zhaopeng Tu,male,A
Brian Thompson,male,B_NL
Philipp Koehn,male,W_NL
Baigong Zheng,male,A
Renjie Zheng,male,A
Mingbo Ma,male,A
Liang Huang,male,A
Phillip Keung,male,A
Yichao Lu,male,A
Vikas Bhardwaj,male,A
Kehai Chen,male,A
Rui Wang,male,A
Masao Utiyama,male,A
Eiichiro Sumita,male,A
Amirhossein Tebbifakhr,male,A
Luisa Bentivogli,female,HL
Matteo Negri,male,HL
Marco Turchi,male,HL
Matthias Gallé,male,W_NL
Brian Thompson,male,B_NL
Rebecca Knowles,female,W_NL
Xuan Zhang,male,A
Huda Khayrallah,female,A
Kevin Duh,male,A
Philipp Koehn,male,W_NL
Chunting Zhou,female,A
Xuezhe Ma,female,A
Junjie Hu,male,A
Graham Neubig,male,W_NL
Renjie Zheng,male,A
Mingbo Ma,male,A
Baigong Zheng,male,A
Liang Huang,male,A
Xing Wang,male,A
Zhaopeng Tu,male,A
Longyue Wang,female,A
Shuming Shi,male,A
Raj Dabre,male,A
Atsushi Fujita,female,A
Chenhui Chu,male,A
Zi-Yi Dou,female,A
Junjie Hu,male,A
Antonios Anastasopoulos,male,W_NL
Graham Neubig,male,W_NL
Yong Jiang,male,A
Wenjuan Han,male,A
Kewei Tu,male,A
Gongbo Tang,male,A
Rico Sennrich,male,A
Joakim Nivre,male,W_NL
Hyun-Je Song,female,A
Seong-Bae Park,female,A
Sawsan Alqahtani,female,A
Ajay Mishra,male,A
Mona Diab,female,A
Vishvak Murahari,male,A
Prithvijit Chattopadhyay,male,A
Dhruv Batra,male,A
Devi Parikh,female,A
Abhishek Das,male,A
Quynh Do,female,A
Judith Gaspers,female,W_NL
Po-Yao Huang,male,A
Xiaojun Chang,male,A
Alexander Hauptmann,male,W_NL
Soravit Changpinyo,female,A
Bo Pang,male,A
Piyush Sharma,male,A
Radu Soricut,male,A
Ming Jiang,male,A
Junjie Hu,male,A
Qiuyuan Huang,male,A
Lei Zhang,female,A
Jana Diesner,female,W_NL
Jianfeng Gao,male,A
Mingfei Gao,male,A
Larry Davis,male,B_NL
Richard Socher,male,W_NL
Caiming Xiong,male,A
Xudong Han,male,A
Philip Schulz,male,W_NL
Trevor Cohn,male,W_NL
Xiujun Li,female,A
Chunyuan Li,male,A
Qiaolin Xia,female,A
Yonatan Bisk,male,A
Asli Celikyilmaz,female,A
Jianfeng Gao,male,A
Noah A. Smith,male,W_NL
Yejin Choi,female,A
Michalina Strzyz,female,W_NL
David Vilares,male,HL
Carlos Gómez-Rodríguez,male,HL
Andrew Drozdov,male,W_NL
Patrick Verga,male,W_NL
Yi-Pei Chen,female,A
Mohit Iyyer,male,A
Andrew McCallum,male,W_NL
Sam Davidson,male,B_NL
Dian Yu,female,A
Zhou Yu,male,A
Panupong Pasupat,male,A
Sonal Gupta,male,A
Karishma Mandyam,female,A
Rushin Shah,male,A
Mike Lewis,male,B_NL
Luke Zettlemoyer,male,W_NL
Zhengxin Yang,male,A
Jinchao Zhang,male,A
Fandong Meng,male,A
Shuhao Gu,male,A
Yang Feng,male,A
Jie Zhou,male,A
Ankur Bapna,male,A
Orhan Firat,male,A
Sweta Agrawal,female,A
Marine Carpuat,female,W_NL
Sneha Kudugunta,female,A
Ankur Bapna,male,A
Isaac Caswell,male,B_NL
Orhan Firat,male,A
Xin Tan,female,A
Longyin Zhang,male,A
Deyi Xiong,male,A
Guodong Zhou,male,A
Yiming Cui,male,A
Wanxiang Che,male,A
Ting Liu,female,A
Bing Qin,male,A
Shijin Wang,male,A
Guoping Hu,male,A
Minghao Hu,male,A
Yuxing Peng,male,A
Zhen Huang,male,A
Dongsheng Li,male,A
Andreas Rücklé,male,W_NL
Nafise Sadat Moosavi,female,A
Iryna Gurevych,female,W_NL
Jingjing Xu,male,A
Yuechen Wang,male,A
Duyu Tang,female,A
Nan Duan,female,A
Pengcheng Yang,male,A
Qi Zeng,male,A
Ming Zhou,male,A
Xu Sun,male,A
Nina Poerner,female,W_NL
Hinrich Schütze,male,W_NL
