Name,Gender,Race
Piji Li,female,A
Yi Liao,male,A
Wai Lam,male,A
Weiwei Guo,female,A
Rebecca Passonneau,female,W_NL
Giang Tran,male,A
Eelco Herder,male,W_NL
Katja Markert,female,W_NL
Chris Kedzie,male,W_NL
Kathleen McKeown,female,W_NL
Fernando Diaz,male,HL
Jey Han Lau,male,A
Alexander Clark,male,B_NL
Shalom Lappin,male,W_NL
Oren Tsur,male,W_NL
Dan Calacci,male,W_NL
David Lazer,male,W_NL
Naho Orita,female,HL
Eliana Vornov,male,HL
Naomi Feldman,female,W_NL
Hal Daumé III,male,B_NL
Vlad Niculae,male,A
Srijan Kumar,male,A
Jordan Boyd-Graber,male,W_NL
Cristian Danescu-Niculescu-Mizil,male,HL
Shin Kanouchi,female,A
Mamoru Komachi,male,A
Naoaki Okazaki,female,A
Eiji Aramaki,male,A
Hiroshi Ishikawa,female,A
Diyi Yang,female,A
Miaomiao Wen,female,A
Carolyn Rosé,female,W_NL
Mohit Iyyer,male,A
Varun Manjunatha,male,A
Jordan Boyd-Graber,male,W_NL
Hal Daumé III,male,B_NL
Jialei Wang,male,A
Ji Wan,male,A
Yongdong Zhang,male,A
Steven Hoi,male,A
François Rousseau,male,B_NL
Emmanouil Kiagias,male,A
Michalis Vazirgiannis,male,HL
Anders Søgaard,male,W_NL
Željko Agić,male,A
Héctor Martínez Alonso,male,HL
Barbara Plank,female,W_NL
Bernd Bohnet,male,W_NL
Anders Johannsen,male,W_NL
Daxiang Dong,male,A
Hua Wu,male,A
Wei He,male,A
Dianhai Yu,female,A
Haifeng Wang,male,A
Jianqiang Ma,male,A
Erhard Hinrichs,male,W_NL
Xinchi Chen,male,A
Xipeng Qiu,male,A
Chenxi Zhu,female,A
Xuanjing Huang,male,A
Daniel Preoţiuc-Pietro,male,HL
Vasileios Lampos,male,HL
Nikolaos Aletras,male,W_NL
Dominik Wurzer,male,W_NL
Victor Lavrenko,male,HL
Miles Osborne,male,W_NL
Kei Uchiumi,female,A
Hiroshi Tsukahara,female,A
Daichi Mochihashi,male,A
Zhenghua Li,female,A
Jiayuan Chao,male,A
Min Zhang,male,A
Wenliang Chen,male,A
Sascha Rothe,female,W_NL
Hinrich Schütze,male,W_NL
Yvette Graham,female,B_NL
Chengqing Zong,male,A
Michael Strube,male,W_NL
José Camacho-Collados,male,HL
Mohammad Taher Pilehvar,male,A
Roberto Navigli,male,HL
Julien Subercaze,male,B_NL
Christophe Gravier,male,B_NL
Frederique Laforest,female,B_NL
Tao Chen,male,A
Ruifeng Xu,male,A
Yulan He,female,A
Xuan Wang,male,A
Nghia The Pham,male,A
Angeliki Lazaridou,female,A
Marco Baroni,male,HL
Shoushan Li,male,A
Lei Huang,female,A
Jingjing Wang,female,A
Guodong Zhou,male,A
Min Yang,male,A
Yinfei Yang,female,A
Yaowei Yan,female,A
Minghui Qiu,female,A
Forrest Bao,male,A
Matt Taddy,male,W_NL
Zhongyu Wei,male,A
Yang Liu,male,A
Chen Li,male,A
Wei Gao,male,A
Ellie Pavlick,female,W_NL
Juri Ganitkevitch,male,A
Tsz Ping Chan,male,A
Xuchen Yao,male,A
Benjamin Van Durme,male,W_NL
Chris Callison-Burch,male,W_NL
Goran Glavaš,male,W_NL
Sanja Štajner,female,W_NL
Romina Altamirano,female,HL
Thiago Ferreira,male,HL
Ivandré Paraboni,male,HL
Luciana Benotti,female,HL
Ivandré Paraboni,male,HL
Michelle Galindo,female,HL
Douglas Iacovelli,male,W_NL
Ina Roesiger,female,W_NL
Arndt Riester,male,W_NL
Robert Fisher,male,W_NL
Reid Simmons,male,W_NL
Ajda Gokcen,female,A
Marie-Catherine de Marneffe,female,W_NL
Jacob Devlin,male,W_NL
Hao Cheng,male,A
Hao Fang,male,A
Saurabh Gupta,male,A
Li Deng,female,A
Xiaodong He,male,A
Geoffrey Zweig,male,W_NL
Margaret Mitchell,female,B_NL
Semih Yagcioglu,male,A
Erkut Erdem,male,W_NL
Aykut Erdem,male,A
Ruket Cakici,female,A
Grzegorz Chrupała,male,W_NL
Ákos Kádár,male,A
Afra Alishahi,female,A
Douwe Kiela,male,A
Laura Rimell,female,W_NL
Ivan Vulić,male,A
Stephen Clark,male,W_NL
Yulia Tsvetkov,male,A
Chris Dyer,male,W_NL
Heng Yu,male,A
Xuan Zhu,male,A
Sho Hoshino,male,A
Yusuke Miyao,male,A
Katsuhito Sudoh,male,A
Katsuhiko Hayashi,female,A
Masaaki Nagata,female,A
Takuya Matsuzaki,female,A
Akira Fujita,female,A
Naoya Todo,female,A
Noriko H. Arai,female,A
Boxing Chen,male,A
Hongyu Guo,female,A
Rajen Chatterjee,male,A
Marion Weller,female,W_NL
Matteo Negri,male,HL
Marco Turchi,male,HL
Jiatao Gu,male,A
Victor O.K. Li,male,A
Jianfei Yu,male,A
Jing Jiang,male,A
Mingbo Ma,male,A
Liang Huang,male,A
Bowen Zhou,male,A
Bing Xiang,male,A
Zsolt Bitvai,male,W_NL
Trevor Cohn,male,W_NL
Jun Suzuki,male,A
Masaaki Nagata,female,A
Young-Bum Kim,female,A
Karl Stratos,male,W_NL
Ruhi Sarikaya,female,A
Aliaksei Severyn,male,A
Massimo Nicosia,male,HL
Gianni Barlacchi,male,HL
Alessandro Moschitti,male,HL
Robert Östling,male,W_NL
Masoud Rouhizadeh,male,A
Emily Prud’hommeaux,female,W_NL
Jan van Santen,male,A
Richard Sproat,male,W_NL
Meghana Kshirsagar,female,A
Sam Thomson,male,W_NL
Nathan Schneider,male,W_NL
Jaime Carbonell,male,HL
Noah A. Smith,male,W_NL
Chris Dyer,male,W_NL
Sheng Zhang,female,A
Yansong Feng,male,A
Songfang Huang,female,A
Kun Xu,male,A
Zhe Han,male,A
Dongyan Zhao,male,A
Douwe Kiela,male,A
Luana Bulat,female,A
Stephen Clark,male,W_NL
Takaaki Tanaka,female,A
Masaaki Nagata,female,A
Rudolf Rosa,male,HL
Zdeněk Žabokrtský,male,W_NL
Wenduan Xu,male,A
Michael Auli,male,W_NL
Stephen Clark,male,W_NL
Carlos Gómez-Rodríguez,male,HL
Daniel Fernández-González,male,HL
Fei Cheng,male,A
Kevin Duh,male,A
Yuji Matsumoto,male,A
Željko Agić,male,A
Dirk Hovy,male,W_NL
Anders Søgaard,male,W_NL
Roland Roller,male,W_NL
Eneko Agirre,male,HL
Aitor Soroa,male,HL
Mark Stevenson,male,W_NL
Ying Xu,female,A
Christoph Ringlstetter,male,W_NL
Mi-Young Kim,female,A
Grzegorz Kondrak,male,W_NL
Randy Goebel,male,W_NL
Yusuke Miyao,male,A
Yang Liu,male,A
Furu Wei,female,A
Sujian Li,male,A
Heng Ji,male,A
Ming Zhou,male,A
Houfeng Wang,male,A
Dani Yogatama,female,A
Daniel Gillick,male,W_NL
Nevena Lazic,female,W_NL
Jennifer D’Souza,male,A
Vincent Ng,male,A
Gabriel Stanovsky,male,W_NL
Ido Dagan,male,A
Mausam,,
Yaqin Yang,female,A
Yalin Liu,male,A
Nianwen Xue,female,A
Rob Voigt,male,W_NL
Dan Jurafsky,male,W_NL
Chen Chen,male,A
Vincent Ng,male,A
Weiren Yu,male,A
Julie McCann,female,W_NL
Yiannos Stathopoulos,male,HL
Simone Teufel,female,W_NL
Zhenzhong Zhang,male,A
Le Sun,female,A
Xianpei Han,male,A
Linmei Hu,female,A
Xuzhong Wang,male,A
Mengdi Zhang,female,A
Juanzi Li,male,A
Xiaoli Li,female,A
Chao Shao,male,A
Jie Tang,male,A
Yongbin Liu,male,A
Peng Wang,male,A
Jiaming Xu,male,A
Bo Xu,male,A
Chenglin Liu,male,A
Heng Zhang,male,A
Fangyuan Wang,male,A
Hongwei Hao,male,A
Egoitz Laparra,male,HL
Itziar Aldabe,male,HL
German Rigau,male,HL
Thien Huu Nguyen,male,A
Ralph Grishman,male,W_NL
Ofer Bronstein,male,W_NL
Ido Dagan,male,A
Qi Li,male,A
Heng Ji,male,A
Anette Frank,female,W_NL
Nanyun Peng,male,A
Mo Yu,male,A
Mark Dredze,male,W_NL
Kenneth Heafield,male,W_NL
Rohan Kshirsagar,male,A
Santiago Barona,male,W_NL
Ayah Zirikly,female,A
Masato Hagiwara,male,A
Kai Liu,male,A
Hua Wang,male,A
Sajib Dasgupta,male,A
Ellie Pavlick,female,W_NL
Travis Wolfe,male,W_NL
Pushpendre Rastogi,male,A
Chris Callison-Burch,male,W_NL
Mark Dredze,male,W_NL
Benjamin Van Durme,male,W_NL
Matthias Liebeck,male,W_NL
Stefan Conrad,male,W_NL
Ran Levy,male,A
Liat Ein-Dor,female,W_NL
Shay Hummel,female,W_NL
Ruty Rinott,female,W_NL
Noam Slonim,male,W_NL
Ellie Pavlick,female,W_NL
Pushpendre Rastogi,male,A
Juri Ganitkevitch,male,A
Benjamin Van Durme,male,W_NL
Chris Callison-Burch,male,W_NL
Alina Maria Ciobanu,female,HL
Liviu P. Dinu,male,A
Dallas Card,male,B_NL
Amber E. Boydstun,female,W_NL
Justin H. Gross,male,W_NL
Philip Resnik,male,W_NL
Noah A. Smith,male,W_NL
Michel Galley,male,W_NL
Chris Brockett,male,W_NL
Alessandro Sordoni,male,HL
Yangfeng Ji,male,A
Michael Auli,male,W_NL
Chris Quirk,male,W_NL
Margaret Mitchell,female,B_NL
Jianfeng Gao,male,A
Bill Dolan,male,W_NL
Minghua Nuo,female,A
Huidan Liu,male,A
Congjun Long,male,A
Jian Wu,male,A
Tong Wang,male,A
Abdelrahman Mohamed,male,A
Graeme Hirst,male,W_NL
Manaal Faruqui,male,A
Chris Dyer,male,W_NL
Olivier Ferret,male,HL
Kristina Gulordava,female,A
Paola Merlo,female,HL
Benoit Crabbé,male,W_NL
Dirk Hovy,male,W_NL
Anders Søgaard,male,W_NL
Weizheng Chen,male,A
Jinpeng Wang,male,A
Yan Zhang,male,A
Hongfei Yan,male,A
Xiaoming Li,male,A
ShiLiang Zhang,male,A
Hui Jiang,male,A
MingBin Xu,male,A
JunFeng Hou,male,A
LiRong Dai,female,A
Khaled Aldebei,male,A
Xiangjian He,male,A
Jie Yang,male,A
Tong Wang,male,A
Vish Viswanath,male,A
Ping Chen,male,A
Piotr Mirowski,male,W_NL
Andreas Vlachos,male,W_NL
Michal Lukasik,male,W_NL
Trevor Cohn,male,W_NL
Kalina Bontcheva,female,A
Min Xiao,male,A
Yuhong Guo,female,A
Marco Turchi,male,HL
Matteo Negri,male,HL
Marcello Federico,male,HL
Baotian Hu,male,A
Zhaopeng Tu,male,A
Zhengdong Lu,male,A
Hang Li,female,A
Qingcai Chen,male,A
Jingyi Zhang,female,A
Masao Utiyama,male,A
Eiichro Sumita,female,A
Hai Zhao,male,A
Malte Nuhn,male,W_NL
Julian Schamper,male,W_NL
Hermann Ney,male,W_NL
Benjamin Marie,male,B_NL
Aurélien Max,male,B_NL
Marlies van der Wees,male,W_NL
Arianna Bisazza,female,HL
Wouter Weerkamp,male,W_NL
Christof Monz,male,W_NL
Tianze Shi,female,A
Zhiyuan Liu,male,A
Yang Liu,male,A
Maosong Sun,male,A
Akiva Miura,male,A
Graham Neubig,male,W_NL
Sakriani Sakti,female,A
Tomoki Toda,male,A
Satoshi Nakamura,female,A
Xiaojun Wan,male,A
Yue Hu,female,A
Anggi Maulidyani,female,A
Ruli Manurung,female,A
Courtney Napoles,female,HL
Keisuke Sakaguchi,male,A
Matt Post,male,W_NL
Joel Tetreault,male,W_NL
Xinlei Shi,female,A
Junjie Zhai,male,A
Xudong Yang,male,A
Zehua Xie,female,A
Chao Liu,male,A
Chak Yan Yeung,male,A
John Lee,male,A
Aditya Joshi,male,A
Abhijit Mishra,male,A
Balamurali AR,male,A
Pushpak Bhattacharyya,male,A
Mark J. Carman,male,W_NL
Yusheng Xie,male,A
Pranjal Daga,male,A
Yu Cheng,female,A
Kunpeng Zhang,male,A
Ankit Agrawal,male,A
Alok Choudhary,male,A
Yanran Li,female,A
Wenjie Li,female,A
Sujian Li,male,A
Rui Yan,male,A
Xiang Li,male,A
Mengwen Liu,female,A
Xiaohua Hu,female,A
Afshin Rahimi,male,A
Trevor Cohn,male,W_NL
Timothy Baldwin,male,W_NL
Luís Marujo,male,HL
Wang Ling,male,A
Isabel Trancoso,female,HL
Chris Dyer,male,W_NL
Alan W. Black,male,W_NL
Anatole Gershman,male,W_NL
David Martins de Matos,male,HL
João Neto,male,HL
Jaime Carbonell,male,HL
Jihen Karoui,female,A
Farah Benamara Zitoune,female,A
Véronique Moriceau,female,B_NL
Nathalie Aussenac-Gilles,female,B_NL
Lamia Hadrich Belguith,male,B_NL
Fan Zhang,male,A
Kui Xu,male,A
Luchen Tan,male,A
Haotian Zhang,male,A
Charles Clarke,male,B_NL
Mark Smucker,male,W_NL
Dakui Zhang,male,A
Yu Mao,female,A
Yang Liu,male,A
Hanshi Wang,male,A
Chuyuan Wei,male,A
Shiping Tang,female,A
Tao Ge,male,A
Heng Ji,male,A
Baobao Chang,male,A
Zhifang Sui,female,A
John Sylak-Glassman,male,W_NL
