Name,Gender,Race
Simon Hengchen,male,A
Nina Tahmasebi,female,A
Dominik Schlechtweg,male,W_NL
Suyang Zhu,male,A
Shoushan Li,male,A
Guodong Zhou,male,A
Sijie Mai,female,A
Haifeng Hu,male,A
Songlong Xing,male,A
Katherine Keith,female,W_NL
Amanda Stent,female,W_NL
Ruidan He,male,A
Wee Sun Lee,male,A
Hwee Tou Ng,female,A
Daniel Dahlmeier,male,W_NL
Debela Gemechu,female,A
Chris Reed,male,W_NL
Soujanya Poria,female,A
Devamanyu Hazarika,male,A
Navonil Majumder,male,A
Gautam Naik,male,A
Erik Cambria,male,HL
Rada Mihalcea,female,HL
Minghao Hu,male,A
Yuxing Peng,male,A
Zhen Huang,male,A
Dongsheng Li,male,A
Yiwei Lv,male,A
Zhuang Chen,male,A
Tieyun Qian,female,A
Jialong Tang,male,A
Ziyao Lu,male,A
Jinsong Su,male,A
Yubin Ge,female,A
Linfeng Song,male,A
Le Sun,female,A
Jiebo Luo,male,A
Nils Reimers,male,W_NL
Benjamin Schiller,male,W_NL
Tilman Beck,male,W_NL
Johannes Daxenberger,male,W_NL
Christian Stab,male,W_NL
Iryna Gurevych,female,W_NL
Xiao Zhang,female,A
Dan Goldwasser,male,W_NL
Huaishao Luo,male,A
Tianrui Li,female,A
Bing Liu,male,A
Junbo Zhang,male,A
Esin Durmus,female,B_NL
Claire Cardie,female,W_NL
Sheng Xu,female,A
Peifeng Li,male,A
Fang Kong,male,A
Qiaoming Zhu,female,A
Guodong Zhou,male,A
Bill McDowell,male,B_NL
Noah Goodman,male,W_NL
Youmna Farag,female,A
Helen Yannakoudakis,female,W_NL
Sonia Badene,female,HL
Kate Thompson,female,W_NL
Jean-Pierre Lorré,male,B_NL
Nicholas Asher,male,W_NL
Elisa Ferracane,female,HL
Greg Durrett,male,W_NL
Junyi Jessy Li,female,A
Katrin Erk,female,W_NL
Sina Zarrieß,female,A
David Schlangen,male,W_NL
Hongliang Fei,male,A
Xu Li,male,A
Dingcheng Li,male,A
Ping Li,male,A
Mingyu Derek Ma,male,A
Kevin Bowden,male,B_NL
Jiaqi Wu,female,A
Wen Cui,male,A
Marilyn Walker,female,B_NL
Ben Kantor,male,A
Amir Globerson,male,A
Peng Xu,male,A
Hamidreza Saghir,male,A
Jin Sung Kang,male,A
Teng Long,male,A
Avishek Joey Bose,male,W_NL
Yanshuai Cao,female,A
Jackie Chi Kit Cheung,male,A
Andrei Butnaru,male,A
Radu Tudor Ionescu,male,A
Bianca Scarlini,female,HL
Tommaso Pasini,male,W_NL
Roberto Navigli,male,HL
Goran Glavaš,male,W_NL
Robert Litschko,male,W_NL
Sebastian Ruder,male,W_NL
Ivan Vulić,male,A
Hongming Zhang,male,A
Hantian Ding,male,A
Yangqiu Song,male,A
Dominik Schlechtweg,male,W_NL
Anna Hätty,female,W_NL
Marco Del Tredici,male,HL
Sabine Schulte im Walde,female,W_NL
Tongshuang Wu,male,A
Marco Tulio Ribeiro,male,HL
Jeffrey Heer,male,W_NL
Daniel Weld,male,W_NL
Yuan Yao,male,A
Deming Ye,male,A
Peng Li,male,A
Xu Han,male,A
Yankai Lin,male,A
Zhenghao Liu,male,A
Zhiyuan Liu,male,A
Lixin Huang,male,A
Jie Zhou,male,A
Maosong Sun,male,A
Chujie Zheng,male,A
Minlie Huang,female,A
Aixin Sun,female,A
Jeffrey Lund,male,W_NL
Piper Armstrong,male,A
Wilson Fearn,male,B_NL
Stephen Cowley,male,W_NL
Courtni Byun,female,A
Jordan Boyd-Graber,male,W_NL
Kevin Seppi,male,W_NL
Chris Madge,male,B_NL
Juntao Yu,male,A
Jon Chamberlain,male,W_NL
Udo Kruschwitz,male,W_NL
Silviu Paun,male,A
Massimo Poesio,male,HL
Chien-Sheng Wu,female,A
Andrea Madotto,female,HL
Ehsan Hosseini-Asl,male,A
Caiming Xiong,male,A
Richard Socher,male,W_NL
Pascale Fung,female,A
Shiva Pentyala,male,A
Mengwen Liu,female,A
Markus Dreyer,male,W_NL
Anusha Balakrishnan,female,A
Jinfeng Rao,male,A
Kartikeya Upasani,male,A
Michael White,male,B_NL
Rajen Subba,male,A
Seungwhan Moon,male,A
Pararth Shah,male,A
Anuj Kumar,male,A
Rajen Subba,male,A
Daya Guo,female,A
Duyu Tang,female,A
Nan Duan,female,A
Ming Zhou,male,A
Jian Yin,male,A
Hongming Zhang,male,A
Yan Song,male,A
Yangqiu Song,male,A
Dong Yu,male,A
Yonatan Belinkov,male,A
Adam Poliak,male,W_NL
Stuart Shieber,male,W_NL
Benjamin Van Durme,male,W_NL
Alexander Rush,male,W_NL
Jie Zhou,male,A
Xu Han,male,A
Cheng Yang,male,A
Zhiyuan Liu,male,A
Lifeng Wang,male,A
Changcheng Li,male,A
Maosong Sun,male,A
Martin Schmitt,male,W_NL
Hinrich Schütze,male,W_NL
Nan Du,female,A
Kai Chen,male,A
Anjuli Kannan,female,A
Linh Tran,female,A
Yuhui Chen,female,A
Izhak Shafran,male,A
Verónica Pérez-Rosas,female,HL
Xinyi Wu,female,A
Kenneth Resnicow,male,W_NL
Rada Mihalcea,female,HL
Justine Zhang,female,A
Robert Filbin,male,W_NL
Christine Morrison,female,B_NL
Jaclyn Weiser,female,W_NL
Cristian Danescu-Niculescu-Mizil,male,HL
Jeanne E. Daniel,female,W_NL
Willie Brink,male,B_NL
Ryan Eloff,male,W_NL
Charles Copley,male,W_NL
Parminder Bhatia,male,A
Busra Celikkaya,female,A
Mohammed Khalilia,male,A
David Vilares,male,HL
Carlos Gómez-Rodríguez,male,HL
Martin Gleize,male,W_NL
Eyal Shnarch,male,A
Leshem Choshen,male,A
Lena Dankin,female,B_NL
Guy Moshkowich,male,W_NL
Ranit Aharonov,male,A
Noam Slonim,male,W_NL
Roy Bar-Haim,male,W_NL
Dalia Krieger,female,W_NL
Orith Toledo-Ronen,female,HL
Lilach Edelstein,female,W_NL
Yonatan Bilu,male,A
Alon Halfon,male,W_NL
Yoav Katz,male,W_NL
Amir Menczel,male,A
Ranit Aharonov,male,A
Noam Slonim,male,W_NL
Gustavo Aguilar,male,HL
Viktor Rozgic,male,HL
Weiran Wang,male,A
Chao Wang,male,A
Rui Xia,male,A
Zixiang Ding,male,A
Yonatan Bilu,male,A
Ariel Gera,male,HL
Daniel Hershcovich,male,W_NL
Benjamin Sznajder,male,W_NL
Dan Lahav,male,A
Guy Moshkowich,male,W_NL
Anael Malet,male,HL
Assaf Gavron,male,W_NL
Noam Slonim,male,W_NL
Sangwoo Cho,male,A
Logan Lebanoff,male,W_NL
Hassan Foroosh,male,A
Fei Liu,male,A
Takuya Makino,female,A
Tomoya Iwakura,female,A
Hiroya Takamura,female,A
Manabu Okumura,male,A
Ming Zhong,male,A
Pengfei Liu,male,A
Danqing Wang,female,A
Xipeng Qiu,male,A
Xuanjing Huang,male,A
Maxime Peyrard,male,B_NL
Alexander Fabbri,male,HL
Irene Li,female,A
Tianwei She,male,A
Suyi Li,female,A
Dragomir Radev,male,W_NL
Shuhuai Ren,female,A
Yihe Deng,female,A
Kun He,male,A
Wanxiang Che,male,A
Janek Bevendorff,male,W_NL
Martin Potthast,male,W_NL
Matthias Hagen,male,W_NL
Benno Stein,male,W_NL
Kazuya Shimura,female,A
Jiyi Li,female,A
Fumiyo Fukumoto,female,A
Tirthankar Ghosal,male,A
Rajeev Verma,male,A
Asif Ekbal,male,A
Pushpak Bhattacharyya,male,A
Suyoun Kim,female,A
Siddharth Dalmia,male,A
Florian Metze,male,W_NL
Adith Iyer,male,A
Aditya Joshi,male,A
Sarvnaz Karimi,male,A
Ross Sparks,male,W_NL
Cecile Paris,female,B_NL
Sian Gooding,female,B_NL
Ekaterina Kochmar,female,A
Chuhan Wu,male,A
Fangzhao Wu,male,A
Mingxiao An,male,A
Yongfeng Huang,male,A
Xing Xie,female,A
Amrith Krishna,male,A
Vishnu Sharma,male,A
Bishal Santra,male,A
Aishik Chakraborty,male,A
Pavankumar Satuluri,male,A
Pawan Goyal,male,A
Amirreza Shirani,male,A
Franck Dernoncourt,male,B_NL
Paul Asente,male,W_NL
Nedim Lipka,male,W_NL
Seokhwan Kim,male,A
Jose Echevarria,male,HL
Thamar Solorio,male,HL
Quanzhi Li,male,A
Qiong Zhang,female,A
Luo Si,male,A
Saeideh Shahrokh Esfahani,male,A
Michael J. Cafarella,male,W_NL
Maziyar Baran Pouyan,male,A
Gregory DeAngelo,male,W_NL
Elena Eneva,female,HL
Andy E. Fano,male,HL
Matthias Sperber,male,W_NL
Graham Neubig,male,W_NL
Ngoc-Quan Pham,male,A
Alex Waibel,male,W_NL
Elena Voita,female,HL
Rico Sennrich,male,A
Ivan Titov,male,HL
Yining Wang,male,A
Long Zhou,male,A
Jiajun Zhang,male,A
Feifei Zhai,male,A
Jingfang Xu,female,A
Chengqing Zong,male,A
Viktor Hangya,male,A
Alexander Fraser,male,W_NL
Haipeng Sun,male,A
Rui Wang,male,A
Kehai Chen,male,A
Masao Utiyama,male,A
Eiichiro Sumita,male,A
Tiejun Zhao,male,A
Yunsu Kim,female,A
Yingbo Gao,male,A
Hermann Ney,male,W_NL
Jiatao Gu,male,A
Yong Wang,male,A
Kyunghyun Cho,female,A
Victor O.K. Li,male,A
Nader Akoury,male,A
Kalpesh Krishna,male,A
Mohit Iyyer,male,A
Wei Wang,male,A
Isaac Caswell,male,B_NL
Ciprian Chelba,male,HL
Xintong Li,female,A
Guanlin Li,male,A
Lemao Liu,male,A
Max Meng,male,A
Shuming Shi,male,A
Bingzhen Wei,female,A
Mingxuan Wang,male,A
Hao Zhou,male,A
Junyang Lin,male,A
Xu Sun,male,A
Naveen Arivazhagan,male,A
Colin Cherry,male,B_NL
Wolfgang Macherey,male,A
Chung-Cheng Chiu,female,A
Semih Yavuz,male,A
Ruoming Pang,male,A
Wei Li,male,A
Colin Raffel,male,W_NL
Zhiyu Chen,female,A
Hanwen Zha,male,A
Honglei Liu,male,A
Wenhu Chen,male,A
Xifeng Yan,female,A
Yu Su,female,A
Hao Zhu,male,A
Yankai Lin,male,A
Zhiyuan Liu,male,A
Jie Fu,male,A
Tat-Seng Chua,female,A
Maosong Sun,male,A
Xiaoya Li,female,A
Fan Yin,male,A
Zijun Sun,male,A
Xiayu Li,female,A
Arianna Yuan,female,A
Duo Chai,male,A
Mingxin Zhou,male,A
Jiwei Li,male,A
Wei Ye,male,A
Bo Li,male,A
Rui Xie,male,A
Zhonghao Sheng,male,A
Long Chen,male,A
Shikun Zhang,male,A
Changzhi Sun,male,A
Yeyun Gong,female,A
Yuanbin Wu,male,A
Ming Gong,male,A
Daxin Jiang,male,A
Man Lan,male,A
Shiliang Sun,male,A
Nan Duan,female,A
Haoyu Wang,male,A
Ming Tan,male,A
Mo Yu,male,A
Shiyu Chang,female,A
Dakuo Wang,male,A
Kun Xu,male,A
Xiaoxiao Guo,female,A
Saloni Potdar,female,A
Étienne Simon,male,B_NL
Vincent Guigue,male,A
Benjamin Piwowarski,male,W_NL
Christoph Alt,male,W_NL
Marc Hübner,male,W_NL
Leonhard Hennig,male,W_NL
Wei Jia,male,A
Dai Dai,male,A
Xinyan Xiao,female,A
Hua Wu,male,A
Tsu-Jui Fu,female,A
Peng-Hsuan Li,male,A
Wei-Yun Ma,female,A
Shun Zheng,male,A
Xu Han,male,A
Yankai Lin,male,A
Peilin Yu,male,A
Lu Chen,female,A
Ling Huang,female,A
Zhiyuan Liu,male,A
Wei Xu,male,A
Congying Xia,female,A
Chenwei Zhang,male,A
Tao Yang,male,A
Yaliang Li,male,A
Nan Du,female,A
Xian Wu,male,A
Wei Fan,male,A
Fenglong Ma,male,A
Philip Yu,male,A
Zhengyan Zhang,male,A
Xu Han,male,A
Zhiyuan Liu,male,A
Xin Jiang,male,A
Maosong Sun,male,A
Qun Liu,female,A
Yixin Cao,male,A
Zhiyuan Liu,male,A
Chengjiang Li,male,A
Zhiyuan Liu,male,A
Juanzi Li,male,A
Tat-Seng Chua,female,A
Ruixue Ding,female,A
Pengjun Xie,female,A
Xiaoyan Zhang,male,A
Wei Lu,male,A
Linlin Li,female,A
Luo Si,male,A
Siddhartha Brahma,male,A
Edouard Grave,male,B_NL
Sainbayar Sukhbaatar,male,A
Piotr Bojanowski,male,W_NL
Armand Joulin,male,B_NL
Hongyin Luo,female,A
Lan Jiang,male,A
Yonatan Belinkov,male,A
James Glass,male,W_NL
Yi Tay,female,A
Aston Zhang,male,A
Anh Tuan Luu,male,A
Jinfeng Rao,male,A
Shuai Zhang,female,A
Shuohang Wang,female,A
Jie Fu,male,A
Siu Cheung Hui,female,A
Ben Peters,male,W_NL
Vlad Niculae,male,A
André F. T. Martins,male,B_NL
Yu-Lun Hsieh,female,A
Minhao Cheng,male,A
Da-Cheng Juan,male,HL
Wei Wei,male,A
Wen-Lian Hsu,male,A
Cho-Jui Hsieh,female,A
Shijie Wu,female,A
Ryan Cotterell,male,W_NL
Biao Zhang,male,A
Rico Sennrich,male,A
Wei Zhao,male,A
Haiyun Peng,male,A
Steffen Eger,male,W_NL
Erik Cambria,male,HL
Min Yang,male,A
Haeju Park,female,A
Jinyoung Yeo,female,A
Gengyu Wang,male,A
Seung-won Hwang,male,A
Paul Pu Liang,male,A
Zhun Liu,male,A
Yao-Hung Hubert Tsai,male,A
Qibin Zhao,male,A
Ruslan Salakhutdinov,male,W_NL
Louis-Philippe Morency,male,B_NL
Gabriele Prato,female,W_NL
Mathieu Duchesneau,male,A
Sarath Chandar,male,A
Alain Tapp,male,B_NL
Zhuosheng Zhang,female,A
Yafang Huang,female,A
Hai Zhao,male,A
Nicole Mirea,female,HL
Klinton Bicknell,male,W_NL
Terra Blevins,female,W_NL
Luke Zettlemoyer,male,W_NL
Simon Flachs,male,W_NL
Marcel Bollmann,male,W_NL
Anders Søgaard,male,W_NL
Tatsuya Hiraoka,female,A
Hiroyuki Shindo,female,A
Yuji Matsumoto,male,A
Tony Sun,male,A
Andrew Gaut,male,W_NL
Shirlyn Tang,female,A
Yuxin Huang,female,A
Mai ElSherief,female,A
Jieyu Zhao,female,A
Diba Mirza,female,HL
Elizabeth Belding,female,W_NL
Kai-Wei Chang,male,A
William Yang Wang,male,A
Masahiro Kaneko,male,A
Danushka Bollegala,female,HL
Ran Zmigrod,male,A
Sabrina J. Mielke,female,W_NL
Hanna Wallach,female,W_NL
Ryan Cotterell,male,W_NL
Chris Sweeney,male,W_NL
Maryam Najafian,female,A
Maarten Sap,male,A
Dallas Card,male,B_NL
Saadia Gabriel,female,HL
Yejin Choi,female,A
Noah A. Smith,male,W_NL
Gabriel Stanovsky,male,W_NL
Noah A. Smith,male,W_NL
Luke Zettlemoyer,male,W_NL
Ignacio Iacobacci,male,HL
Roberto Navigli,male,HL
Kawin Ethayarajh,male,A
David Duvenaud,male,W_NL
Graeme Hirst,male,W_NL
Alexander Miserlis Hoyle,male,W_NL
Lawrence Wolf-Sonkin,male,W_NL
Hanna Wallach,female,W_NL
Isabelle Augenstein,female,W_NL
Ryan Cotterell,male,W_NL
Vihari Piratla,male,A
Sunita Sarawagi,female,A
Soumen Chakrabarti,male,A
Chengyu Wang,female,A
Xiaofeng He,male,A
Aoying Zhou,female,A
Francisco Vargas,male,HL
Kamen Brestnichki,male,W_NL
Alex Papadopoulos Korfiatis,male,A
Nils Hammerla,male,W_NL
Tiago Pimentel,male,HL
Arya D. McCarthy,male,W_NL
Damian Blasi,male,W_NL
Brian Roark,male,W_NL
Ryan Cotterell,male,W_NL
Garrett Nicolai,male,W_NL
David Yarowsky,male,W_NL
Nasser Zalmout,male,A
Nizar Habash,male,A
Kehai Chen,male,A
Rui Wang,male,A
Masao Utiyama,male,A
Eiichiro Sumita,male,A
Bram Bulte,male,W_NL
Arda Tezcan,female,A
Qiang Wang,male,A
Bei Li,female,A
Tong Xiao,male,A
Jingbo Zhu,male,A
Changliang Li,male,A
Derek F. Wong,male,A
Lidia S. Chao,female,A
Raphael Shu,male,A
Hideki Nakayama,female,A
Kyunghyun Cho,female,A
Dana Ruiter,female,W_NL
Cristina España-Bonet,female,HL
Josef van Genabith,male,W_NL
Elizabeth Salesky,female,W_NL
Matthias Sperber,male,W_NL
Alan W Black,male,W_NL
Haoyue Shi,female,A
Jiayuan Mao,male,A
Kevin Gimpel,male,W_NL
Karen Livescu,female,W_NL
Vihan Jain,male,A
Gabriel Magalhaes,male,HL
Alexander Ku,male,A
Ashish Vaswani,male,A
Eugene Ie,male,A
Jason Baldridge,male,W_NL
Hao Tan,male,A
Franck Dernoncourt,male,B_NL
Zhe Lin,male,A
Trung Bui,male,A
Mohit Bansal,male,A
Zhenfang Chen,male,A
Lin Ma,female,A
Wenhan Luo,male,A
Kwan-Yee Kenneth Wong,male,A
Janosch Haber,male,W_NL
Tim Baumgärtner,male,W_NL
Ece Takmaz,female,A
Lieke Gelderloos,female,W_NL
Elia Bruni,female,HL
Raquel Fernández,male,HL
Ramakanth Pasunuru,male,A
Mohit Bansal,male,A
Yitong Li,male,A
Timothy Baldwin,male,W_NL
Trevor Cohn,male,W_NL
Phong Le,male,A
Ivan Titov,male,HL
David Gaddy,male,W_NL
Dan Klein,male,W_NL
Miaofeng Liu,female,A
Yan Song,male,A
Hongbin Zou,male,A
Tong Zhang,male,A
Junyi Li,female,A
Wayne Xin Zhao,male,A
Ji-Rong Wen,female,A
Yang Song,male,A
Qingyun Wang,female,A
Lifu Huang,male,A
Zhiying Jiang,female,A
Kevin Knight,male,B_NL
Heng Ji,male,A
Mohit Bansal,male,A
Yi Luan,male,A
Zhiqiang Liu,male,A
Zuohui Fu,female,A
Jie Cao,male,A
Gerard de Melo,male,HL
Yik-Cheung Tam,female,A
Cheng Niu,male,A
Jie Zhou,male,A
Pengcheng Yang,male,A
Lei Li,female,A
Fuli Luo,female,A
Tianyu Liu,male,A
Xu Sun,male,A
Fuli Luo,female,A
Peng Li,male,A
Pengcheng Yang,male,A
Jie Zhou,male,A
Yutong Tan,female,A
Baobao Chang,male,A
Zhifang Sui,female,A
Xu Sun,male,A
Ratish Puduppully,male,A
Li Dong,male,A
Mirella Lapata,female,HL
Jiangjie Chen,female,A
Ao Wang,male,A
Haiyun Jiang,female,A
Suo Feng,female,A
Chenguang Li,male,A
Yanghua Xiao,female,A
Shuming Ma,male,A
Pengcheng Yang,male,A
Tianyu Liu,male,A
Peng Li,male,A
Jie Zhou,male,A
Xu Sun,male,A
Sai Surya,male,A
Abhijit Mishra,male,A
Anirban Laha,male,A
Parag Jain,male,A
Karthik Sankaranarayanan,male,A
Xinyuan Zhang,male,A
Yi Yang,female,A
Siyang Yuan,male,A
Dinghan Shen,male,A
Lawrence Carin,male,B_NL
Dinghan Shen,male,A
Asli Celikyilmaz,female,A
Yizhe Zhang,male,A
Liqun Chen,female,A
Xin Wang,female,A
Jianfeng Gao,male,A
Lawrence Carin,male,B_NL
Hai Ye,male,A
Wenjie Li,female,A
Lu Wang,female,A
Hayate Iso,female,A
Yui Uehara,female,A
Tatsuya Ishigaki,female,A
Hiroshi Noji,male,A
Eiji Aramaki,male,A
Ichiro Kobayashi,male,A
Yusuke Miyao,male,A
Naoaki Okazaki,female,A
Hiroya Takamura,female,A
Boyuan Pan,male,A
Hao Li,male,A
Ziyu Yao,male,A
Deng Cai,male,A
Huan Sun,male,A
Guy Lev,male,W_NL
Michal Shmueli-Scheuer,male,W_NL
Jonathan Herzig,male,W_NL
Achiya Jerbi,male,A
David Konopnicki,male,W_NL
Yongjian You,male,A
Weijia Jia,female,A
Tianyi Liu,male,A
Wenmian Yang,male,A
Masaru Isonuma,female,A
Junichiro Mori,male,A
Ichiro Sakata,male,A
Kai Wang,male,A
Xiaojun Quan,male,A
Rui Wang,male,A
Hou Pong Chan,male,A
Wang Chen,male,A
Lu Wang,female,A
Irwin King,male,B_NL
Logan Lebanoff,male,W_NL
Kaiqiang Song,male,A
Franck Dernoncourt,male,B_NL
Doo Soon Kim,male,A
Seokhwan Kim,male,A
Walter Chang,male,A
Fei Liu,male,A
Manling Li,male,A
Lingyu Zhang,female,A
Heng Ji,male,A
Richard J. Radke,male,W_NL
Francine Chen,female,A
Yan-Ying Chen,female,A
Eva Sharma,female,A
Chen Li,male,A
Lu Wang,female,A
Tobias Falke,male,W_NL
Leonardo F. R. Ribeiro,male,HL
Prasetya Ajie Utama,female,A
Ido Dagan,male,A
Iryna Gurevych,female,W_NL
Hong Wang,female,A
Xin Wang,female,A
Wenhan Xiong,male,A
Mo Yu,male,A
Xiaoxiao Guo,female,A
Shiyu Chang,female,A
William Yang Wang,male,A
Asma Ben Abacha,female,A
Dina Demner-Fushman,female,A
Yang Zhao,male,A
Xiaoyu Shen,female,A
Wei Bi,male,A
Akiko Aizawa,female,A
Jianxing Yu,male,A
Zhengjun Zha,male,A
Jian Yin,male,A
Yimeng Zhuang,female,A
Huadong Wang,male,A
Chao Wang,male,A
Hui Jiang,male,A
Kyosuke Nishida,male,A
Itsumi Saito,female,A
Kosuke Nishida,male,A
Kazutoshi Shinoda,female,A
Atsushi Otsuka,female,A
Hisako Asano,female,A
Junji Tomita,male,A
Minghao Hu,male,A
Yuxing Peng,male,A
Zhen Huang,male,A
Dongsheng Li,male,A
Yair Feldman,male,HL
Ran El-Yaniv,male,A
Victor Zhong,male,A
Luke Zettlemoyer,male,W_NL
Kalpesh Krishna,male,A
Mohit Iyyer,male,A
Kosuke Nishida,male,A
Kyosuke Nishida,male,A
Masaaki Nagata,female,A
Atsushi Otsuka,female,A
Itsumi Saito,female,A
Hisako Asano,female,A
Junji Tomita,male,A
An Yang,male,A
Quan Wang,male,A
Jing Liu,female,A
Kai Liu,male,A
Yajuan Lyu,male,A
Hua Wu,male,A
Qiaoqiao She,female,A
Sujian Li,male,A
Jiahua Liu,female,A
Yankai Lin,male,A
Zhiyuan Liu,male,A
Maosong Sun,male,A
Yoon Kim,male,A
Chris Dyer,male,W_NL
Alexander Rush,male,W_NL
Zhenghua Li,female,A
Xue Peng,male,A
Min Zhang,male,A
Rui Wang,male,A
Luo Si,male,A
Junru Zhou,female,A
Hai Zhao,male,A
Minlong Peng,male,A
Xiaoyu Xing,female,A
Qi Zhang,male,A
Jinlan Fu,male,A
Xuanjing Huang,male,A
Shuhei Kurita,male,A
Anders Søgaard,male,W_NL
Yijin Liu,female,A
Fandong Meng,male,A
Jinchao Zhang,male,A
Jinan Xu,male,A
Yufeng Chen,female,A
Jie Zhou,male,A
Lifeng Jin,male,A
Finale Doshi-Velez,female,HL
Timothy Miller,male,W_NL
Lane Schwartz,male,W_NL
William Schuler,male,W_NL
Lifeng Jin,male,A
William Schuler,male,W_NL
Chen Jia,male,A
Xiaobo Liang,male,A
Yue Zhang,female,A
Tao Ji,male,A
Yuanbin Wu,male,A
Man Lan,male,A
John Torr,male,W_NL
Milos Stanojevic,male,W_NL
Mark Steedman,male,W_NL
Shay B. Cohen,female,W_NL
Yitao Cai,male,A
Huiyu Cai,female,A
Xiaojun Wan,male,A
Yue Wang,female,A
Jing Li,female,A
Hou Pong Chan,male,A
Irwin King,male,B_NL
Michael R. Lyu,male,A
Shuming Shi,male,A
Arijit Ghosh Chowdhury,male,A
Ramit Sawhney,male,A
Rajiv Ratn Shah,male,A
Debanjan Mahata,male,A
Mounica Maddela,female,A
Wei Xu,male,A
Daniel Preoţiuc-Pietro,male,HL
