Name,Gender,Race
Kalina Bontcheva,female,A
Jacob Devlin,male,W_NL
Chris Quirk,male,W_NL
Arul Menezes,male,A
Weiwei Yang,female,A
Jordan Boyd-Graber,male,W_NL
Philip Resnik,male,W_NL
Huaping Zhong,male,A
Jianwen Zhang,male,A
Zhen Wang,male,A
Hai Wan,male,A
Zheng Chen,male,A
Jonathan K. Kummerfeld,male,W_NL
Taylor Berg-Kirkpatrick,female,B_NL
Dan Klein,male,W_NL
Irina Sergienya,female,HL
Hinrich Schütze,male,W_NL
Alberto García-Durán,male,HL
Antoine Bordes,male,B_NL
Nicolas Usunier,male,HL
Emily Jamison,female,W_NL
Iryna Gurevych,female,W_NL
Tobias Schnabel,male,W_NL
Igor Labutov,male,W_NL
David Mimno,male,W_NL
Thorsten Joachims,male,W_NL
Yi Yang,female,A
Doug Downey,male,W_NL
Jordan Boyd-Graber,male,W_NL
Kelvin Guu,male,A
John Miller,male,W_NL
Percy Liang,male,A
Mohammad Sadegh Rasooli,male,A
Michael Collins,male,W_NL
Long Duong,male,A
Trevor Cohn,male,W_NL
Steven Bird,male,W_NL
Paul Cook,male,W_NL
Miguel Ballesteros,male,HL
Chris Dyer,male,W_NL
Noah A. Smith,male,W_NL
Katja Filippova,female,W_NL
Enrique Alfonseca,male,HL
Carlos A. Colmenares,male,HL
Lukasz Kaiser,male,W_NL
Oriol Vinyals,male,HL
Jiangming Liu,male,A
Yue Zhang,female,A
Alexander M. Rush,male,W_NL
Sumit Chopra,male,A
Jason Weston,male,W_NL
Arman Cohan,male,A
Nazli Goharian,female,A
Yeyun Gong,female,A
Qi Zhang,male,A
Xuanjing Huang,male,A
Zhiwei Jiang,male,A
Gang Sun,male,A
Qing Gu,female,A
Tao Bai,male,A
Daoxu Chen,female,A
Axel Schulz,male,W_NL
Christian Guckelsberger,male,W_NL
Benedikt Schmidt,male,W_NL
Peter Phandi,male,A
Kian Ming A. Chai,male,A
Hwee Tou Ng,female,A
Ruty Rinott,female,W_NL
Lena Dankin,female,B_NL
Carlos Alzate Perez,male,HL
Mitesh M. Khapra,male,A
Ehud Aharoni,male,A
Noam Slonim,male,W_NL
Saša Hasan,female,A
Carmen Heger,female,HL
Saab Mansour,male,A
Roman Grundkiewicz,male,HL
Marcin Junczys-Dowmunt,male,B_NL
Edward Gillian,male,W_NL
Alexander Ororbia II,male,HL
C. Lee Giles,male,W_NL
David Reitter,male,W_NL
Sungjin Lee,male,A
Yifan Hu,male,A
Mike Donald Tapi Nzali,male,A
Xavier Tannier,male,HL
Aurélie Névéol,female,B_NL
David S. Batista,male,HL
Bruno Martins,male,HL
Mário J. Silva,male,HL
Erwin Marsi,male,A
Pinar Öztürk,male,A
Will Radford,male,W_NL
Xavier Carreras,male,HL
James Henderson,male,B_NL
Derry Tanti Wijaya,male,A
Ndapandula Nakashole,female,A
Tom Mitchell,male,B_NL
Lidong Bing,male,A
Sneha Chaudhari,female,A
Richard Wang,male,A
William Cohen,male,W_NL
Manjunath Hegde,male,A
Partha P. Talukdar,male,A
Kun Xu,male,A
Yansong Feng,male,A
Songfang Huang,female,A
Dongyan Zhao,male,A
Jannik Strötgen,male,W_NL
Michael Gertz,male,W_NL
Nanyun Peng,male,A
Mark Dredze,male,W_NL
Kangqi Luo,female,A
Xusheng Luo,male,A
Kenny Zhu,male,A
Jingang Wang,male,A
Dandan Song,male,A
Zhiwei Zhang,male,A
Lejian Liao,male,A
Luo Si,male,A
Chin-Yew Lin,male,A
Sungjin Lee,male,A
Shafiq Joty,male,A
Alberto Barrón-Cedeño,male,HL
Giovanni Da San Martino,male,HL
Simone Filice,female,B_NL
Lluís Màrquez,male,HL
Alessandro Moschitti,male,HL
Preslav Nakov,male,A
Jiaping Zheng,male,A
Hong Yu,female,A
Ruka Funaki,female,A
Hideki Nakayama,female,A
Clemens Nopp,male,W_NL
Allan Hanbury,male,W_NL
Henning Wachsmuth,male,A
Johannes Kiesel,male,W_NL
Benno Stein,male,W_NL
Meishan Zhang,male,A
Yue Zhang,female,A
Duy-Tin Vo,female,A
Yuki Nakayama,female,A
Atsushi Fujii,female,A
Samuel R. Bowman,male,W_NL
Gabor Angeli,male,W_NL
Christopher Potts,male,W_NL
Christopher D. Manning,male,W_NL
Luheng He,female,A
Mike Lewis,male,B_NL
Luke Zettlemoyer,male,W_NL
Yixin Cao,male,A
Juanzi Li,male,A
Xiaofei Guo,male,A
Shuanhu Bai,female,A
Heng Ji,male,A
Jie Tang,male,A
Yu Hong,female,A
Xiaobin Wang,male,A
Yadong Chen,male,A
Jian Wang,male,A
Tongtao Zhang,male,A
Heng Ji,male,A
Tianyi Luo,male,A
Dong Wang,male,A
Rong Liu,male,A
Yiqiao Pan,male,A
Tushar Khot,male,A
Niranjan Balasubramanian,male,A
Eric Gribkoff,male,W_NL
Ashish Sabharwal,male,A
Peter Clark,male,W_NL
Oren Etzioni,male,W_NL
Han Wang,male,A
Jin Guang Zheng,male,A
Xiaogang Ma,male,A
Peter Fox,male,W_NL
Heng Ji,male,A
Yankai Lin,male,A
Zhiyuan Liu,male,A
Huanbo Luan,male,A
Maosong Sun,male,A
Siwei Rao,male,A
Song Liu,female,A
Yadollah Yaghoobzadeh,male,A
Hinrich Schütze,male,W_NL
Claudio Delli Bovi,male,HL
Luis Espinosa-Anke,male,HL
Roberto Navigli,male,HL
Hao Cheng,male,A
Hao Fang,male,A
Mari Ostendorf,female,W_NL
Isabelle Augenstein,female,W_NL
Andreas Vlachos,male,W_NL
Diana Maynard,female,W_NL
Jennifer D’Souza,male,A
Vincent Ng,male,A
Hardik Vala,male,A
David Jurgens,male,W_NL
Andrew Piper,male,W_NL
Derek Ruths,male,W_NL
Jonghoon Kim,male,A
François Rousseau,male,B_NL
Michalis Vazirgiannis,male,HL
Jermsak Jermsurawong,male,A
Nizar Habash,male,A
Linmei Hu,female,A
Juanzi Li,male,A
Xiaoli Li,female,A
Chao Shao,male,A
Xuzhong Wang,male,A
Xinchi Chen,male,A
Xipeng Qiu,male,A
Chenxi Zhu,female,A
Shiyu Wu,female,A
Xuanjing Huang,male,A
Fumiyo Fukumoto,female,A
Yoshimi Suzuki,female,A
Sun Kim,female,A
Lana Yeganova,female,A
W. John Wilbur,male,W_NL
Alessio Palmero Aprosio,male,HL
Sara Tonelli,female,W_NL
Lipu Zhou,male,A
Shuaixiang Dai,female,A
Liwei Chen,female,A
Abdul Rafae,male,A
Abdul Qayyum,male,A
Muhammad Moeenuddin,male,A
Asim Karim,male,A
Hassan Sajjad,male,A
Faisal Kamiran,male,A
Yanran Li,female,A
Wenjie Li,female,A
Fei Sun,male,A
Sujian Li,male,A
Li Li,female,A
Houfeng Wang,male,A
Xu Sun,male,A
Baobao Chang,male,A
Shi Zhao,female,A
Lei Sha,female,A
Arun Maiya,male,A
Sourav Dutta,male,A
Gerhard Weikum,male,W_NL
Wei Lu,male,A
Dan Roth,male,W_NL
Luciano Del Corro,male,HL
Abdalghani Abujabal,male,A
Rainer Gemulla,male,B_NL
Gerhard Weikum,male,W_NL
Gang Luo,male,A
Xiaojiang Huang,male,A
Chin-Yew Lin,male,A
Zaiqing Nie,male,A
Barret Zoph,male,B_NL
Marjan Ghazvininejad,male,A
Kevin Knight,male,B_NL
Rui Lin,male,A
Shujie Liu,female,A
Muyun Yang,female,A
Mu Li,male,A
Ming Zhou,male,A
Sheng Li,female,A
Kenton Murray,male,B_NL
David Chiang,male,A
Nanyun Peng,male,A
Ryan Cotterell,male,W_NL
Jason Eisner,male,W_NL
Stergos Afantenos,male,HL
Eric Kow,male,A
Nicholas Asher,male,W_NL
Jérémy Perret,male,W_NL
Andreas Peldszus,male,W_NL
Manfred Stede,male,W_NL
Md Arafat Sultan,male,A
Steven Bethard,male,W_NL
Tamara Sumner,female,W_NL
Nicholas FitzGerald,male,W_NL
Oscar Täckström,male,HL
Kuzman Ganchev,male,A
Dipanjan Das,male,A
Adam Grycner,male,W_NL
Gerhard Weikum,male,W_NL
Jay Pujara,male,A
James Foulds,male,W_NL
Lise Getoor,female,W_NL
Chloé Kiddon,female,W_NL
Ganesa Thandavam Ponnuraj,female,A
Luke Zettlemoyer,male,W_NL
Yejin Choi,female,A
Omid Bakhshandeh,male,A
James Allen,male,W_NL
Debanjan Ghosh,male,A
Weiwei Guo,female,A
Smaranda Muresan,female,A
Anh Tuan Luu,male,A
Jung-jae Kim,female,A
See Kiong Ng,female,A
Arindam Mitra,male,A
Chitta Baral,male,A
Chenchen Ding,female,A
Masao Utiyama,male,A
Eiichiro Sumita,male,A
Benjamin Marie,male,B_NL
Aurélien Max,male,B_NL
Quoc-Khanh Do,male,A
Alexandre Allauzen,male,B_NL
François Yvon,male,B_NL
Wei-Yun Ma,female,A
Kathleen McKeown,female,W_NL
Joern Wuebker,male,W_NL
Spence Green,male,B_NL
John DeNero,male,W_NL
Rohit Gupta,male,A
Constantin Orăsan,male,A
Josef van Genabith,male,W_NL
Kashif Shah,male,A
Raymond W. M. Ng,male,A
Fethi Bougares,male,A
Lucia Specia,female,HL
Tomer Levinboim,male,W_NL
David Chiang,male,A
Kejun Huang,male,A
Matt Gardner,male,W_NL
Evangelos Papalexakis,male,W_NL
Christos Faloutsos,male,W_NL
Nikos Sidiropoulos,male,W_NL
Tom Mitchell,male,B_NL
Partha P. Talukdar,male,A
Xiao Fu,female,A
Andrew Finch,male,W_NL
Xiaolin Wang,male,A
Masao Utiyama,male,A
Eiichiro Sumita,male,A
Fabienne Braune,female,W_NL
Nina Seemann,female,W_NL
Alexander Fraser,male,W_NL
Shachar Mirkin,male,A
Scott Nowson,male,B_NL
Caroline Brun,female,B_NL
Julien Perez,male,HL
Jocelyn Coulmance,female,B_NL
Jean-Marc Marty,male,W_NL
Guillaume Wenzek,male,W_NL
Amine Benhalloum,male,A
Lifeng Jin,male,A
Marie-Catherine de Marneffe,female,W_NL
Verónica Pérez-Rosas,female,HL
Rada Mihalcea,female,HL
Tal Linzen,male,W_NL
Timothy O’Donnell,male,W_NL
Shuming Shi,male,A
Yuehui Wang,female,A
Chin-Yew Lin,male,A
Xiaojiang Liu,male,A
Yong Rui,male,A
Michael Pust,male,W_NL
Ulf Hermjakob,male,W_NL
Kevin Knight,male,B_NL
Daniel Marcu,male,W_NL
Jonathan May,male,W_NL
Phong Le,male,A
Willem Zuidema,male,W_NL
Jacob Andreas,male,A
Dan Klein,male,W_NL
Steffen Eger,male,W_NL
Fumihiko Takahasi,male,A
Shinsuke Mori,male,A
Xinchi Chen,male,A
Xipeng Qiu,male,A
Chenxi Zhu,female,A
Pengfei Liu,male,A
Xuanjing Huang,male,A
Wei Chen,male,A
Bo Xu,male,A
Hidetaka Kamigaito,female,A
Taro Watanabe,male,A
Hiroya Takamura,female,A
Manabu Okumura,male,A
Eiichiro Sumita,male,A
Shiqi Shen,female,A
Yang Liu,male,A
Maosong Sun,male,A
Huanbo Luan,male,A
Jinsong Su,male,A
Deyi Xiong,male,A
Shujian Huang,male,A
Xianpei Han,male,A
Junfeng Yao,male,A
Jinsong Su,male,A
Deyi Xiong,male,A
Biao Zhang,male,A
Yang Liu,male,A
Junfeng Yao,male,A
Min Zhang,male,A
Shafiq Joty,male,A
Hassan Sajjad,male,A
Nadir Durrani,male,A
Kamla Al-Mannai,female,A
Ahmed Abdelali,male,A
Stephan Vogel,male,W_NL
Junyi Jessy Li,female,A
Ani Nenkova,female,A
Feifei Zhai,male,A
Liang Huang,male,A
Kai Zhao,male,A
Young-Bum Kim,female,A
Benjamin Snyder,male,W_NL
Ruhi Sarikaya,female,A
Robert Moore,male,W_NL
Anas Shahrour,male,A
Salam Khalifa,male,A
Nizar Habash,male,A
Meishan Zhang,male,A
Yue Zhang,female,A
Xuezhe Ma,female,A
Eduard Hovy,male,W_NL
Wenpeng Yin,male,A
Tobias Schnabel,male,W_NL
Hinrich Schütze,male,W_NL
Shunsuke Takeno,female,A
Masaaki Nagata,female,A
Kazuhide Yamamoto,female,A
Rasoul Kaljahi,male,A
Jennifer Foster,female,W_NL
Johann Roturier,male,W_NL
Corentin Ribeyre,male,W_NL
Teresa Lynn,female,W_NL
Joseph Le Roux,male,W_NL
Eliyahu Kiperwasser,male,W_NL
Yoav Goldberg,male,W_NL
Chris Alberti,male,W_NL
David Weiss,male,W_NL
Greg Coppola,male,W_NL
Slav Petrov,male,W_NL
Do Kook Choe,male,A
David McClosky,male,W_NL
Eugene Charniak,male,W_NL
Wang Ling,male,A
Yulia Tsvetkov,male,A
Silvio Amir,male,A
Ramón Fermandez,male,HL
Chris Dyer,male,W_NL
Alan W Black,male,W_NL
Isabel Trancoso,female,HL
Chu-Cheng Lin,female,A
Matthew Honnibal,male,W_NL
Mark Johnson,male,B_NL
Ramtin Mehdizadeh Seraj,male,A
Maryam Siahbani,female,A
Anoop Sarkar,male,A
Xing Wang,male,A
Deyi Xiong,male,A
Min Zhang,male,A
Andreas Guta,male,W_NL
Tamer Alkhouli,male,A
Jan-Thorsten Peter,male,W_NL
Joern Wuebker,male,W_NL
Hermann Ney,male,W_NL
Thang Luong,male,A
Hieu Pham,male,A
Christopher D. Manning,male,W_NL
Duyu Tang,female,A
Bing Qin,male,A
Ting Liu,female,A
Pengfei Liu,male,A
Shafiq Joty,male,A
Helen Meng,female,A
Mike Lewis,male,B_NL
Luheng He,female,A
Luke Zettlemoyer,male,W_NL
Junhui Li,male,A
Muhua Zhu,male,A
Wei Lu,male,A
Guodong Zhou,male,A
Minjoon Seo,female,A
Hannaneh Hajishirzi,female,A
Ali Farhadi,male,A
Oren Etzioni,male,W_NL
Clint Malcolm,male,W_NL
Yevgeni Berzak,male,W_NL
Andrei Barbu,male,A
Daniel Harari,male,W_NL
Boris Katz,male,W_NL
Shimon Ullman,male,A
Matt Gardner,male,W_NL
Tom Mitchell,male,B_NL
Kristina Toutanova,female,HL
Danqi Chen,female,A
Patrick Pantel,male,W_NL
Hoifung Poon,female,A
Pallavi Choudhury,male,A
Michael Gamon,male,HL
Yanchuan Sim,male,A
Bryan Routledge,male,W_NL
Noah A. Smith,male,W_NL
Wang Ling,male,A
Chris Dyer,male,W_NL
Alan W Black,male,W_NL
Isabel Trancoso,female,HL
Ramón Fermandez,male,HL
Silvio Amir,male,A
Luís Marujo,male,HL
Tiago Luís,male,HL
Jianpeng Cheng,male,A
Dimitri Kartsaklis,male,W_NL
Annie Louis,female,B_NL
Shay B. Cohen,female,W_NL
Jingwei Zhang,male,A
Aaron Gerow,male,W_NL
Jaan Altosaar,male,A
James Evans,male,B_NL
Richard Jean So,male,A
Tao Lei,male,A
Regina Barzilay,female,W_NL
Tommi Jaakkola,male,A
Hua He,male,A
Kevin Gimpel,male,W_NL
Jimmy Lin,male,A
Khanh Nguyen,male,A
Brendan O’Connor,male,W_NL
Shaohua Li,male,A
Jun Zhu,male,A
Chunyan Miao,male,A
Taehoon Kim,female,A
Jaesik Choi,male,A
Lei Sha,female,A
Sujian Li,male,A
Baobao Chang,male,A
Zhifang Sui,female,A
Tingsong Jiang,male,A
Zhen Wang,male,A
Tingsong Jiang,male,A
Baobao Chang,male,A
Zhifang Sui,female,A
Bowei Zou,male,A
Guodong Zhou,male,A
Qiaoming Zhu,female,A
Corina Dima,female,HL
Kenton Lee,male,A
Yoav Artzi,male,W_NL
Yejin Choi,female,A
Luke Zettlemoyer,male,W_NL
Julien Kloetzer,male,W_NL
Kentaro Torisawa,male,A
Chikara Hashimoto,female,A
Jong-Hoon Oh,male,A
Yuanfei Luo,female,A
Quan Wang,male,A
Bin Wang,male,A
Li Guo,female,A
Evgenia Wasserman Pritsker,female,B_NL
William Cohen,male,W_NL
Einat Minkov,male,W_NL
Chen Liang,male,A
Zhaohui Wu,male,A
Wenyi Huang,female,A
C. Lee Giles,male,W_NL
Nut Limsopatham,male,A
Nigel Collier,male,B_NL
Rachel Rudinger,female,W_NL
Pushpendre Rastogi,male,A
Francis Ferraro,male,W_NL
Benjamin Van Durme,male,W_NL
Hongyin Luo,female,A
Zhiyuan Liu,male,A
Huanbo Luan,male,A
Maosong Sun,male,A
Ellery Smith,male,B_NL
Nicola Greco,male,W_NL
Matko Bošnjak,male,W_NL
Andreas Vlachos,male,W_NL
Yoav Artzi,male,W_NL
Kenton Lee,male,A
Luke Zettlemoyer,male,W_NL
Tsung-Hsien Wen,female,A
Milica Gašić,female,W_NL
Nikola Mrkšić,male,W_NL
Pei-Hao Su,male,A
David Vandyke,male,W_NL
Steve Young,male,B_NL
Jiwei Li,male,A
Dan Jurafsky,male,W_NL
Majid Yazdani,male,A
Meghdad Farahmand,male,W_NL
James Henderson,male,B_NL
Subhro Roy,male,A
Dan Roth,male,W_NL
Daojian Zeng,male,A
Kang Liu,female,A
Yubo Chen,male,A
Jun Zhao,male,A
Fabio Petroni,male,HL
Luciano Del Corro,male,HL
Rainer Gemulla,male,B_NL
Matthew R. Gormley,male,W_NL
Mo Yu,male,A
Mark Dredze,male,W_NL
Yan Xu,male,A
Lili Mou,female,A
Ge Li,male,A
Yunchuan Chen,male,A
Hao Peng,male,A
Zhi Jin,male,A
Aida Nematzadeh,female,A
Erin Grant,female,W_NL
Suzanne Stevenson,female,W_NL
Lucie Flekova,female,W_NL
Iryna Gurevych,female,W_NL
Xiaolin Wang,male,A
Masao Utiyama,male,A
Andrew Finch,male,W_NL
Taro Watanabe,male,A
Eiichiro Sumita,male,A
Chunyang Liu,female,A
Yang Liu,male,A
Maosong Sun,male,A
Huanbo Luan,male,A
Heng Yu,male,A
Tao Qian,male,A
Yue Zhang,female,A
Meishan Zhang,male,A
Yafeng Ren,female,A
Donghong Ji,female,A
Benoit Crabbé,male,W_NL
Yuan Zhang,male,A
Regina Barzilay,female,W_NL
Shashi Narayan,male,A
Shay B. Cohen,female,W_NL
Xinchi Chen,male,A
Yaqian Zhou,male,A
Chenxi Zhu,female,A
Xipeng Qiu,male,A
Xuanjing Huang,male,A
Hatim Khouzaimi,male,A
Romain Laroche,male,B_NL
Fabrice Lefèvre,male,B_NL
Ryo Masumura,male,A
Taichi Asami,female,A
Takanobu Oba,male,A
Hirokazu Masataki,female,A
Sumitaka Sakauchi,female,A
Akinori Ito,female,A
Gaurav Kumar,male,A
Graeme Blackwood,male,W_NL
Jan Trmal,male,A
Daniel Povey,male,W_NL
Sanjeev Khudanpur,male,A
Wei Li,male,A
Florian Boudin,male,W_NL
Hugo Mougard,male,HL
Benoit Favre,male,W_NL
Peter Potash,male,W_NL
Alexey Romanov,male,W_NL
Anna Rumshisky,female,W_NL
Jun-Ping Ng,female,A
Viktoria Abrecht,female,W_NL
Marina Litvak,female,W_NL
Mark Last,male,W_NL
Natalia Vanetik,female,HL
Dimitra Gkatzia,female,A
Verena Rieser,female,W_NL
Phil Bartie,male,B_NL
William Mackaness,male,W_NL
Deyu Zhou,male,A
Haiyang Xu,male,A
Yulan He,female,A
Daraksha Parveen,female,A
Hans-Martin Ramsl,male,A
Michael Strube,male,W_NL
Wencan Luo,male,A
Diane Litman,female,W_NL
Dani Yogatama,female,A
Fei Liu,male,A
Noah A. Smith,male,W_NL
Baotian Hu,male,A
Qingcai Chen,male,A
Fangze Zhu,male,A
Or Biran,male,A
Kathleen McKeown,female,W_NL
Richard Futrell,male,W_NL
Edward Gibson,male,W_NL
Hayato Kobayashi,male,A
Masaki Noguchi,female,A
Taichi Yatsuka,female,A
Marc Dymetman,male,W_NL
Sriram Venkatapathy,male,A
Chunyang Xiao,female,A
Anil Ramakrishna,male,A
Nikolaos Malandrakis,male,W_NL
Elizabeth Staruk,female,W_NL
Shrikanth Narayanan,male,A
Sujatha Das Gollapalli,female,A
Xiaoli Li,female,A
Yang Li,male,A
Peter Clark,male,W_NL
Yi Yang,female,A
Wen-tau Yih,female,A
Christopher Meek,male,W_NL
Shachar Mirkin,male,A
Jean-Luc Meunier,male,W_NL
Aaron Jaech,male,W_NL
Victoria Zayats,female,HL
Hao Fang,male,A
Mari Ostendorf,female,W_NL
Hannaneh Hajishirzi,female,A
Aaron Jaech,male,W_NL
Mari Ostendorf,female,W_NL
Bhushan Kotnis,male,A
Pradeep Bansal,male,A
Partha P. Talukdar,male,A
Douwe Kiela,male,A
Felix Hill,male,B_NL
Stephen Clark,male,W_NL
Yulia Tsvetkov,male,A
Manaal Faruqui,male,A
Wang Ling,male,A
Guillaume Lample,male,B_NL
Chris Dyer,male,W_NL
Koji Mineshima,male,A
Pascual Martínez-Gómez,male,HL
Yusuke Miyao,male,A
Daisuke Bekki,male,A
Anders Johannsen,male,W_NL
Héctor Martínez Alonso,male,HL
Anders Søgaard,male,W_NL
Arne Köhn,male,W_NL
Jun Araki,male,A
Teruko Mitamura,female,A
Rico Sennrich,male,A
Barry Haddow,male,W_NL
Rohan Chitnis,male,A
John DeNero,male,W_NL
Jingyi Zhang,female,A
Masao Utiyama,male,A
Eiichiro Sumita,male,A
Graham Neubig,male,W_NL
Satoshi Nakamura,female,A
Dani Yogatama,female,A
Lingpeng Kong,female,A
Noah A. Smith,male,W_NL
Hao Peng,male,A
Lili Mou,female,A
Ge Li,male,A
Yunchuan Chen,male,A
Yangyang Lu,female,A
Zhi Jin,male,A
Lidan Wang,female,A
Minwei Feng,male,A
Bowen Zhou,male,A
Bing Xiang,male,A
Sridhar Mahadevan,male,A
Fei Huang,male,A
Ivan Habernal,male,HL
Iryna Gurevych,female,W_NL
Umashanthi Pavalanathan,female,A
Jacob Eisenstein,male,W_NL
Jessica Ouyang,female,A
Kathleen McKeown,female,W_NL
Sapna Negi,female,A
Paul Buitelaar,male,W_NL
Jing Li,female,A
Wei Gao,male,A
Zhongyu Wei,male,A
Baolin Peng,male,A
Kam-Fai Wong,male,A
Ryu Iida,male,A
Kentaro Torisawa,male,A
Chikara Hashimoto,female,A
Jong-Hoon Oh,male,A
Julien Kloetzer,male,W_NL
Ziheng Huang,male,A
Jialu Zhong,female,A
Rebecca J. Passonneau,female,W_NL
Chloé Braud,female,W_NL
Pascal Denis,male,B_NL
Parminder Bhatia,male,A
Yangfeng Ji,male,A
Jacob Eisenstein,male,W_NL
Yangfeng Ji,male,A
Gongbo Zhang,male,A
Jacob Eisenstein,male,W_NL
Seokhwan Kim,male,A
Rafael E. Banchs,male,HL
Haizhou Li,male,A
Biao Zhang,male,A
Jinsong Su,male,A
Deyi Xiong,male,A
Yaojie Lu,male,A
Hong Duan,female,A
Junfeng Yao,male,A
Judith Eckle-Kohler,female,W_NL
Roland Kluge,male,W_NL
Iryna Gurevych,female,W_NL
Ryuichiro Higashinaka,male,A
Masahiro Mizukami,male,A
Kotaro Funakoshi,male,A
Masahiro Araki,male,A
Hiroshi Tsukahara,female,A
Yuka Kobayashi,female,A
Muhammad Attamimi,male,A
Yuji Ando,male,A
Tomoaki Nakamura,male,A
Takayuki Nagai,female,A
Daichi Mochihashi,male,A
Ichiro Kobayashi,male,A
Hideki Asoh,male,A
Wei Song,male,A
Ruiji Fu,male,A
Lizhen Liu,female,A
Ting Liu,female,A
Quynh Ngoc Thi Do,female,A
Steven Bethard,male,W_NL
Marie-Francine Moens,female,W_NL
Thomas Müller,male,W_NL
Ryan Cotterell,male,W_NL
Alexander Fraser,male,W_NL
Hinrich Schütze,male,W_NL
Gonzalo Iglesias,male,HL
Adrià de Gispert,female,HL
Bill Byrne,male,W_NL
Yonatan Belinkov,male,A
James Glass,male,W_NL
Attila Novák,male,W_NL
Borbála Siklósi,female,W_NL
Hajime Morita,male,A
Daisuke Kawahara,male,A
Sadao Kurohashi,male,A
Hirotaka Kameko,female,A
Shinsuke Mori,male,A
Yoshimasa Tsuruoka,female,A
Jiwei Li,male,A
Thang Luong,male,A
Dan Jurafsky,male,W_NL
Eduard Hovy,male,W_NL
Lili Mou,female,A
Hao Peng,male,A
Ge Li,male,A
Yan Xu,male,A
Lu Zhang,female,A
Zhi Jin,male,A
Pengfei Liu,male,A
Xipeng Qiu,male,A
Xinchi Chen,male,A
Shiyu Wu,female,A
Xuanjing Huang,male,A
Verónica Pérez-Rosas,female,HL
Mohamed Abouelenien,male,A
Rada Mihalcea,female,HL
Yao Xiao,male,A
CJ Linton,male,B_NL
Mihai Burzo,male,W_NL
Geli Fei,female,A
Bing Liu,male,A
Cornelia Caragea,female,HL
Florin Bulgarov,male,W_NL
Rada Mihalcea,female,HL
Diyi Yang,female,A
Alon Lavie,male,A
Chris Dyer,male,W_NL
Eduard Hovy,male,W_NL
Chandler May,male,A
Francis Ferraro,male,W_NL
Alan McCree,male,B_NL
Jonathan Wintrode,male,W_NL
Daniel Garcia-Romero,male,HL
Benjamin Van Durme,male,W_NL
Doğan Can,male,A
Shrikanth Narayanan,male,A
Ekaterina Garmash,female,W_NL
Christof Monz,male,W_NL
Ehsan Shareghi,male,A
Matthias Petri,male,W_NL
Gholamreza Haffari,male,A
Trevor Cohn,male,W_NL
Chuncheng Xiang,male,A
Tingsong Jiang,male,A
Baobao Chang,male,A
Zhifang Sui,female,A
Martin Riedl,male,W_NL
Chris Biemann,male,W_NL
Likun Qiu,female,A
Yue Zhang,female,A
Yanan Lu,female,A
