Name,Gender,Race
Sohee Yang,female,A
Gyuwan Kim,male,A
Sang-Woo Lee,male,A
Donghoon Ham,male,A
Jeong-Gwan Lee,male,A
Youngsoo Jang,male,A
Kee-Eung Kim,female,A
Shiki Sato,female,A
Reina Akama,female,HL
Hiroki Ouchi,female,A
Jun Suzuki,male,A
Kentaro Inui,male,A
Yefei Zha,female,A
Ruobing Li,female,A
Hui Lin,female,A
Yinpei Dai,female,A
Hangyu Li,male,A
Chengguang Tang,male,A
Yongbin Li,male,A
Jian Sun,male,A
Xiaodan Zhu,male,A
Keqing He,male,A
Yuanmeng Yan,female,A
Weiran XU,male,A
Ryuichi Takanobu,female,A
Runze Liang,male,A
Minlie Huang,female,A
Silin Gao,female,A
Yichi Zhang,female,A
Zhijian Ou,male,A
Zhou Yu,male,A
Zhiliang Tian,male,A
Wei Bi,male,A
Dongkyu Lee,female,A
Lanqing Xue,female,A
YIPING SONG,female,A
Xiaojiang Liu,male,A
Nevin L. Zhang,male,A
Xinting Huang,female,A
Jianzhong Qi,male,A
Yu Sun,female,A
Rui Zhang,male,A
Shang-Yu Su,female,A
Chao-Wei Huang,male,A
Yun-Nung Chen,female,A
Shikib Mehri,male,A
Maxine Eskenazi,female,W_NL
Jiahuan Li,male,A
Yu Bao,male,A
Shujian Huang,male,A
Xinyu Dai,female,A
Jiajun CHEN,male,A
Daniel Kang,male,A
Tatsunori Hashimoto,female,A
Yanbin Zhao,male,A
Lu Chen,female,A
Zhi Chen,male,A
Ruisheng Cao,male,A
Su Zhu,female,A
Kai Yu,male,A
Piji Li,female,A
Haisong Zhang,male,A
Xiaojiang Liu,male,A
Shuming Shi,male,A
Kaustubh Dhole,male,A
Christopher D. Manning,male,W_NL
Jay Kumar,male,A
Junming Shao,male,A
Salah Uddin,male,A
Wazir Ali,male,A
Lin Zheng,male,A
Qinliang Su,male,A
Dinghan Shen,male,A
Changyou Chen,male,A
Ryosuke Kohita,male,A
Issei Yoshida,male,A
Hiroshi Kanayama,female,A
Tetsuya Nasukawa,female,A
Masaru Isonuma,female,A
Junichiro Mori,male,A
Danushka Bollegala,female,HL
Ichiro Sakata,male,A
Yosi Mass,male,A
Boaz Carmeli,male,A
Haggai Roitman,male,A
David Konopnicki,male,W_NL
Yichao Zhou,male,A
Jyun-Yu Jiang,female,A
Jieyu Zhao,female,A
Kai-Wei Chang,male,A
Wei Wang,male,A
Joongbo Shin,male,A
Yoonhyung Lee,female,A
Seunghyun Yoon,male,A
Kyomin Jung,male,A
Heyuan Wang,male,A
Fangzhao Wu,male,A
Zheng Liu,male,A
Xing Xie,female,A
Fan Zhou,male,A
Shengming Zhang,male,A
Yi Yang,female,A
Ting Zhong,male,A
Tianliang Wang,male,A
Fan Zhou,male,A
Goce Trajcevski,male,A
Kunpeng Zhang,male,A
Yi Yang,female,A
Grandee Lee,female,W_NL
Haizhou Li,male,A
Xingyi Cheng,female,A
Weidi Xu,female,A
Kunlong Chen,male,A
Shaohua Jiang,male,A
Feng Wang,male,A
Taifeng Wang,male,A
Wei Chu,male,A
Yuan Qi,male,A
Shaohua Zhang,male,A
Haoran Huang,male,A
Jicong Liu,male,A
Hang Li,female,A
Shaoru Guo,female,A
Ru Li,female,A
Hongye Tan,female,A
Xiaoli Li,female,A
Yong Guan,male,A
Hongyan Zhao,male,A
Yueping Zhang,female,A
Jan Deriu,male,A
Katsiaryna Mlynchyk,female,W_NL
Philippe Schläpfer,male,W_NL
Alvaro Rodrigo,male,HL
Dirk von Grünigen,male,W_NL
Nicolas Kaiser,male,W_NL
Kurt Stockinger,male,W_NL
Eneko Agirre,male,HL
Mark Cieliebak,male,W_NL
Jinhyuk Lee,male,A
Minjoon Seo,female,A
Hannaneh Hajishirzi,female,A
Jaewoo Kang,male,A
Ananth Gottumukkala,male,A
Dheeru Dua,male,A
Sameer Singh,male,A
Matt Gardner,male,W_NL
Fei Yuan,male,A
Linjun Shou,male,A
Xuanyu Bai,male,A
Ming Gong,male,A
Yaobo Liang,male,A
Nan Duan,female,A
Yan Fu,male,A
Daxin Jiang,male,A
Yifan Gao,male,A
Chien-Sheng Wu,female,A
Shafiq Joty,male,A
Caiming Xiong,male,A
Richard Socher,male,W_NL
Irwin King,male,B_NL
Michael Lyu,male,A
Steven C.H. Hoi,male,A
Mor Geva,male,HL
Ankit Gupta,male,A
Jonathan Berant,male,W_NL
Souvik Kundu,male,A
Qian Lin,male,A
Hwee Tou Ng,female,A
Yunshi Lan,female,A
Jing Jiang,male,A
Shen-yun Miao,female,A
Chao-Chun Liang,male,A
Keh-Yih Su,female,A
Yanzhi Yi,female,A
Hangyu Deng,male,A
Jinglu Hu,female,A
Ryokan Ri,male,A
Yoshimasa Tsuruoka,female,A
Terra Blevins,female,W_NL
Luke Zettlemoyer,male,W_NL
Srijan Bansal,male,A
Vishal Garimella,male,A
Ayush Suhane,male,A
Jasabanta Patro,male,A
Animesh Mukherjee,male,A
Lianwei Wu,male,A
Yuan Rao,male,A
yongqiang zhao,male,A
Hao Liang,male,A
Ambreen Nazir,female,A
Zeming Liu,male,A
Haifeng Wang,male,A
Zheng-Yu Niu,female,A
Hua Wu,male,A
Wanxiang Che,male,A
Ting Liu,female,A
Guangfeng Yan,male,A
Lu Fan,female,A
Qimai Li,female,A
Han Liu,male,A
Xiaotong Zhang,female,A
Xiao-Ming Wu,male,A
Albert Y.S. Lam,male,A
Yixin Cao,male,A
Ruihao Shui,male,A
Liangming Pan,male,A
Min-Yen Kan,female,A
Zhiyuan Liu,male,A
Tat-Seng Chua,female,A
Zhenyi Wang,male,A
Xiaoyang Wang,male,A
Bang An,male,A
Dong Yu,male,A
Changyou Chen,male,A
Ruiying Geng,male,A
Binhua Li,male,A
Yongbin Li,male,A
Jian Sun,male,A
Xiaodan Zhu,male,A
Wang Chen,male,A
Hou Pong Chan,male,A
Piji Li,female,A
Irwin King,male,B_NL
Jie Zhou,male,A
Chunping Ma,male,A
Dingkun Long,male,A
Guangwei Xu,male,A
Ning Ding,male,A
Haoyu Zhang,male,A
Pengjun Xie,female,A
Gongshen Liu,male,A
Florian Boudin,male,W_NL
Ygor Gallina,male,HL
Akiko Aizawa,female,A
Valentin Hofmann,male,W_NL
Hinrich Schütze,male,W_NL
Janet Pierrehumbert,female,W_NL
Djamé Seddah,female,A
Farah Essaidi,female,A
Amal Fethi,male,A
Matthieu Futeral,male,A
Benjamin Muller,male,W_NL
Pedro Javier Ortiz Suárez,male,HL
Benoît Sagot,male,A
Abhishek Srivastava,male,A
Janek Bevendorff,male,W_NL
Khalid Al Khatib,male,A
Martin Potthast,male,W_NL
Benno Stein,male,W_NL
Dmitry Nikolaev,male,W_NL
Ofir Arviv,male,HL
Taelin Karidi,female,A
Neta Kenneth,female,A
Veronika Mitnik,female,W_NL
Lilja Maria Saeboe,female,HL
Omri Abend,male,A
Serra Sinem Tekiroğlu,female,B_NL
Yi-Ling Chung,female,A
Marco Guerini,male,HL
Piotr Rybak,male,W_NL
Robert Mroczkowski,male,W_NL
Janusz Tracz,male,W_NL
Ireneusz Gawlik,male,W_NL
Sven Buechel,male,W_NL
Susanna Rücker,female,W_NL
Udo Hahn,male,A
Marina Fomicheva,female,HL
Lucia Specia,female,HL
Francisco Guzmán,male,HL
Shu Okabe,female,A
Frédéric Blain,male,B_NL
Lucia Specia,female,HL
Gözde Gül Şahin,female,A
Yova Kementchedjhieva,female,HL
Phillip Rust,male,W_NL
Iryna Gurevych,female,W_NL
Annemarie Friedrich,female,W_NL
Heike Adel,female,W_NL
Federico Tomazic,male,HL
Johannes Hingerl,male,W_NL
Renou Benteau,female,A
Anika Marusczyk,female,A
Lukas Lange,male,W_NL
Vittorio Castelli,male,HL
Rishav Chakravarti,male,A
Saswati Dana,female,W_NL
Anthony Ferritto,male,W_NL
Radu Florian,male,A
Martin Franz,male,W_NL
Dinesh Garg,male,A
Dinesh Khandelwal,male,A
Scott McCarley,male,W_NL
Michael McCawley,male,W_NL
Mohamed Nasr,male,A
Lin Pan,male,A
Cezar Pendus,male,A
John Pitrelli,male,W_NL
Saurabh Pujar,male,A
Salim Roukos,male,A
Andrzej Sakrajda,male,W_NL
Avi Sil,male,A
Rosario Uceda-Sosa,male,HL
Todd Ward,male,W_NL
Rong Zhang,male,A
Silviu Oprea,male,A
Walid Magdy,male,A
Deng Cai,male,A
Wai Lam,male,A
Demian Gholipour Ghalandari,male,A
Chris Hokamp,male,W_NL
Nghia The Pham,male,A
John Glover,male,W_NL
Georgiana Ifrim,female,A
Junnan Zhu,male,A
Yu Zhou,female,A
Jiajun Zhang,male,A
Chengqing Zong,male,A
Demian Gholipour Ghalandari,male,A
Georgiana Ifrim,female,A
Kazuki Matsumaru,female,A
Sho Takase,male,A
Naoaki Okazaki,female,A
Yang Gao,male,A
Wei Zhao,male,A
Steffen Eger,male,W_NL
Song Xu,female,A
Haoran Li,male,A
Peng Yuan,male,A
Youzheng Wu,male,A
Xiaodong He,male,A
Bowen Zhou,male,A
Weixin Liang,male,A
James Zou,male,A
Zhou Yu,male,A
Wentao Ma,male,A
Yiming Cui,male,A
Ting Liu,female,A
Dong Wang,male,A
Shijin Wang,male,A
Guoping Hu,male,A
Yutai Hou,male,A
Wanxiang Che,male,A
Yongkui Lai,male,A
Zhihan Zhou,male,A
Yijia Liu,female,A
Han Liu,male,A
Ting Liu,female,A
Gabriel Gordon-Hall,male,HL
Philip John Gorinski,male,A
Shay B. Cohen,female,W_NL
Leyang Cui,female,A
Yu Wu,female,A
Shujie Liu,female,A
Yue Zhang,female,A
Ming Zhou,male,A
Qian Liu,male,A
Yihong Chen,female,A
Bei Chen,female,A
Jian-Guang LOU,female,A
Zixuan Chen,female,A
Bin Zhou,male,A
Dongmei Zhang,female,A
Yufang Hou,female,A
Mohsen Mesgar,male,A
Sebastian Bücker,male,W_NL
Iryna Gurevych,female,W_NL
Xiang Yu,male,A
Simon Tannert,male,A
Ngoc Thang Vu,male,A
Jonas Kuhn,male,W_NL
Liangming Pan,male,A
Yuxi Xie,female,A
Yansong Feng,male,A
Tat-Seng Chua,female,A
Min-Yen Kan,female,A
Zhepei Wei,female,A
Jianlin Su,male,A
Yue Wang,female,A
Yuan Tian,male,A
Yi Chang,male,A
Ruben Kruiper,male,HL
Julian Vincent,male,B_NL
Jessica Chen-Burger,female,W_NL
Marc Desmulliez,male,W_NL
Ioannis Konstas,male,W_NL
Marcin Namysl,male,W_NL
Sven Behnke,male,W_NL
Joachim Köhler,male,W_NL
Pierre Lison,male,B_NL
Jeremy Barnes,male,B_NL
Aliaksandr Hubin,male,W_NL
Samia Touileb,female,A
Christoph Alt,male,W_NL
Aleksandra Gabryszak,female,W_NL
Leonhard Hennig,male,W_NL
Guoshun Nan,male,A
Zhijiang Guo,male,A
Ivan Sekulic,male,HL
Wei Lu,male,A
Christoph Alt,male,W_NL
Aleksandra Gabryszak,female,W_NL
Leonhard Hennig,male,W_NL
Xiangyu Duan,female,A
Baijun Ji,male,A
Hao Jia,male,A
Min Tan,male,A
Min Zhang,male,A
Boxing Chen,male,A
Weihua Luo,female,A
Yue Zhang,female,A
Jitao XU,male,A
Josep Crego,male,HL
Jean Senellart,male,W_NL
Yingqiang Gao,male,A
Nikola I. Nikolov,male,W_NL
Yuhuang Hu,female,A
Richard H.R. Hahnloser,male,W_NL
Thomas Zenkel,male,W_NL
Joern Wuebker,male,W_NL
John DeNero,male,W_NL
Emanuele Bugliarello,male,HL
Naoaki Okazaki,female,A
Biao Zhang,male,A
Philip Williams,male,B_NL
Ivan Titov,male,HL
Rico Sennrich,male,A
Emanuele Bugliarello,male,HL
Sabrina J. Mielke,female,W_NL
Antonios Anastasopoulos,male,W_NL
Ryan Cotterell,male,W_NL
Naoaki Okazaki,female,A
Changfeng Zhu,male,A
Heng Yu,male,A
Shanbo Cheng,male,A
Weihua Luo,female,A
Wei Zhao,male,A
Goran Glavaš,male,W_NL
Maxime Peyrard,male,B_NL
Yang Gao,male,A
Robert West,male,W_NL
Steffen Eger,male,W_NL
Pinzhen Chen,male,A
Nikolay Bogoychev,male,W_NL
Kenneth Heafield,male,W_NL
Faheem Kirefu,male,A
Liang Ding,male,A
Longyue Wang,female,A
Dacheng Tao,male,A
Dirk Hovy,male,W_NL
Federico Bianchi,male,HL
Tommaso Fornaciari,male,W_NL
Nico Herbig,male,W_NL
Tim Düwel,male,A
Santanu Pal,male,A
Kalliopi Meladaki,female,A
Mahsa Monshizadeh,female,A
Antonio Krüger,male,HL
Josef van Genabith,male,W_NL
Pedro Javier Ortiz Suárez,male,HL
Laurent Romary,male,W_NL
Benoît Sagot,male,A
Costanza Conforti,female,HL
Jakob Berndt,male,W_NL
Mohammad Taher Pilehvar,male,A
Chryssi Giannitsarou,female,A
Flavio Toxvaerd,male,HL
Nigel Collier,male,B_NL
Jennifer Hu,female,A
Jon Gauthier,male,W_NL
Peng Qian,male,A
Ethan Wilcox,male,W_NL
Roger Levy,male,W_NL
Kate McCurdy,female,W_NL
Sharon Goldwater,female,W_NL
Adam Lopez,male,HL
Jordan Kodner,male,W_NL
Nitish Gupta,male,A
David Wilmot,male,W_NL
Frank Keller,male,W_NL
Orion Weller,male,W_NL
Jordan Hildebrandt,male,W_NL
Ilya Reznik,male,W_NL
Christopher Challis,male,W_NL
E. Shannon Tass,female,B_NL
Quinn Snell,male,B_NL
Kevin Seppi,male,W_NL
Bo-Hsiang Tseng,female,A
Jianpeng Cheng,male,A
Yimai Fang,female,A
David Vandyke,male,W_NL
Daphne Ippolito,female,W_NL
Daniel Duckworth,male,W_NL
Chris Callison-Burch,male,W_NL
Douglas Eck,male,W_NL
Haoming Jiang,male,A
Chen Liang,male,A
Chong Wang,male,A
Tuo Zhao,male,A
Jun Xu,male,A
Haifeng Wang,male,A
Zheng-Yu Niu,female,A
Hua Wu,male,A
Wanxiang Che,male,A
Ting Liu,female,A
Manuel Mager,male,HL
Ramón Fernandez Astudillo,male,HL
Tahira Naseem,female,A
Md Arafat Sultan,male,A
Young-Suk Lee,female,A
Radu Florian,male,A
Salim Roukos,male,A
Sheena Panthaplackel,female,A
Pengyu Nie,male,A
Milos Gligoric,male,W_NL
Junyi Jessy Li,female,A
Raymond Mooney,male,W_NL
Aman Madaan,male,A
Amrith Setlur,male,A
Tanmay Parekh,male,A
Barnabas Poczos,male,W_NL
Graham Neubig,male,W_NL
Yiming Yang,male,A
Ruslan Salakhutdinov,male,W_NL
Alan W Black,male,W_NL
Shrimai Prabhumoye,female,A
Ivan Provilkov,male,HL
Dmitrii Emelianenko,male,W_NL
Elena Voita,female,HL
Jiawei Zhou,male,A
Phillip Keung,male,A
Sajad Sotudeh Gharebagh,male,A
Nazli Goharian,female,A
Ross Filice,male,B_NL
Joshua Maynez,male,HL
Shashi Narayan,male,A
Bernd Bohnet,male,W_NL
Ryan McDonald,male,W_NL
Pinelopi Papalampidi,female,A
Frank Keller,male,W_NL
Lea Frermann,female,W_NL
Mirella Lapata,female,HL
Reinald Kim Amplayo,male,A
Mirella Lapata,female,HL
Trevor Cohen,male,W_NL
Serguei Pakhomov,male,A
Emily Goodwin,female,W_NL
Koustuv Sinha,male,A
Timothy J. O’Donnell,male,W_NL
Maarten Sap,male,A
Eric Horvitz,male,W_NL
Yejin Choi,female,A
Noah A. Smith,male,W_NL
James Pennebaker,male,W_NL
Forrest Davis,male,B_NL
Marten van Schijndel,male,W_NL
Eric Meinhardt,male,W_NL
Eric Bakovic,male,W_NL
Leon Bergen,male,W_NL
Richard Futrell,male,W_NL
William Dyer,male,W_NL
Greg Scontras,male,W_NL
Yulan Feng,male,A
Shikib Mehri,male,A
Maxine Eskenazi,female,W_NL
Tiancheng Zhao,male,A
Eric Michael Smith,male,B_NL
Mary Williamson,female,B_NL
Kurt Shuster,male,W_NL
Jason Weston,male,W_NL
Y-Lan Boureau,female,A
Houyu Zhang,male,A
Zhenghao Liu,male,A
Chenyan Xiong,male,A
Zhiyuan Liu,male,A
Tianxing He,male,A
James Glass,male,W_NL
Rashmi Gangadharaiah,male,A
Balakrishnan Narayanaswamy,male,A
Ahmed Elgohary,male,A
saghar Hosseini,male,A
Ahmed Hassan Awadallah,male,A
Abhyuday Jagannatha,male,A
hong yu,female,A
Kianté Brantley,male,B_NL
Hal Daumé III,male,B_NL
Amr Sharaf,male,A
Shikhar Murty,male,A
Pang Wei Koh,male,A
Percy Liang,male,A
Danilo Croce,male,A
Giuseppe Castellucci,male,W_NL
Roberto Basili,male,HL
Zhengbao Jiang,male,A
Wei Xu,male,A
Jun Araki,male,A
Graham Neubig,male,W_NL
Ouyu Lan,female,A
Xiao Huang,female,A
Bill Yuchen Lin,male,A
He Jiang,male,A
Liyuan Liu,male,A
Xiang Ren,male,A
Jiaao Chen,male,A
Zichao Yang,male,A
Diyi Yang,female,A
Zhiqing Sun,male,A
Hongkun Yu,male,A
Xiaodan Song,male,A
Renjie Liu,male,A
Yiming Yang,male,A
Denny Zhou,male,A
Robert L Logan IV,male,A
Matt Gardner,male,W_NL
Sameer Singh,male,A
Haoming Jiang,male,A
Pengcheng He,male,A
Weizhu Chen,female,A
Xiaodong Liu,male,A
Jianfeng Gao,male,A
Tuo Zhao,male,A
David Demeter,male,W_NL
Gregory Kimmel,male,W_NL
Doug Downey,male,W_NL
Chao Shang,male,A
Sarthak Dash,male,A
Md. Faisal Mahbub Chowdhury,male,A
Nandana Mihindukulasooriya,female,A
Alfio Gliozzo,male,HL
Sinong Wang,female,A
Madian Khabsa,female,A
Hao Ma,male,A
Mozhi Zhang,female,A
Yoshinari Fujinuma,female,A
Michael J. Paul,male,B_NL
Jordan Boyd-Graber,male,W_NL
Subhabrata Mukherjee,female,A
Ahmed Hassan Awadallah,male,A
Asad Mahmood,male,A
Zubair Shafiq,male,A
Padmini Srinivasan,male,A
Ji Xin,female,A
Raphael Tang,male,A
Jaejun Lee,female,A
Yaoliang Yu,male,A
Jimmy Lin,male,A
Kervy Rivas Rojas,male,HL
Gina Bustamante,female,HL
Arturo Oncevay,male,HL
Marco Antonio Sobrevilla Cabezudo,male,HL
Hannah Craighead,female,W_NL
Andrew Caines,male,B_NL
Paula Buttery,female,W_NL
Helen Yannakoudakis,female,W_NL
Arman Cohan,male,A
Sergey Feldman,male,W_NL
Iz Beltagy,male,A
Doug Downey,male,W_NL
Daniel Weld,male,W_NL
Ruiqi Zhong,female,A
Mitchell Stern,male,B_NL
Dan Klein,male,W_NL
Samuel Broscheit,male,W_NL
Kiril Gashteovski,male,W_NL
Yanjie Wang,female,A
Rainer Gemulla,male,B_NL
Vivek Gupta,male,A
Maitrey Mehta,female,A
Pegah Nokhiz,female,A
Vivek Srikumar,male,A
Xingdi Yuan,female,A
Jie Fu,male,A
Marc-Alexandre Côté,male,W_NL
Yi Tay,female,A
Chris Pal,male,A
Adam Trischler,male,W_NL
Junghyun Min,male,A
R. Thomas McCoy,male,B_NL
Dipanjan Das,male,A
Emily Pitler,female,W_NL
Tal Linzen,male,W_NL
Yu-An Chung,female,A
James Glass,male,W_NL
Wasifur Rahman,male,A
Md Kamrul Hasan,male,A
Sangwu Lee,female,A
AmirAli Bagher Zadeh,male,A
Chengfeng Mao,male,A
Louis-Philippe Morency,male,B_NL
Ehsan Hoque,male,A
Jakob D. Havtorn,male,W_NL
Jan Latko,male,W_NL
Joakim Edin,male,W_NL
Lars Maaløe,male,W_NL
Lasse Borgholt,male,B_NL
Lorenzo Belgrano,male,HL
Nicolai Jacobsen,male,W_NL
Regitze Sdun,female,A
Željko Agić,male,A
Georgios Paraskevopoulos,male,HL
Srinivas Parthasarathy,male,A
Aparna Khare,female,A
Shiva Sundaram,male,A
Elizabeth Salesky,female,W_NL
Alan W Black,male,W_NL
Hyundong Cho,male,A
Jonathan May,male,W_NL
Kurt Shuster,male,W_NL
Samuel Humeau,male,B_NL
Antoine Bordes,male,B_NL
Jason Weston,male,W_NL
Koustuv Sinha,male,A
Prasanna Parthasarathi,male,A
Jasmine Wang,female,A
Ryan Lowe,male,W_NL
William L. Hamilton,male,W_NL
Joelle Pineau,female,W_NL
Matthew Roddy,male,W_NL
Naomi Harte,female,B_NL
Kurt Shuster,male,W_NL
Da JU,male,A
Stephen Roller,male,W_NL
Emily Dinan,female,W_NL
Y-Lan Boureau,female,A
Jason Weston,male,W_NL
Tim Van de Cruys,male,A
Chao Zhao,male,A
Marilyn Walker,female,B_NL
Snigdha Chaturvedi,female,A
Chris Donahue,male,W_NL
Mina Lee,female,A
Percy Liang,male,A
Yichen Huang,male,A
Yizhe Zhang,male,A
Oussama Elachqar,male,A
Yu Cheng,female,A
Ruiyi Zhang,male,A
Changyou Chen,male,A
Zhe Gan,male,A
Wenlin Wang,female,A
Dinghan Shen,male,A
Guoyin Wang,male,A
Zheng Wen,male,A
Lawrence Carin,male,B_NL
Nabil Hossain,male,A
Marjan Ghazvininejad,male,A
Luke Zettlemoyer,male,W_NL
Wang Zhu,male,A
Hexiang Hu,female,A
Jiacheng Chen,male,A
Zhiwei Deng,male,A
Vihan Jain,male,A
Eugene Ie,male,A
Fei Sha,male,A
Manling Li,male,A
Alireza Zareian,male,A
Qi Zeng,male,A
Spencer Whitehead,male,B_NL
Di Lu,female,A
Heng Ji,male,A
Shih-Fu Chang,female,A
Daniel Fried,male,W_NL
Jean-Baptiste Alayrac,male,B_NL
Phil Blunsom,male,B_NL
Chris Dyer,male,W_NL
Stephen Clark,male,W_NL
Aida Nematzadeh,female,A
Prashant Jayannavar,male,A
Anjali Narayan-Chen,female,A
Julia Hockenmaier,female,W_NL
Jie Lei,male,A
Liwei Wang,female,A
Yelong Shen,male,A
Dong Yu,male,A
