Name,Gender,Race
Sophia Ananiadou,female,A
Reza Ghaeini,male,A
Sadid A. Hasan,male,A
Vivek Datla,male,A
Joey Liu,male,A
Kathy Lee,female,A
Ashequl Qadir,male,A
Yuan Ling,male,A
Aaditya Prakash,male,A
Xiaoli Fern,female,A
Oladimeji Farri,male,A
Liwei Cai,female,A
William Yang Wang,male,A
Teresa Botschen,female,W_NL
Iryna Gurevych,female,W_NL
Jan-Christoph Klie,male,W_NL
Hatem Mousselly-Sergieh,male,A
Stefan Roth,male,W_NL
Hao Peng,male,A
Sam Thomson,male,W_NL
Swabha Swayamdipta,female,A
Noah A. Smith,male,W_NL
Yogarshi Vyas,male,A
Xing Niu,male,A
Marine Carpuat,female,W_NL
Laura Perez-Beltrachini,female,HL
Mirella Lapata,female,HL
Ye Zhang,female,A
Nan Ding,female,A
Radu Soricut,male,A
Preksha Nema,female,A
Shreyas Shetty,male,A
Parag Jain,male,A
Anirban Laha,male,A
Karthik Sankaranarayanan,male,A
Mitesh M. Khapra,male,A
Simon Šuster,male,A
Walter Daelemans,male,W_NL
Duyu Tang,female,A
Nan Duan,female,A
Zhao Yan,male,A
Zhirui Zhang,male,A
Yibo Sun,male,A
Shujie Liu,female,A
Yuanhua Lv,male,A
Ming Zhou,male,A
Seunghyun Yoon,male,A
Joongbo Shin,male,A
Kyomin Jung,male,A
Yu-An Chung,female,A
Hung-Yi Lee,female,A
James Glass,male,W_NL
Bhavana Dalvi,female,A
Lifu Huang,male,A
Niket Tandon,male,A
Wen-tau Yih,female,A
Peter Clark,male,W_NL
Mingmin Jin,male,A
Xin Luo,female,A
Huiling Zhu,male,A
Hankz Hankui Zhuo,male,A
Reid Pryzant,male,W_NL
Kelly Shen,female,A
Dan Jurafsky,male,W_NL
Stefan Wagner,male,W_NL
Nathanael Chambers,male,B_NL
Ben Fry,male,W_NL
James McMasters,male,W_NL
Dallas Card,male,B_NL
Noah A. Smith,male,W_NL
Dongyeop Kang,male,A
Waleed Ammar,male,A
Bhavana Dalvi,female,A
Madeleine van Zuylen,female,W_NL
Sebastian Kohlmeier,male,W_NL
Eduard Hovy,male,W_NL
Roy Schwartz,male,W_NL
Asli Celikyilmaz,female,A
Antoine Bosselut,male,B_NL
Xiaodong He,male,A
Yejin Choi,female,A
Yingyi Zhang,female,A
Jing Li,female,A
Yan Song,male,A
Chengzhi Zhang,male,A
Markus Zopf,male,W_NL
Kundan Krishna,male,A
Balaji Vasan Srinivasan,male,A
Wenhu Chen,male,A
Guanlin Li,male,A
Shuo Ren,female,A
Shujie Liu,female,A
Zhirui Zhang,male,A
Mu Li,male,A
Ming Zhou,male,A
Hidetaka Kamigaito,female,A
Katsuhiko Hayashi,female,A
Tsutomu Hirao,female,A
Masaaki Nagata,female,A
Deyu Zhou,male,A
Linsen Guo,male,A
Yulan He,female,A
Shinsaku Sakaue,female,A
Tsutomu Hirao,female,A
Masaaki Nishino,female,A
Masaaki Nagata,female,A
Shashi Narayan,male,A
Shay B. Cohen,female,W_NL
Mirella Lapata,female,HL
Abram Handler,male,W_NL
Brendan O’Connor,male,W_NL
Philip John Gorinski,male,A
Mirella Lapata,female,HL
Markus Zopf,male,W_NL
Eneldo Loza Mencía,male,HL
Johannes Fürnkranz,male,W_NL
Yookoon Park,female,A
Jaemin Cho,male,A
Gunhee Kim,female,A
Tommy Sandbank,male,W_NL
Michal Shmueli-Scheuer,male,W_NL
Jonathan Herzig,male,W_NL
David Konopnicki,male,W_NL
John Richards,male,W_NL
David Piorkowski,male,W_NL
Jyun-Yu Jiang,female,A
Francine Chen,female,A
Yan-Ying Chen,female,A
Wei Wang,male,A
Wenhu Chen,male,A
Wenhan Xiong,male,A
Xifeng Yan,female,A
William Yang Wang,male,A
Fei Cheng,male,A
Yusuke Miyao,male,A
Priya Radhakrishnan,female,A
Partha Talukdar,male,A
Vasudeva Varma,male,A
Hai Ye,male,A
Xin Jiang,male,A
Zhunchen Luo,female,A
Wenhan Chao,male,A
Juncen Li,female,A
Robin Jia,male,A
He He,male,A
Percy Liang,male,A
Mohit Iyyer,male,A
John Wieting,male,W_NL
Kevin Gimpel,male,W_NL
Luke Zettlemoyer,male,W_NL
Kian Kenyon-Dean,male,A
Eisha Ahmed,female,A
Scott Fujimoto,male,B_NL
Jeremy Georges-Filteau,male,W_NL
Christopher Glasz,male,W_NL
Barleen Kaur,female,A
Auguste Lalande,male,B_NL
Shruti Bhanderi,female,A
Robert Belfer,male,W_NL
Nirmal Kanagasabai,male,A
Roman Sarrazingendron,male,HL
Rohit Verma,male,A
Derek Ruths,male,W_NL
Isabelle Augenstein,female,W_NL
Sebastian Ruder,male,W_NL
Anders Søgaard,male,W_NL
Sven Buechel,male,W_NL
Udo Hahn,male,A
Haibo Ding,male,A
Ellen Riloff,female,W_NL
Ivan Habernal,male,HL
Henning Wachsmuth,male,A
Iryna Gurevych,female,W_NL
Benno Stein,male,W_NL
Sarah Ita Levitan,female,W_NL
Angel Maredia,male,HL
Julia Hirschberg,female,W_NL
Daniel Fried,male,W_NL
Jacob Andreas,male,A
Dan Klein,male,W_NL
Shivashankar Subramanian,male,A
Trevor Cohn,male,W_NL
Timothy Baldwin,male,W_NL
Ivan Sanchez,male,HL
Jeff Mitchell,male,W_NL
Sebastian Riedel,male,HL
Yevgeni Berzak,male,W_NL
Boris Katz,male,W_NL
Roger Levy,male,W_NL
Meilin Zhan,female,A
Roger Levy,male,W_NL
Hadi Amiri,male,A
Timothy Miller,male,W_NL
Guergana Savova,female,HL
Jeremy Cole,male,W_NL
David Reitter,male,W_NL
Maria Barrett,female,HL
Ana Valeria González-Garduño,female,HL
Lea Frermann,female,W_NL
Anders Søgaard,male,W_NL
Kaixin Ma,female,A
Tomasz Jurczyk,male,W_NL
Jinho D. Choi,male,A
Xianchao Wu,male,A
Ander Martínez,male,HL
Momo Klyen,female,A
Bing Liu,male,A
Gokhan Tür,male,A
Dilek Hakkani-Tür,female,A
Pararth Shah,male,A
Larry Heck,male,W_NL
Zhen Xu,male,A
Nan Jiang,female,A
Bingquan Liu,male,A
Wenge Rong,male,A
Bowen Wu,male,A
Baoxun Wang,female,A
Zhuoran Wang,male,A
Xiaolong Wang,male,A
Anthony Rios,male,HL
Ramakanth Kavuluru,male,A
Laura Wendlandt,female,W_NL
Jonathan K. Kummerfeld,male,W_NL
Rada Mihalcea,female,HL
Qi Liu,male,A
Yue Zhang,female,A
Xuan Liu,male,A
Di Cao,male,A
Kai Yu,male,A
Devamanyu Hazarika,male,A
Soujanya Poria,female,A
Amir Zadeh,male,A
Erik Cambria,male,HL
Louis-Philippe Morency,male,B_NL
Roger Zimmermann,male,W_NL
Shang-Yu Su,female,A
Pei-Chieh Yuan,female,A
Yun-Nung Chen,female,A
Anastassia Loukina,female,HL
Van Rynald T. Liceralde,male,A
Beata Beigman Klebanov,male,W_NL
Will Monroe,male,B_NL
Jennifer Hu,female,A
Andrew Jong,male,A
Christopher Potts,male,W_NL
Jacob Andreas,male,A
Dan Klein,male,W_NL
Sergey Levine,male,W_NL
Josiah Wang,male,A
Pranava Swaroop Madhyastha,male,A
Lucia Specia,female,HL
Jack Hessel,male,W_NL
David Mimno,male,W_NL
Lillian Lee,female,A
Mahmoud Azab,male,A
Mingzhe Wang,female,A
Max Smith,male,B_NL
Noriyuki Kojima,female,A
Jia Deng,female,A
Rada Mihalcea,female,HL
Nazneen Fatema Rajani,female,A
Raymond Mooney,male,W_NL
Matthew Peters,male,W_NL
Mark Neumann,male,W_NL
Mohit Iyyer,male,A
Matt Gardner,male,W_NL
Christopher Clark,male,W_NL
Kenton Lee,male,A
Luke Zettlemoyer,male,W_NL
Alane Suhr,female,W_NL
Srinivasan Iyer,male,A
Yoav Artzi,male,W_NL
Elizabeth Clark,female,W_NL
Yangfeng Ji,male,A
Noah A. Smith,male,W_NL
Yining Chen,male,A
Sorcha Gilroy,female,B_NL
Andreas Maletti,male,W_NL
Jonathan May,male,W_NL
Kevin Knight,male,B_NL
Marilyn Walker,female,B_NL
Heng Ji,male,A
Amanda Stent,female,W_NL
Yufang Hou,female,A
Rachel Rudinger,female,W_NL
Jason Naradowsky,male,W_NL
Brian Leonard,male,W_NL
Benjamin Van Durme,male,W_NL
Jieyu Zhao,female,A
Tianlu Wang,male,A
Mark Yatskar,male,A
Vicente Ordonez,male,HL
Kai-Wei Chang,male,A
Ramy Baly,male,A
Mitra Mohtarami,female,A
James Glass,male,W_NL
Lluís Màrquez,male,HL
Alessandro Moschitti,male,HL
Preslav Nakov,male,A
Pavithra Rajendran,male,A
Danushka Bollegala,female,HL
Simon Parsons,male,B_NL
Claudia Schulz,female,W_NL
Steffen Eger,male,W_NL
Johannes Daxenberger,male,W_NL
Tobias Kahse,male,W_NL
Iryna Gurevych,female,W_NL
Bhuwan Dhingra,male,A
Qiao Jin,male,A
Zhilin Yang,female,A
William Cohen,male,W_NL
Ruslan Salakhutdinov,male,W_NL
Chenyang Huang,male,A
Osmar Zaïane,male,HL
Amine Trabelsi,male,A
Nouha Dziri,female,A
Chenliang Li,male,A
Weiran Xu,male,A
Si Li,male,A
Sheng Gao,female,A
Shang-Yu Su,female,A
Kai-Ling Lo,male,A
Yi-Ting Yeh,female,A
Yun-Nung Chen,female,A
Marjan Ghazvininejad,male,A
Yejin Choi,female,A
Kevin Knight,male,B_NL
Jekaterina Novikova,female,W_NL
Ondřej Dušek,male,W_NL
Verena Rieser,female,W_NL
Tu Vu,male,A
Baotian Hu,male,A
Tsendsuren Munkhdalai,female,A
Hong Yu,female,A
Beata Beigman Klebanov,male,W_NL
Chee Wee (Ben) Leong,female,A
Michael Flor,male,W_NL
Siddarth Srinivasan,male,A
Richa Arora,male,A
Mark Riedl,male,W_NL
Chaitanya Kulkarni,male,A
Wei Xu,male,A
Alan Ritter,male,W_NL
Raghu Machiraju,male,A
Suchin Gururangan,male,A
Swabha Swayamdipta,female,A
Omer Levy,male,W_NL
Roy Schwartz,male,W_NL
Samuel Bowman,male,W_NL
Noah A. Smith,male,W_NL
Peng-Yu Chen,female,A
Von-Wun Soo,female,A
Jing Qian,female,A
Mai ElSherief,female,A
Elizabeth Belding,female,W_NL
William Yang Wang,male,A
Leshem Choshen,male,A
Omri Abend,male,A
Amirmohammad Rooshenas,male,A
Aishwarya Kamath,female,A
Andrew McCallum,male,W_NL
Ian Stewart,male,W_NL
Yuval Pinter,male,W_NL
Jacob Eisenstein,male,W_NL
David Vilares,male,HL
Carlos Gómez-Rodríguez,male,HL
Maximilian Köper,male,W_NL
Sabine Schulte im Walde,female,W_NL
Wuwei Lan,male,A
Wei Xu,male,A
Alakananda Vempala,female,A
Eduardo Blanco,male,HL
Alexis Palmer,male,B_NL
Dominik Schlechtweg,male,W_NL
Sabine Schulte im Walde,female,W_NL
Stefanie Eckmann,female,W_NL
Yan Song,male,A
Shuming Shi,male,A
Jing Li,female,A
Haisong Zhang,male,A
Goran Glavaš,male,W_NL
Ivan Vulić,male,A
Fabienne Braune,female,W_NL
Viktor Hangya,male,A
Tobias Eder,male,W_NL
Alexander Fraser,male,W_NL
Joshua Coates,male,W_NL
Danushka Bollegala,female,HL
Kim Anh Nguyen,male,A
Sabine Schulte im Walde,female,W_NL
Ngoc Thang Vu,male,A
Maja Buljan,female,A
Sebastian Padó,male,HL
Jan Šnajder,male,W_NL
Nicholas Dingwall,male,W_NL
Christopher Potts,male,W_NL
Vered Shwartz,female,W_NL
Chris Waterson,male,W_NL
Omid Kashefi,male,A
Andrew T. Lucas,male,B_NL
Rebecca Hwa,female,A
Felipe Paula,male,HL
Rodrigo Wilkens,male,HL
Marco Idiart,male,HL
Aline Villavicencio,female,HL
Ola Rønning,male,B_NL
Daniel Hardt,male,W_NL
Anders Søgaard,male,W_NL
Natalie Schluter,female,W_NL
Chuan Wang,male,A
Bin Li,male,A
Nianwen Xue,female,A
Abhishek Kumar,male,A
Daisuke Kawahara,male,A
Sadao Kurohashi,male,A
Suraj Maharjan,male,A
Sudipta Kar,female,A
Manuel Montes,male,HL
Fabio A. González,male,HL
Thamar Solorio,male,HL
Devamanyu Hazarika,male,A
Soujanya Poria,female,A
Prateek Vij,male,A
Gangeshwar Krishnamurthy,male,A
Erik Cambria,male,HL
Roger Zimmermann,male,W_NL
Shweta Yadav,female,A
Asif Ekbal,male,A
Sriparna Saha,female,A
Pushpak Bhattacharyya,male,A
Amit Sheth,male,A
Fei Liu,male,A
Trevor Cohn,male,W_NL
Timothy Baldwin,male,W_NL
Roman Grundkiewicz,male,HL
Marcin Junczys-Dowmunt,male,B_NL
Salman Mohammed,male,A
Peng Shi,male,A
Jimmy Lin,male,A
Andreas Weise,male,W_NL
Rivka Levitan,female,W_NL
Su Wang,female,A
Greg Durrett,male,W_NL
Katrin Erk,female,W_NL
Yu Wang,female,A
Yilin Shen,female,A
Hongxia Jin,female,A
Vassilis Plachouras,male,HL
Fabio Petroni,male,HL
Timothy Nugent,male,W_NL
Jochen L. Leidner,male,W_NL
Anna Hätty,female,W_NL
Sabine Schulte im Walde,female,W_NL
Dai Quoc Nguyen,male,A
Tu Dinh Nguyen,male,A
