Name,Gender,Race
Masaaki Nagata,female,A
Casey Kennington,male,W_NL
Ryu Iida,male,A
Takenobu Tokunaga,female,A
David Schlangen,male,W_NL
Emilia Apostolova,female,HL
Payam Pourashraf,male,A
Jeffrey Sack,male,W_NL
Graham Neubig,male,W_NL
Philip Arthur,male,W_NL
Kevin Duh,male,A
Mark Johnson,male,B_NL
Joe Pater,male,W_NL
Robert Staubs,male,W_NL
Emmanuel Dupoux,male,B_NL
Kaveh Taghipour,male,A
Hwee Tou Ng,female,A
Yugo Murawaki,male,A
Marius Paşca,male,HL
Andrew Maas,male,W_NL
Ziang Xie,male,A
Dan Jurafsky,male,W_NL
Andrew Ng,male,A
William Yang Wang,male,A
Miaomiao Wen,female,A
Chuan Wang,male,A
Nianwen Xue,female,A
Sameer Pradhan,male,A
Aurelien Waite,male,B_NL
Bill Byrne,male,W_NL
Miguel Ballesteros,male,HL
Bernd Bohnet,male,W_NL
Simon Mille,male,B_NL
Leo Wanner,male,W_NL
Hoang Cuong,male,A
Khalil Sima’an,male,A
H. Andrew Schwartz,male,W_NL
Gregory Park,male,A
Maarten Sap,male,A
Evan Weingarten,male,W_NL
Johannes Eichstaedt,male,W_NL
Margaret Kern,female,W_NL
David Stillwell,male,W_NL
Michal Kosinski,male,W_NL
Jonah Berger,male,W_NL
Martin Seligman,male,W_NL
Lyle Ungar,male,W_NL
Tyler Baldwin,male,B_NL
Yunyao Li,male,A
Amita Misra,female,A
Pranav Anand,male,A
Jean E. Fox Tree,male,W_NL
Marilyn Walker,female,B_NL
Manali Sharma,female,A
Di Zhuang,female,A
Mustafa Bilgic,male,A
Eduardo Blanco,male,HL
Alakananda Vempala,female,A
Masaaki Nishino,female,A
Norihito Yasuda,male,A
Tsutomu Hirao,female,A
Shin-ichi Minato,female,A
Masaaki Nagata,female,A
Oren Melamud,male,W_NL
Ido Dagan,male,A
Jacob Goldberger,male,W_NL
Chaitanya Shivade,male,A
Marie-Catherine de Marneffe,female,W_NL
Eric Fosler-Lussier,male,B_NL
Albert M. Lai,male,A
Sudha Rao,female,A
Allyson Ettinger,male,W_NL
Hal Daumé III,male,B_NL
Philip Resnik,male,W_NL
Jianfu Chen,male,A
Polina Kuznetsova,female,W_NL
David Warren,male,W_NL
Yejin Choi,female,A
Arvind Neelakantan,male,A
Ming-Wei Chang,male,A
Thomas Müller,male,W_NL
Hinrich Schuetze,male,W_NL
Garrett Nicolai,male,W_NL
Grzegorz Kondrak,male,W_NL
Min Yang,male,A
Wenting Tu,male,A
Ziyu Lu,male,A
Wenpeng Yin,male,A
Kam-Pui Chow,female,A
Pushpendre Rastogi,male,A
Benjamin Van Durme,male,W_NL
Raman Arora,male,A
José Camacho-Collados,male,HL
Mohammad Taher Pilehvar,male,A
Roberto Navigli,male,HL
Mariano Felice,male,HL
Ted Briscoe,male,B_NL
Jerome White,male,B_NL
Douglas Oard,male,W_NL
Aren Jansen,male,W_NL
Jiaul Paik,male,A
Rashmi Sankepally,female,A
Yulia Tsvetkov,male,A
Waleed Ammar,male,A
Chris Dyer,male,W_NL
Tomer Levinboim,male,W_NL
Ashish Vaswani,male,A
David Chiang,male,A
Yun-Nung Chen,female,A
William Yang Wang,male,A
Alexander Rudnicky,male,HL
Atsushi Fujita,female,A
Pierre Isabelle,male,B_NL
Ander Intxaurrondo,male,HL
Eneko Agirre,male,HL
Oier Lopez de Lacalle,male,HL
Mihai Surdeanu,male,A
Phong Le,male,A
Willem Zuidema,male,W_NL
Emily Pitler,female,W_NL
Ryan McDonald,male,W_NL
Yi Yang,female,A
Jacob Eisenstein,male,W_NL
Sujay Kumar Jauhar,male,A
Chris Dyer,male,W_NL
Eduard Hovy,male,W_NL
Michael Haas,male,W_NL
Yannick Versley,male,B_NL
Mingkun Gao,male,A
Wei Xu,male,A
Chris Callison-Burch,male,W_NL
José G. C. de Souza,male,HL
Hamed Zamani,male,A
Matteo Negri,male,HL
Marco Turchi,male,HL
Daniele Falavigna,female,W_NL
Pengtao Xie,male,A
Diyi Yang,female,A
Eric Xing,male,A
Colin Cherry,male,B_NL
Hongyu Guo,female,A
Thang Nguyen,male,A
Jordan Boyd-Graber,male,W_NL
Jeffrey Lund,male,W_NL
Kevin Seppi,male,W_NL
Eric Ringger,male,W_NL
Ankur P. Parikh,male,A
Hoifung Poon,female,A
Kristina Toutanova,female,HL
Mohammad Salameh,male,A
Saif Mohammad,male,A
Svetlana Kiritchenko,female,W_NL
Chen Li,male,A
Yang Liu,male,A
Lin Zhao,male,A
Lingpeng Kong,female,A
Alexander M. Rush,male,W_NL
Noah A. Smith,male,W_NL
Attapol Rutherford,male,W_NL
Nianwen Xue,female,A
Haoruo Peng,male,A
Daniel Khashabi,male,A
Dan Roth,male,W_NL
Paul Baltescu,male,W_NL
Phil Blunsom,male,B_NL
Apoorv Agarwal,male,A
Jiehan Zheng,male,A
Shruti Kamath,female,A
Sriramkumar Balasubramanian,male,A
Shirin Ann Dey,female,A
Xiaolong Li,male,A
Kristy Boyer,female,W_NL
Ben Hixon,male,B_NL
Peter Clark,male,W_NL
Hannaneh Hajishirzi,female,A
Kathleen C. Fraser,female,W_NL
Naama Ben-David,female,A
Graeme Hirst,male,W_NL
Naida Graham,female,B_NL
Elizabeth Rochon,female,W_NL
Judith Gaspers,female,W_NL
Philipp Cimiano,male,A
Britta Wrede,female,W_NL
Paul Felt,male,W_NL
Kevin Black,male,W_NL
Eric Ringger,male,W_NL
Kevin Seppi,male,W_NL
Robbie Haertel,male,W_NL
Gholamreza Haffari,male,A
Ajay Nagesh,male,A
Ganesh Ramakrishnan,male,A
Wenpeng Yin,male,A
Hinrich Schütze,male,W_NL
Xiaodong Liu,male,A
Jianfeng Gao,male,A
Xiaodong He,male,A
Li Deng,female,A
Kevin Duh,male,A
Ye-yi Wang,female,A
Garrett Nicolai,male,W_NL
Colin Cherry,male,B_NL
Grzegorz Kondrak,male,W_NL
Ryan Cotterell,male,W_NL
Jason Eisner,male,W_NL
Lei Yao,female,A
Grzegorz Kondrak,male,W_NL
Bogdan Ludusan,male,W_NL
Gabriel Synnaeve,male,HL
Emmanuel Dupoux,male,B_NL
Germán Kruszewski,male,W_NL
Marco Baroni,male,HL
Omer Levy,male,W_NL
Steffen Remus,male,W_NL
Chris Biemann,male,W_NL
Ido Dagan,male,A
Bahar Salehi,male,A
Paul Cook,male,W_NL
Timothy Baldwin,male,W_NL
Masataka Ono,female,A
Makoto Miwa,female,A
Yutaka Sasaki,female,A
Lifeng Jin,male,A
William Schuler,male,W_NL
Katrin Kirchhoff,female,W_NL
Yik-Cheung Tam,female,A
Colleen Richey,female,W_NL
Wen Wang,male,A
Frédéric Blain,male,B_NL
Fethi Bougares,male,A
Amir Hazem,male,A
Loïc Barrault,male,W_NL
Holger Schwenk,male,W_NL
Chao Xing,male,A
Dong Wang,male,A
Chao Liu,male,A
Yiye Lin,female,A
Adrià de Gispert,female,HL
Gonzalo Iglesias,male,HL
Bill Byrne,male,W_NL
Markus Dreyer,male,W_NL
Yuanzhe Dong,male,A
Malin Ahlberg,female,W_NL
Markus Forsberg,male,W_NL
Mans Hulden,male,A
Haitao Mi,male,A
Liang Huang,male,A
Dan Garrette,male,B_NL
Hannah Alpert-Abrams,female,W_NL
Taylor Berg-Kirkpatrick,female,B_NL
Dan Klein,male,W_NL
Arman Cohan,male,A
Luca Soldaini,male,W_NL
Nazli Goharian,female,A
Keisuke Sakaguchi,male,A
Michael Heilman,male,W_NL
Nitin Madnani,male,A
Lu Wang,female,A
Claire Cardie,female,W_NL
Galen Marchetti,male,W_NL
Philip John Gorinski,male,A
Mirella Lapata,female,HL
Fei Liu,male,A
Jeffrey Flanigan,male,W_NL
Sam Thomson,male,W_NL
Norman Sadeh,male,A
Noah A. Smith,male,W_NL
Muyu Zhang,female,A
Vanessa Wei Feng,female,A
Bing Qin,male,A
Graeme Hirst,male,W_NL
Ting Liu,female,A
Jingwen Huang,female,A
Chen Chen,male,A
Vincent Ng,male,A
Anupam Guha,male,A
Mohit Iyyer,male,A
Danny Bouman,male,W_NL
Jordan Boyd-Graber,male,W_NL
Tim Rocktäschel,male,W_NL
Sameer Singh,male,A
Sebastian Riedel,male,HL
Xiaoman Pan,male,A
Taylor Cassidy,female,B_NL
Ulf Hermjakob,male,W_NL
Heng Ji,male,A
Kevin Knight,male,B_NL
Sebastian Krause,male,W_NL
Enrique Alfonseca,male,HL
Katja Filippova,female,W_NL
Daniele Pighin,male,W_NL
Tao Lei,male,A
Yuan Zhang,male,A
Lluís Màrquez,male,HL
Alessandro Moschitti,male,HL
Regina Barzilay,female,W_NL
Omri Abend,male,A
Shay B. Cohen,female,W_NL
Mark Steedman,male,W_NL
Felix Hieber,male,HL
Stefan Riezler,male,W_NL
Yvette Graham,female,B_NL
Timothy Baldwin,male,W_NL
Nitika Mathur,female,A
Raj Dabre,male,A
Fabien Cromieres,male,HL
Sadao Kurohashi,male,A
Pushpak Bhattacharyya,male,A
Dian Yu,female,A
Heng Ji,male,A
Sujian Li,male,A
Chin-Yew Lin,male,A
Armin Hoenen,male,A
Sonal Gupta,male,A
Christopher D. Manning,male,W_NL
Tomer Levinboim,male,W_NL
David Chiang,male,A
Taraka Rama,female,A
Shansong Yang,female,A
Weiming Lu,male,A
Dezhi Yang,male,A
Liang Yao,male,A
Baogang Wei,male,A
Sudha Bhingardive,female,A
Dhirendra Singh,male,A
Rudramurthy V,male,A
Hanumant Redkar,male,A
Pushpak Bhattacharyya,male,A
Javid Ebrahimi,male,A
Dejing Dou,male,A
Laura Kallmeyer,female,W_NL
Wolfgang Maier,male,W_NL
Dirk Hovy,male,W_NL
Barbara Plank,female,W_NL
Héctor Martínez Alonso,male,HL
Anders Søgaard,male,W_NL
Yang Zhang,male,A
Yunqing Xia,female,A
Yi Liu,female,A
Wenmin Wang,female,A
Scott Piao,male,B_NL
Francesca Bianchi,female,HL
Carmen Dayrell,female,HL
Angela D’Egidio,female,HL
Paul Rayson,male,B_NL
Yangqiu Song,male,A
Dan Roth,male,W_NL
Nicolas Schrading,male,W_NL
Cecilia Ovesdotter Alm,female,B_NL
Raymond Ptucha,male,A
Christopher Homan,male,W_NL
Ryan Cotterell,male,W_NL
Hinrich Schütze,male,W_NL
Somak Aditya,male,A
Chitta Baral,male,A
Nguyen Ha Vo,male,A
Joohyung Lee,male,A
Jieping Ye,female,A
Zaw Naung,male,A
Barry Lumpkin,male,B_NL
Jenny Hastings,female,W_NL
Richard Scherl,male,W_NL
Dawn M. Sweet,female,W_NL
Daniela Inclezan,female,HL
Wang Ling,male,A
Chris Dyer,male,W_NL
Alan W. Black,male,W_NL
Isabel Trancoso,female,HL
Hiroya Takamura,female,A
Jun’ichi Tsujii,female,A
Chu-Cheng Lin,female,A
Waleed Ammar,male,A
Chris Dyer,male,W_NL
Lori Levin,female,W_NL
Chen Li,male,A
Yang Liu,male,A
Lin Zhao,male,A
Lingjia Deng,female,A
Janyce Wiebe,female,W_NL
Zornitsa Kozareva,female,HL
Taylor Berg-Kirkpatrick,female,B_NL
Dan Klein,male,W_NL
Carolin Haas,female,W_NL
Stefan Riezler,male,W_NL
Andrew Shin,male,A
Ryohei Sasano,male,A
Hiroya Takamura,female,A
Manabu Okumura,male,A
Manaal Faruqui,male,A
Shankar Kumar,male,A
Héctor Martínez Alonso,male,HL
Barbara Plank,female,W_NL
Arne Skjærholt,male,W_NL
Anders Søgaard,male,W_NL
Afshin Rahimi,male,A
Duy Vu,male,A
Trevor Cohn,male,W_NL
Timothy Baldwin,male,W_NL
Wenpeng Yin,male,A
Hinrich Schütze,male,W_NL
Mo Yu,male,A
Matthew R. Gormley,male,W_NL
Mark Dredze,male,W_NL
Ricardo Baeza-Yates,male,HL
Luz Rello,female,HL
Julia Dembowski,female,W_NL
Stephan Gouws,male,W_NL
Anders Søgaard,male,W_NL
Luke Shrimpton,male,W_NL
Victor Lavrenko,male,HL
Miles Osborne,male,W_NL
Aliaksei Severyn,male,A
Alessandro Moschitti,male,HL
Shervin Malmasi,male,A
Mark Dras,male,W_NL
Victoria Zayats,female,HL
Mari Ostendorf,female,W_NL
Hannaneh Hajishirzi,female,A
Kai Zhao,male,A
Liang Huang,male,A
Hillel Taub-Tabib,male,A
Yoav Goldberg,male,W_NL
Amir Globerson,male,A
Richard Johansson,male,W_NL
Luis Nieto Piña,male,HL
Josu Goikoetxea,male,HL
Aitor Soroa,male,HL
Eneko Agirre,male,HL
Benjamin Nye,male,W_NL
Ani Nenkova,female,A
Yudong Liu,male,A
Clinton Burkhart,male,W_NL
James Hearne,male,W_NL
Liang Luo,male,A
Haibo Ding,male,A
Ellen Riloff,female,W_NL
David Jurgens,male,W_NL
Mohammad Taher Pilehvar,male,A
Daniel Andrade,male,HL
Kunihiko Sadamasa,male,A
Akihiro Tamura,male,A
Masaaki Tsuchida,female,A
Eric Baumer,male,W_NL
Elisha Elovic,female,W_NL
Ying Qin,female,A
Francesca Polletta,female,W_NL
Geri Gay,female,W_NL
Marco Guerini,male,HL
Gözde Özbal,female,A
Carlo Strapparava,male,HL
Subhashini Venugopalan,male,A
Huijuan Xu,male,A
Jeff Donahue,male,W_NL
Marcus Rohrbach,male,W_NL
Raymond Mooney,male,W_NL
Kate Saenko,female,W_NL
Luis Gilberto Mateos Ortiz,male,HL
Clemens Wolff,male,W_NL
Mirella Lapata,female,HL
Joern Wuebker,male,W_NL
Sebastian Muehr,male,W_NL
Patrick Lehnen,male,W_NL
Stephan Peitz,male,W_NL
Hermann Ney,male,W_NL
Kai Zhao,male,A
Hany Hassan,male,A
Michael Auli,male,W_NL
Nathan Schneider,male,W_NL
Noah A. Smith,male,W_NL
Areej Alhothali,male,A
Jesse Hoey,male,W_NL
Yulia Otmakhova,female,HL
Hyopil Shin,female,A
Marjan Ghazvininejad,male,A
Kevin Knight,male,B_NL
Lea Frermann,female,W_NL
Mirella Lapata,female,HL
Gabriel Doyle,male,W_NL
Michael Frank,male,W_NL
Marten van Schijndel,male,W_NL
William Schuler,male,W_NL
Manaal Faruqui,male,A
Jesse Dodge,male,W_NL
Sujay Kumar Jauhar,male,A
Chris Dyer,male,W_NL
Eduard Hovy,male,W_NL
Noah A. Smith,male,W_NL
Vinodh Krishnan,male,A
Jacob Eisenstein,male,W_NL
Radu Soricut,male,A
Franz Och,male,W_NL
Diana Inkpen,female,W_NL
Smaranda Muresan,female,A
Shibamouli Lahiri,female,A
Karen Mazidi,female,W_NL
Alisa Zhila,female,A
Jonathan Wintrode,male,W_NL
Gustavo Paetzold,male,HL
Vasu Sharma,male,A
Rajat Kulshreshtha,male,A
Puneet Singh,male,A
Nishant Agrawal,male,A
Akshay Kumar,male,A
Konstantinos Lambrou-Latreille,male,W_NL
Glorianna Jagfeld,female,W_NL
Lonneke van der Plas,female,W_NL
Ajay Nagesh,male,A
Lingjia Deng,female,A
Bryan Wilkinson,male,W_NL
Ngoc Phuoc An Vo,male,A
Octavian Popescu,male,B_NL
Eshrag Refaee,female,A
Verena Rieser,female,W_NL
Ignacio Arroyo-Fernández,male,HL
Seid Muhie Yimam,male,A
Denis Savenkov,male,W_NL
Wei-Lwun Lu,female,A
Jeff Dalton,male,W_NL
Eugene Agichtein,male,W_NL
Sauleh Eetemadi,male,A
Kristina Toutanova,female,HL
David Steele,male,W_NL
Carolina Scarton,female,HL
Forough Poursabzi-Sangdeh,male,A
Jordan Boyd-Graber,male,W_NL
Zhiyuan Chen,male,A
Tomasz Jurczyk,male,W_NL
Jinho D. Choi,male,A
Nidhi Sharma,female,A
Richa Sharma,male,A
Kanad K. Biswas,male,A
Ximena Gutierrez-Vasques,female,HL
Jackson Lee,male,A
Aiming Ni,female,A
Jinho D. Choi,male,A
Jason Shepard,male,W_NL
Phillip Wolff,male,W_NL
Matt Gerber,male,W_NL
Catherine Havasi,female,W_NL
Finley Lacatusu,male,A
Mihai Surdeanu,male,A
Tom Hicks,male,B_NL
Marco Antonio Valenzuela-Escárcega,male,HL
Sebastian Martschat,male,HL
Thierry Göckel,male,W_NL
Michael Strube,male,W_NL
Markus Dreyer,male,W_NL
Jonathan Graehl,male,W_NL
Wencan Luo,male,A
Xiangmin Fan,male,A
Muhsin Menekse,male,A
Jingtao Wang,male,A
Diane Litman,female,W_NL
Vincent Kríž,male,A
Barbora Hladká,female,W_NL
Lucy Vanderwende,female,HL
Arul Menezes,male,A
Chris Quirk,male,W_NL
Yifan He,male,A
Ralph Grishman,male,W_NL
Naomi Saphra,female,A
Adam Lopez,male,HL
Yusuke Oda,male,A
Graham Neubig,male,W_NL
Sakriani Sakti,female,A
Tomoki Toda,male,A
Satoshi Nakamura,female,A
Pablo Ruiz,male,HL
Thierry Poibeau,male,B_NL
Frédérique Mélanie,female,B_NL
Juhani Luotolahti,male,A
Jenna Kanerva,female,W_NL
Sampo Pyysalo,male,A
Filip Ginter,male,W_NL
Juan Soler-Company,male,HL
Miguel Ballesteros,male,HL
Bernd Bohnet,male,W_NL
Simon Mille,male,B_NL
Leo Wanner,male,W_NL
Sameer Singh,male,A
Tim Rocktäschel,male,W_NL
Luke Hewitt,male,W_NL
Jason Naradowsky,male,W_NL
Sebastian Riedel,male,HL
Xuchen Yao,male,A
Sravana Reddy,female,A
James Stanford,male,W_NL
Mohammad Taher Pilehvar,male,A
Roberto Navigli,male,HL
Anoop Kunchukuttan,male,A
Ratish Puduppully,male,A
Pushpak Bhattacharyya,male,A
Nanyun Peng,male,A
Francis Ferraro,male,W_NL
Mo Yu,male,A
Nicholas Andrews,male,W_NL
Jay DeYoung,male,A
Max Thomas,male,B_NL
Matthew R. Gormley,male,W_NL
Travis Wolfe,male,W_NL
Craig Harman,male,W_NL
Benjamin Van Durme,male,W_NL
Mark Dredze,male,W_NL
Hubert Soyer,male,W_NL
Goran Topić,male,W_NL
Pontus Stenetorp,male,B_NL
Akiko Aizawa,female,A
Diane Napolitano,female,W_NL
Kathleen Sheehan,female,W_NL
Robert Mundkowsky,male,W_NL
Dezhao Song,male,A
Frank Schilder,male,W_NL
Charese Smiley,female,B_NL
Chris Brew,male,W_NL
Jim Chang,male,A
Jason Chang,male,A
Seonyeong Park,female,A
Soonchoul Kwon,male,A
Byungsoo Kim,female,A
Sangdo Han,male,A
Hyosup Shim,male,A
Gary Geunbae Lee,male,W_NL
Mahmoud Azab,male,A
Chris Hokamp,male,W_NL
Rada Mihalcea,female,HL
Yang Liu,male,A
Thamar Solorio,male,HL
Hal Daumé III,male,B_NL
John Langford,male,W_NL
Kai-Wei Chang,male,A
He He,male,A
Sudha Rao,female,A
Chris Callison-Burch,male,W_NL
Lyle Ungar,male,W_NL
Ellie Pavlick,female,W_NL
Nathan Schneider,male,W_NL
Jeffrey Flanigan,male,W_NL
Tim O’Gorman,male,W_NL
Wen-tau Yih,female,A
Xiaodong He,male,A
Jianfeng Gao,male,A
Svitlana Volkova,female,W_NL
Benjamin Van Durme,male,W_NL
David Yarowsky,male,W_NL
Yoram Bachrach,male,A
Collin Baker,male,W_NL
Nathan Schneider,male,W_NL
Miriam R. L. Petruck,male,W_NL
Michael Ellsworth,male,W_NL
