Name,Gender,Race
Richard Socher,male,W_NL
Julia Hockenmaier,female,W_NL
Eric K. Ringger,male,W_NL
Gordana Ilić Holen,female,W_NL
Wencan Luo,male,A
Diane Litman,female,W_NL
Joel Chan,male,A
Merley Conrado,female,HL
Thiago Pardo,male,HL
Solange Rezende,female,HL
Franky Franky,male,HL
Ariel Stolerman,male,W_NL
Aylin Caliskan,female,A
Rachel Greenstadt,female,W_NL
Mihael Arcan,male,W_NL
Paul Buitelaar,male,W_NL
Mohammad Salameh,male,A
Colin Cherry,male,B_NL
Grzegorz Kondrak,male,W_NL
Ann Irvine,female,W_NL
Juri Ganitkevitch,male,A
Rebecca Mason,female,W_NL
Wenting Xiong,male,A
Rivka Levitan,female,W_NL
Yi Ma,female,A
Chris Dyer,male,W_NL
Derrick Higgins,male,B_NL
Judita Preiss,female,W_NL
Mark Stevenson,male,W_NL
Justin Snyder,male,W_NL
Rebecca Knowles,female,W_NL
Mark Dredze,male,W_NL
Matthew Gormley,male,W_NL
Travis Wolfe,male,W_NL
Aswarth Abhilash Dara,male,A
Sandipan Dandapat,male,A
Declan Groves,male,W_NL
Josef van Genabith,male,W_NL
Wei-Te Chen,female,A
Will Styler,male,W_NL
Antonio Toral,male,HL
Sudip Kumar Naskar,male,A
Joris Vreeke,male,W_NL
Federico Gaspari,male,HL
Declan Groves,male,W_NL
Masato Hagiwara,male,A
Soh Masuko,female,A
Bridget McInnes,female,W_NL
Ted Pedersen,male,W_NL
Serguei Pakhomov,male,A
Ying Liu,female,A
Genevieve Melton-Meaux,female,B_NL
Paul McNamee,male,W_NL
James Mayfield,male,W_NL
Tim Finin,male,W_NL
Tim Oates,male,B_NL
Dawn Lawrie,female,W_NL
Tan Xu,male,A
Douglas Oard,male,W_NL
Viet-An Nguyen,female,A
Yuening Hu,male,A
Jordan Boyd-Graber,male,W_NL
Philip Resnik,male,W_NL
Jimmy Lin,male,A
Katrin Erk,female,W_NL
Richard Socher,male,W_NL
Christopher D. Manning,male,W_NL
Manfred Stede,male,W_NL
Sameep Mehta,male,A
L. V. Subramaniam,male,A
Martha Palmer,female,B_NL
Ivan Titov,male,HL
Shumin Wu,female,A
Shay Cohen,female,W_NL
Michael Collins,male,W_NL
Dean Foster,male,W_NL
Karl Stratos,male,W_NL
Lyle Ungar,male,W_NL
Marta Ruiz Costa-jussà,male,HL
Chris Quirk,male,W_NL
