Name,Gender,Race
Gholamreza Haffari,male,A
Trevor Cohn,male,W_NL
Urvashi Khandelwal,female,A
He He,male,A
Peng Qi,male,A
Dan Jurafsky,male,W_NL
Roy Schwartz,male,W_NL
Sam Thomson,male,W_NL
Noah A. Smith,male,W_NL
Shashank Srivastava,male,A
Igor Labutov,male,W_NL
Tom Mitchell,male,B_NL
Yue Zhang,female,A
Qi Liu,male,A
Linfeng Song,male,A
Jeremy Howard,male,W_NL
Sebastian Ruder,male,W_NL
Nina Poerner,female,W_NL
Hinrich Schütze,male,W_NL
Benjamin Roth,male,W_NL
Catherine Finegan-Dollak,female,W_NL
Jonathan K. Kummerfeld,male,W_NL
Li Zhang,female,A
Karthik Ramanathan,male,A
Sesh Sadasivam,male,A
Rui Zhang,male,A
Dragomir Radev,male,W_NL
Yibo Sun,male,A
Duyu Tang,female,A
Nan Duan,female,A
Jianshu Ji,male,A
Guihong Cao,male,A
Xiaocheng Feng,male,A
Bing Qin,male,A
Ting Liu,female,A
Ming Zhou,male,A
Daniel Hershcovich,male,W_NL
Omri Abend,male,A
Ari Rappoport,male,W_NL
Gözde Gül Şahin,female,A
Mark Steedman,male,W_NL
Chunchuan Lyu,male,A
Ivan Titov,male,HL
Yufei Chen,female,A
Weiwei Sun,female,A
Xiaojun Wan,male,A
Danqing Huang,female,A
Jin-Ge Yao,female,A
Chin-Yew Lin,male,A
Qingyu Zhou,female,A
Jian Yin,male,A
Jiangming Liu,male,A
Shay B. Cohen,female,W_NL
Mirella Lapata,female,HL
Dinghan Shen,male,A
Guoyin Wang,male,A
Wenlin Wang,female,A
Martin Renqiang Min,male,A
Qinliang Su,male,A
Yizhe Zhang,male,A
Chunyuan Li,male,A
Ricardo Henao,male,HL
Lawrence Carin,male,B_NL
John Wieting,male,W_NL
Kevin Gimpel,male,W_NL
Hannah Rashkin,female,W_NL
Maarten Sap,male,A
Emily Allaway,female,W_NL
Noah A. Smith,male,W_NL
Yejin Choi,female,A
Shuhei Kurita,male,A
Daisuke Kawahara,male,A
Sadao Kurohashi,male,A
Prafulla Kumar Choubey,male,A
Ruihong Huang,female,A
Pengda Qin,male,A
Weiran Xu,male,A
William Yang Wang,male,A
Xiangrong Zeng,male,A
Daojian Zeng,male,A
Shizhu He,female,A
Kang Liu,female,A
Jun Zhao,male,A
Yu Hong,female,A
Wenxuan Zhou,male,A
Jingli Zhang,female,A
Guodong Zhou,male,A
Qiaoming Zhu,female,A
Yuanliang Meng,male,A
Anna Rumshisky,female,W_NL
Wenlin Yao,female,A
Ruihong Huang,female,A
Laurent Vanni,male,W_NL
Melanie Ducoffe,female,W_NL
Carlos Aguilar,male,HL
Frederic Precioso,male,HL
Damon Mayaffre,male,B_NL
Shafiq Joty,male,A
Muhammad Tasnim Mohiuddin,male,A
Dat Tien Nguyen,male,A
Qingyu Yin,female,A
Yu Zhang,female,A
Wei-Nan Zhang,male,A
Ting Liu,female,A
William Yang Wang,male,A
Tomohide Shibata,male,A
Sadao Kurohashi,male,A
John Torr,male,W_NL
Yang Xu,male,A
Jeremy Cole,male,W_NL
David Reitter,male,W_NL
Alexander Fabbri,male,HL
Irene Li,female,A
Prawat Trairatvorakul,male,A
Yijiao He,male,A
Weitai Ting,male,A
Robert Tung,male,A
Caitlin Westerfield,female,W_NL
Dragomir Radev,male,W_NL
Winston Carlile,male,B_NL
Nishant Gurrapadi,male,A
Zixuan Ke,male,A
Vincent Ng,male,A
Leshem Choshen,male,A
Omri Abend,male,A
Arun Chaganty,male,A
Stephen Mussmann,male,W_NL
Percy Liang,male,A
Qingyu Zhou,female,A
Nan Yang,female,A
Furu Wei,female,A
Shaohan Huang,male,A
Ming Zhou,male,A
Tiejun Zhao,male,A
Guokan Shang,male,A
Wensi Ding,male,A
Zekun Zhang,male,A
Antoine Tixier,male,B_NL
Polykarpos Meladianos,male,HL
Michalis Vazirgiannis,male,HL
Jean-Pierre Lorré,male,B_NL
Yen-Chun Chen,female,A
Mohit Bansal,male,A
Han Guo,male,A
Ramakanth Pasunuru,male,A
Mohit Bansal,male,A
Gerardo Ocampo Diaz,male,HL
Vincent Ng,male,A
Bill Yuchen Lin,male,A
Frank F. Xu,male,A
Kenny Zhu,male,A
Seung-won Hwang,male,A
Kristen Johnson,female,W_NL
Dan Goldwasser,male,W_NL
Li Dong,male,A
Mirella Lapata,female,HL
Li Dong,male,A
Chris Quirk,male,W_NL
Mirella Lapata,female,HL
Pengcheng Yin,male,A
Chunting Zhou,female,A
Junxian He,male,A
Graham Neubig,male,W_NL
Bo Chen,male,A
Le Sun,female,A
Xianpei Han,male,A
Anders Søgaard,male,W_NL
Sebastian Ruder,male,W_NL
Ivan Vulić,male,A
Mikel Artetxe,male,HL
Gorka Labaka,male,HL
Eneko Agirre,male,HL
Ying Lin,female,A
Shengqi Yang,female,A
Veselin Stoyanov,male,W_NL
Heng Ji,male,A
Viktor Hangya,male,A
Fabienne Braune,female,W_NL
Alexander Fraser,male,W_NL
Hinrich Schütze,male,W_NL
Todor Mihaylov,male,W_NL
Anette Frank,female,W_NL
Igor Labutov,male,W_NL
Bishan Yang,male,A
Anusha Prakash,female,A
Amos Azaria,male,B_NL
Christopher Clark,male,W_NL
Matt Gardner,male,W_NL
Marco Tulio Ribeiro,male,HL
Sameer Singh,male,A
Carlos Guestrin,male,HL
Shrimai Prabhumoye,female,A
Yulia Tsvetkov,male,A
Ruslan Salakhutdinov,male,W_NL
Alan W Black,male,W_NL
Rajarshi Bhowmik,male,A
Gerard de Melo,male,HL
Angela Fan,female,A
Mike Lewis,male,B_NL
Yann Dauphin,male,B_NL
Xin Wang,female,A
Wenhu Chen,male,A
Yuan-Fang Wang,female,A
William Yang Wang,male,A
Guy Rotman,male,W_NL
Ivan Vulić,male,A
Roi Reichart,male,W_NL
Jamie Kiros,male,W_NL
William Chan,male,A
Geoffrey Hinton,male,B_NL
Qiaozi Gao,female,A
Shaohua Yang,female,A
Joyce Chai,female,A
Lucy Vanderwende,female,HL
Xin Li,female,A
Lidong Bing,male,A
Wai Lam,male,A
Bei Shi,female,A
Shuai Wang,female,A
Sahisnu Mazumder,male,A
Bing Liu,male,A
Mianwei Zhou,female,A
Yi Chang,male,A
Raksha Sharma,female,A
Pushpak Bhattacharyya,male,A
Sandipan Dandapat,male,A
Himanshu Sharad Bhatt,male,A
Jingjing Xu,male,A
Xu Sun,male,A
Qi Zeng,male,A
Xiaodong Zhang,male,A
Xuancheng Ren,male,A
Houfeng Wang,male,A
Wenjie Li,female,A
Boyuan Pan,male,A
Yazheng Yang,female,A
Zhou Zhao,male,A
Yueting Zhuang,female,A
Deng Cai,male,A
Xiaofei He,male,A
Juan Pavez,male,HL
Héctor Allende,male,HL
Héctor Allende-Cid,male,HL
Yi Tay,female,A
Anh Tuan Luu,male,A
Siu Cheung Hui,female,A
Jian Su,male,A
Avishek Joey Bose,male,W_NL
Huan Ling,male,A
Yanshuai Cao,female,A
Hongyu Lin,female,A
Yaojie Lu,male,A
Xianpei Han,male,A
Le Sun,female,A
Sebastian Ruder,male,W_NL
Barbara Plank,female,W_NL
Tao Ge,male,A
Furu Wei,female,A
Ming Zhou,male,A
Pengtao Xie,male,A
Eric Xing,male,A
Firoj Alam,male,A
Shafiq Joty,male,A
Muhammad Imran,male,A
Cancan Jin,male,A
Ben He,male,A
Kai Hui,male,A
Le Sun,female,A
Tiancheng Zhao,male,A
Kyusong Lee,female,A
Maxine Eskenazi,female,W_NL
Ruqing Zhang,female,A
Jiafeng Guo,male,A
Yixing Fan,male,A
Yanyan Lan,male,A
Jun Xu,male,A
Xueqi Cheng,female,A
Xiangyang Zhou,male,A
Lu Li,female,A
Daxiang Dong,male,A
Yi Liu,female,A
Ying Chen,female,A
Wayne Xin Zhao,male,A
Dianhai Yu,female,A
Hua Wu,male,A
Xianda Zhou,male,A
William Yang Wang,male,A
Tatsuru Kobayashi,female,A
Kumiko Tanaka-Ishii,female,A
Jordan Kodner,male,W_NL
Christopher Cerezo Falco,male,W_NL
Logan Born,male,B_NL
Anoop Sarkar,male,A
Yikang Shen,male,A
Zhouhan Lin,male,A
Athul Paul Jacob,male,W_NL
Alessandro Sordoni,male,HL
Aaron Courville,male,W_NL
Yoshua Bengio,male,HL
Yanpeng Zhao,male,A
Liwen Zhang,female,A
Kewei Tu,male,A
Vidur Joshi,male,A
Matthew Peters,male,W_NL
Mark Hopkins,male,W_NL
Vered Shwartz,female,W_NL
Ido Dagan,male,A
Maksim Tkachenko,male,A
Chong Cher Chia,male,A
Hady Lauw,male,A
Rui Mao,male,A
Chenghua Lin,female,A
Frank Guerin,male,W_NL
Yang Xu,male,A
Jiawei Liu,male,A
Wei Yang,male,A
Liusheng Huang,male,A
Philip Schulz,male,W_NL
Wilker Aziz,male,B_NL
Trevor Cohn,male,W_NL
Chunpeng Ma,male,A
Akihiro Tamura,male,A
Masao Utiyama,male,A
Tiejun Zhao,male,A
Eiichiro Sumita,male,A
Elena Voita,female,HL
Pavel Serdyukov,male,W_NL
Rico Sennrich,male,A
Ivan Titov,male,HL
Sameen Maruf,male,A
Gholamreza Haffari,male,A
Milan Gritta,male,A
Mohammad Taher Pilehvar,male,A
Nigel Collier,male,B_NL
Tianyu Jiang,male,A
Ellen Riloff,female,W_NL
Yang Li,male,A
Bo Zhao,male,A
Ariel Fuxman,male,HL
Fangbo Tao,male,A
Qiang Ning,male,A
Hao Wu,male,A
Dan Roth,male,W_NL
Gaurav Pandey,male,A
Danish Contractor,male,A
Vineet Kumar,male,A
Sachindra Joshi,male,A
Izzeddin Gur,male,A
Semih Yavuz,male,A
Yu Su,female,A
Xifeng Yan,female,A
Justine Zhang,female,A
Jonathan Chang,male,A
Cristian Danescu-Niculescu-Mizil,male,HL
Lucas Dixon,male,B_NL
Yiqing Hua,female,A
Dario Taraborelli,male,HL
Nithum Thain,male,A
Ondřej Cífka,male,W_NL
Ondřej Bojar,male,W_NL
Leshem Choshen,male,A
Omri Abend,male,A
Rotem Dror,male,A
Gili Baumer,female,W_NL
Segev Shlomov,male,A
Roi Reichart,male,W_NL
Yijia Liu,female,A
Wanxiang Che,male,A
Huaipeng Zhao,male,A
Bing Qin,male,A
Ting Liu,female,A
Xuezhe Ma,female,A
Zecong Hu,female,A
Jingzhou Liu,male,A
Nanyun Peng,male,A
Graham Neubig,male,W_NL
Eduard Hovy,male,W_NL
Su Lin Blodgett,female,A
Johnny Wei,male,A
Brendan O’Connor,male,W_NL
Adhiguna Kuncoro,female,A
Chris Dyer,male,W_NL
John Hale,male,W_NL
Dani Yogatama,female,A
Stephen Clark,male,W_NL
Phil Blunsom,male,B_NL
Wenqiang Lei,male,A
Xisen Jin,female,A
Min-Yen Kan,female,A
Zhaochun Ren,male,A
Xiangnan He,male,A
Dawei Yin,male,A
Puyang Xu,male,A
Qi Hu,male,A
Victor Zhong,male,A
Caiming Xiong,male,A
Richard Socher,male,W_NL
Andrea Madotto,female,HL
Chien-Sheng Wu,female,A
Pascale Fung,female,A
Hainan Zhang,male,A
Yanyan Lan,male,A
Jiafeng Guo,male,A
Jun Xu,male,A
Xueqi Cheng,female,A
Shuman Liu,male,A
Hongshen Chen,male,A
Zhaochun Ren,male,A
Yang Feng,male,A
Qun Liu,female,A
Dawei Yin,male,A
Pei Ke,male,A
Jian Guan,male,A
Minlie Huang,female,A
Xiaoyan Zhu,male,A
Weiyan Shi,male,A
Zhou Yu,male,A
Philipp Dufter,male,W_NL
Mengjie Zhao,female,A
Martin Schmitt,male,W_NL
Alexander Fraser,male,W_NL
Hinrich Schütze,male,W_NL
Edoardo Maria Ponti,male,HL
Roi Reichart,male,W_NL
Anna Korhonen,female,W_NL
Ivan Vulić,male,A
Adithya Pratapa,male,A
Gayatri Bhat,male,A
Monojit Choudhury,male,A
Sunayana Sitaram,female,A
Sandipan Dandapat,male,A
Kalika Bali,female,A
Yue Zhang,female,A
Jie Yang,male,A
Hongyu Lin,female,A
Yaojie Lu,male,A
Xianpei Han,male,A
Le Sun,female,A
Madhav Nimishakavi,male,A
Manish Gupta,male,A
Partha Talukdar,male,A
Michael Glass,male,W_NL
Alfio Gliozzo,male,HL
Phong Le,male,A
Ivan Titov,male,HL
Shikhar Vashishth,male,A
Shib Sankar Dasgupta,male,A
Swayambhu Nath Ray,male,A
Partha Talukdar,male,A
Linfeng Song,male,A
Yue Zhang,female,A
Zhiguo Wang,male,A
Daniel Gildea,male,W_NL
Bayu Distiawan Trisedya,male,A
Jianzhong Qi,male,A
Rui Zhang,male,A
Wei Wang,male,A
Ari Holtzman,male,W_NL
Jan Buys,male,W_NL
Maxwell Forbes,male,B_NL
Antoine Bosselut,male,B_NL
David Golub,male,W_NL
Yejin Choi,female,A
Zhiwei Yu,male,A
Jiwei Tan,male,A
Xiaojun Wan,male,A
Harsh Jhamtani,male,A
Varun Gangal,male,A
Eduard Hovy,male,W_NL
Graham Neubig,male,W_NL
Taylor Berg-Kirkpatrick,female,B_NL
Zihang Dai,male,A
Qizhe Xie,male,A
Eduard Hovy,male,W_NL
Amrita Saha,female,A
Rahul Aralikatte,male,A
Mitesh M. Khapra,male,A
Karthik Sankaranarayanan,male,A
Xiaodong Liu,male,A
Yelong Shen,male,A
Kevin Duh,male,A
Jianfeng Gao,male,A
Wei Wang,male,A
Ming Yan,male,A
Chen Wu,male,A
Zhen Wang,male,A
Jiachen Liu,male,A
Xinyan Xiao,female,A
Yajuan Lyu,male,A
Tian Wu,male,A
Sewon Min,male,A
Victor Zhong,male,A
Richard Socher,male,W_NL
Caiming Xiong,male,A
Yankai Lin,male,A
Haozhe Ji,female,A
Zhiyuan Liu,male,A
Maosong Sun,male,A
Wei Wu,male,A
Xu Sun,male,A
Houfeng Wang,male,A
Yong Cheng,male,A
Zhaopeng Tu,male,A
Fandong Meng,male,A
Junjie Zhai,male,A
Yang Liu,male,A
Shaohui Kuang,male,A
Junhui Li,male,A
António Branco,male,HL
Weihua Luo,female,A
Deyi Xiong,male,A
Julia Kreutzer,female,W_NL
Joshua Uyheng,male,A
Stefan Riezler,male,W_NL
Biao Zhang,male,A
Deyi Xiong,male,A
Jinsong Su,male,A
Tobias Domhan,male,W_NL
Omer Goldman,male,W_NL
Veronica Latcinnik,female,HL
Ehud Nave,male,A
Amir Globerson,male,A
Jonathan Berant,male,W_NL
Carolin Lawrence,female,W_NL
Stefan Riezler,male,W_NL
Jonas Groschwitz,male,W_NL
Matthias Lindemann,male,W_NL
Meaghan Fowlie,female,W_NL
Mark Johnson,male,B_NL
Alexander Koller,male,W_NL
Xiaochang Peng,male,A
Linfeng Song,male,A
Daniel Gildea,male,W_NL
Giorgio Satta,male,HL
Xin Xin,female,A
Fajie Yuan,female,A
Xiangnan He,male,A
Joemon M. Jose,male,HL
Hao Peng,male,A
Sam Thomson,male,W_NL
Noah A. Smith,male,W_NL
Ming Liu,male,A
Wray Buntine,male,B_NL
Gholamreza Haffari,male,A
Braden Hancock,male,W_NL
Paroma Varma,female,A
Stephanie Wang,female,A
Martin Bringmann,male,W_NL
Percy Liang,male,A
Christopher Ré,male,W_NL
Pramod Kaushik Mudrakarta,male,A
Ankur Taly,male,A
Mukund Sundararajan,male,A
Kedar Dhamdhere,male,A
Xinya Du,female,A
Claire Cardie,female,W_NL
Yizhong Wang,male,A
Kai Liu,male,A
Jing Liu,female,A
Wei He,male,A
Yajuan Lyu,male,A
Hua Wu,male,A
Sujian Li,male,A
Haifeng Wang,male,A
Yajie Ye,female,A
Weiwei Sun,female,A
Xiaojun Wan,male,A
Daniel Deutsch,male,W_NL
John Hewitt,male,W_NL
Dan Roth,male,W_NL
Jey Han Lau,male,A
Trevor Cohn,male,W_NL
Timothy Baldwin,male,W_NL
Julian Brooke,male,W_NL
Adam Hammond,male,W_NL
Thiago Castro Ferreira,male,HL
Diego Moussallem,male,HL
Ákos Kádár,male,A
Sander Wubben,male,W_NL
Emiel Krahmer,male,W_NL
Yumo Xu,female,A
Shay B. Cohen,female,W_NL
Jing Ma,female,A
Wei Gao,male,A
Kam-Fai Wong,male,A
Di Lu,female,A
Leonardo Neves,male,HL
Vitor Carvalho,male,HL
Ning Zhang,male,A
Heng Ji,male,A
Seungwhan Moon,male,A
Leonardo Neves,male,HL
Vitor Carvalho,male,HL
Afshin Rahimi,male,A
Trevor Cohn,male,W_NL
Timothy Baldwin,male,W_NL
Shashi Narayan,male,A
Ronald Cardenas,male,HL
Nikos Papasarantopoulos,male,HL
Shay B. Cohen,female,W_NL
Mirella Lapata,female,HL
Jiangsheng Yu,male,A
Yi Chang,male,A
Dallas Card,male,B_NL
Chenhao Tan,male,A
Noah A. Smith,male,W_NL
Dinghan Shen,male,A
Qinliang Su,male,A
Paidamoyo Chapfuwa,female,A
Wenlin Wang,female,A
Guoyin Wang,male,A
Ricardo Henao,male,HL
Lawrence Carin,male,B_NL
Nicholas FitzGerald,male,W_NL
Julian Michael,male,W_NL
Luheng He,female,A
Luke Zettlemoyer,male,W_NL
Shexia He,female,A
Zuchao Li,male,A
Hai Zhao,male,A
Hongxiao Bai,male,A
Alane Suhr,female,W_NL
Yoav Artzi,male,W_NL
Bingfeng Luo,male,A
Yansong Feng,male,A
Zheng Wang,male,A
Songfang Huang,female,A
Rui Yan,male,A
Dongyan Zhao,male,A
Maha Elbayad,female,A
Laurent Besacier,male,W_NL
Jakob Verbeek,male,W_NL
Georgios Spithourakis,male,W_NL
Sebastian Riedel,male,HL
Amulya Gupta,female,A
Zhu Zhang,male,A
Alexis Conneau,male,B_NL
German Kruszewski,male,W_NL
Guillaume Lample,male,B_NL
Loïc Barrault,male,W_NL
Marco Baroni,male,HL
Pengda Qin,male,A
Weiran Xu,male,A
William Yang Wang,male,A
Ryo Takahashi,male,A
Ran Tian,male,A
Kentaro Inui,male,A
Lifu Huang,male,A
Heng Ji,male,A
Kyunghyun Cho,female,A
Ido Dagan,male,A
Sebastian Riedel,male,HL
Clare Voss,female,W_NL
Wenya Wang,female,A
Sinno Jialin Pan,female,A
Baolin Peng,male,A
Xiujun Li,female,A
Jianfeng Gao,male,A
Jingjing Liu,female,A
Kam-Fai Wong,male,A
Yansen Wang,male,A
Chenyi Liu,female,A
Minlie Huang,female,A
Liqiang Nie,male,A
Saizheng Zhang,female,A
Emily Dinan,female,W_NL
Jack Urbanek,male,W_NL
Arthur Szlam,male,W_NL
Douwe Kiela,male,A
Jason Weston,male,W_NL
Young-Bum Kim,female,A
Dongchan Kim,male,A
Anjishnu Kumar,male,A
Ruhi Sarikaya,female,A
Yue Gu,male,A
Kangning Yang,male,A
Shiyu Fu,female,A
Shuhong Chen,female,A
Xinyu Li,female,A
Ivan Marsic,male,HL
AmirAli Bagher Zadeh,male,A
Paul Pu Liang,male,A
Soujanya Poria,female,A
Erik Cambria,male,HL
Louis-Philippe Morency,male,B_NL
Zhun Liu,male,A
Ying Shen,female,A
Varun Bharadhwaj Lakshminarasimhan,male,A
Paul Pu Liang,male,A
AmirAli Bagher Zadeh,male,A
Louis-Philippe Morency,male,B_NL
Hannah Rohde,female,W_NL
Alexander Johnson,male,B_NL
Nathan Schneider,male,W_NL
Bonnie Webber,female,W_NL
Shashank Srivastava,male,A
Nebojsa Jojic,male,W_NL
Qiang Ning,male,A
Zhili Feng,female,A
Hao Wu,male,A
Dan Roth,male,W_NL
Hannah Rashkin,female,W_NL
Antoine Bosselut,male,B_NL
Maarten Sap,male,A
Kevin Knight,male,B_NL
Yejin Choi,female,A
Chenliang Li,male,A
Wei Zhou,male,A
Feng Ji,male,A
Yu Duan,female,A
Haiqing Chen,male,A
Baoxin Wang,male,A
Guoyin Wang,male,A
Chunyuan Li,male,A
Wenlin Wang,female,A
Yizhe Zhang,male,A
Dinghan Shen,male,A
Xinyuan Zhang,male,A
Ricardo Henao,male,HL
Lawrence Carin,male,B_NL
Min Peng,male,A
Qianqian Xie,female,A
Yanchun Zhang,female,A
Hua Wang,male,A
Xiuzhen Zhang,female,A
Jimin Huang,male,A
Gang Tian,male,A
Hongyu Gong,female,A
Tarek Sakakini,male,A
Suma Bhat,female,A
JinJun Xiong,male,A
Sandeep Mathias,male,A
Diptesh Kanojia,male,A
Kevin Patel,male,A
Samarth Agrawal,male,A
Abhijit Mishra,male,A
Pushpak Bhattacharyya,male,A
Rui Dong,male,A
David Smith,male,W_NL
Md Rizwan Parvez,male,A
Saikat Chakraborty,male,A
Baishakhi Ray,female,A
Kai-Wei Chang,male,A
Jialong Han,male,A
Yan Song,male,A
Wayne Xin Zhao,male,A
Shuming Shi,male,A
Haisong Zhang,male,A
Zhenghao Liu,male,A
Chenyan Xiong,male,A
Maosong Sun,male,A
Zhiyuan Liu,male,A
Qian Chen,male,A
Xiaodan Zhu,male,A
Zhen-Hua Ling,male,A
Diana Inkpen,female,W_NL
Si Wei,male,A
Dongyeop Kang,male,A
Tushar Khot,male,A
Ashish Sabharwal,male,A
Eduard Hovy,male,W_NL
Sungjoon Park,male,A
Jeongmin Byun,male,A
Sion Baek,male,A
Yongseok Cho,male,A
Alice Oh,female,A
Huiming Jin,male,A
Hao Zhu,male,A
Zhiyuan Liu,male,A
Ruobing Xie,female,A
Maosong Sun,male,A
Fen Lin,male,A
Leyu Lin,male,A
Jisun An,male,A
Haewoon Kwak,male,A
Yong-Yeol Ahn,male,A
Yuning Mao,male,A
Xiang Ren,male,A
Jiaming Shen,male,A
Xiaotao Gu,male,A
Jiawei Han,male,A
Fuli Luo,female,A
Tianyu Liu,male,A
Qiaolin Xia,female,A
Baobao Chang,male,A
Zhifang Sui,female,A
Jeremy Barnes,male,B_NL
Roman Klinger,male,W_NL
Sabine Schulte im Walde,female,W_NL
Bei Shi,female,A
Zihao Fu,male,A
Lidong Bing,male,A
Wai Lam,male,A
Minlong Peng,male,A
Qi Zhang,male,A
Yu-gang Jiang,male,A
Xuanjing Huang,male,A
Wei Xue,male,A
Tao Li,male,A
Xin Dong,male,A
Gerard de Melo,male,HL
Reinald Kim Amplayo,male,A
Jihyeok Kim,male,A
Sua Sung,female,A
Seung-won Hwang,male,A
Khalid Al-Khatib,male,A
Henning Wachsmuth,male,A
Kevin Lang,male,W_NL
Jakob Herpel,male,W_NL
Matthias Hagen,male,W_NL
Benno Stein,male,W_NL
Piyush Sharma,male,A
Nan Ding,female,A
Sebastian Goodman,male,B_NL
Radu Soricut,male,A
John Hewitt,male,W_NL
Daphne Ippolito,female,W_NL
Brendan Callahan,male,W_NL
Reno Kriz,male,HL
Derry Tanti Wijaya,male,A
Chris Callison-Burch,male,W_NL
Baoyu Jing,female,A
Pengtao Xie,male,A
Eric Xing,male,A
Hongge Chen,male,A
Huan Zhang,male,A
Pin-Yu Chen,female,A
Jinfeng Yi,female,A
Cho-Jui Hsieh,female,A
Ankit Goyal,male,A
Jian Wang,male,A
Jia Deng,female,A
Haichao Zhang,male,A
Haonan Yu,male,A
Wei Xu,male,A
Hiroshi Seki,male,A
Takaaki Hori,female,A
Shinji Watanabe,female,A
Jonathan Le Roux,male,W_NL
John R. Hershey,male,W_NL
Lawrence Wolf-Sonkin,male,W_NL
Jason Naradowsky,male,W_NL
Sabrina J. Mielke,female,W_NL
Ryan Cotterell,male,W_NL
Bernd Bohnet,male,W_NL
Ryan McDonald,male,W_NL
Gonçalo Simões,male,HL
Daniel Andor,male,W_NL
Emily Pitler,female,W_NL
Joshua Maynez,male,HL
Chaitanya Malaviya,male,A
Matthew R. Gormley,male,W_NL
Graham Neubig,male,W_NL
Carlos Gómez-Rodríguez,male,HL
Tianze Shi,female,A
Lillian Lee,female,A
Nikita Kitaev,male,A
Dan Klein,male,W_NL
Yufei Chen,female,A
Yuanyuan Zhao,male,A
Weiwei Sun,female,A
Xiaojun Wan,male,A
Arturo Argueta,male,HL
David Chiang,male,A
Xinzhou Jiang,male,A
Zhenghua Li,female,A
Bo Zhang,male,A
Min Zhang,male,A
Sheng Li,female,A
Luo Si,male,A
Zhengdong Lu,male,A
Xianggen Liu,male,A
Haotian Cui,male,A
Yukun Yan,female,A
Daqi Zheng,male,A
John Hale,male,W_NL
Chris Dyer,male,W_NL
Adhiguna Kuncoro,female,A
Jonathan Brennan,male,W_NL
Sudha Rao,female,A
Hal Daumé III,male,B_NL
Andre Cianflone,male,W_NL
Yulan Feng,male,A
Jad Kabbara,male,A
Jackie Chi Kit Cheung,male,A
Iryna Gurevych,female,W_NL
Yusuke Miyao,male,A
Thomas Wolf,male,W_NL
Julien Chaumond,male,A
Clement Delangue,male,B_NL
Alexandre Salle,male,B_NL
Aline Villavicencio,female,HL
Terra Blevins,female,W_NL
Omer Levy,male,W_NL
Luke Zettlemoyer,male,W_NL
