Name,Gender,Race
Heike Zinsmeister,female,W_NL
Graeme Hirst,male,W_NL
Longkai Zhang,female,A
Houfeng Wang,male,A
Xu Sun,male,A
Mairgup Mansur,male,A
Thomas Mueller,male,W_NL
Helmut Schmid,male,W_NL
Hinrich Schütze,male,W_NL
Wolfgang Seeker,male,A
Jonas Kuhn,male,W_NL
Jan A. Botha,male,W_NL
Phil Blunsom,male,B_NL
Anaïs Cadilhac,female,HL
Nicholas Asher,male,W_NL
Farah Benamara,female,A
Alex Lascarides,male,HL
Zhichao Hu,male,A
Elahe Rahimtoroghi,female,A
Larissa Munishkina,female,HL
Reid Swanson,male,W_NL
Marilyn A. Walker,female,B_NL
Christian Hardmeier,male,W_NL
Jörg Tiedemann,male,W_NL
Joakim Nivre,male,W_NL
Rui Fang,male,A
Changsong Liu,male,A
Lanbo She,female,A
Joyce Y. Chai,female,A
Marius Paşca,male,HL
Oier Lopez de Lacalle,male,HL
Mirella Lapata,female,HL
Zhengyan He,male,A
Shujie Liu,female,A
Yang Song,male,A
Mu Li,male,A
Ming Zhou,male,A
Houfeng Wang,male,A
Hrushikesh Mohapatra,male,A
Siddhanth Jain,male,A
Soumen Chakrabarti,male,A
Filipe Mesquita,male,HL
Jordan Schmidek,male,W_NL
Denilson Barbosa,male,HL
Aliaksei Severyn,male,A
Alessandro Moschitti,male,HL
Xiao Ding,male,A
Zhicheng Dou,male,A
Bing Qin,male,A
Ting Liu,female,A
Ji-Rong Wen,female,A
Dhouha Bouamor,female,A
Adrian Popescu,male,W_NL
Nasredine Semmar,male,A
Pierre Zweigenbaum,male,W_NL
Chen Li,male,A
Fei Liu,male,A
Fuliang Weng,male,A
Yang Liu,male,A
Hendra Setiawan,male,A
Bowen Zhou,male,A
Bing Xiang,male,A
Uri Lerner,male,W_NL
Slav Petrov,male,W_NL
Xiaoning Zhu,male,A
Zhongjun He,male,A
Hua Wu,male,A
Haifeng Wang,male,A
Conghui Zhu,female,A
Tiejun Zhao,male,A
Tian Xia,male,A
Zongcheng Ji,male,A
Shaodan Zhai,male,A
Yidong Chen,male,A
Qun Liu,female,A
Shaojun Wang,male,A
Martin Čmejrek,male,W_NL
Haitao Mi,male,A
Bowen Zhou,male,A
Zhongqiang Huang,male,A
Jacob Devlin,male,W_NL
Rabih Zbib,male,A
Peng Li,male,A
Yang Liu,male,A
Maosong Sun,male,A
Johannes Daxenberger,male,W_NL
Iryna Gurevych,female,W_NL
Xuchen Yao,male,A
Benjamin Van Durme,male,W_NL
Chris Callison-Burch,male,W_NL
Peter Clark,male,W_NL
Kai-Wei Chang,male,A
Rajhans Samdani,male,A
Dan Roth,male,W_NL
Ikumi Suzuki,female,A
Kazuo Hara,male,A
Masashi Shimbo,male,A
Marco Saerens,male,HL
Kenji Fukumizu,male,A
Raphaël Bailly,male,B_NL
Xavier Carreras,male,HL
Franco M. Luque,male,HL
Ariadna Quattoni,female,HL
Karl Pichotta,male,W_NL
John DeNero,male,W_NL
Xiaoqing Zheng,male,A
Hanyang Chen,male,A
Tianyu Xu,male,A
Xipeng Qiu,male,A
Jiayi Zhao,female,A
Xuanjing Huang,male,A
Jimmy Dubuisson,male,B_NL
Jean-Pierre Eckmann,male,W_NL
Christian Scheible,male,W_NL
Hinrich Schütze,male,W_NL
Mike Lewis,male,B_NL
Mark Steedman,male,W_NL
Julien Kloetzer,male,W_NL
Stijn De Saeger,male,A
Kentaro Torisawa,male,A
Chikara Hashimoto,female,A
Jong-Hoon Oh,male,A
Motoki Sano,female,A
Kiyonori Ohtake,female,A
Ellen Riloff,female,W_NL
Ashequl Qadir,male,A
Prafulla Surve,male,A
Lalindra De Silva,male,A
Nathan Gilbert,male,A
Ruihong Huang,female,A
Zhongqing Wang,male,A
Shoushan Li,male,A
Fang Kong,male,A
Guodong Zhou,male,A
Lifu Huang,male,A
Lian’en Huang,female,A
Tengfei Ma,male,A
Hiroshi Nakagawa,female,A
Maria Liakata,female,HL
Simon Dobnik,male,A
Shyamasree Saha,female,A
Colin Batchelor,male,W_NL
Dietrich Rebholz-Schuhmann,male,W_NL
Kai Zhao,male,A
James Cross,male,W_NL
Liang Huang,male,A
Dieu-Thu Le,male,A
Jasper Uijlings,male,B_NL
Raffaella Bernardi,female,HL
Yiping Jin,female,A
Min-Yen Kan,female,A
Jun-Ping Ng,female,A
Xiangnan He,male,A
Alla Rozovskaya,female,W_NL
Dan Roth,male,W_NL
Franz Matthies,male,W_NL
Anders Søgaard,male,W_NL
Claire Gardent,female,B_NL
Lina M. Rojas Barahona,female,HL
Yufang Hou,female,A
Katja Markert,female,W_NL
Michael Strube,male,W_NL
Steven Bethard,male,W_NL
Laura Chiticariu,female,A
Yunyao Li,male,A
Frederick R. Reiss,male,W_NL
Matt Gardner,male,W_NL
Partha Pratim Talukdar,male,A
Bryan Kisiel,male,W_NL
Tom Mitchell,male,B_NL
Libin Shen,male,A
Bowen Zhou,male,A
Rui Wang,male,A
Masao Utiyama,male,A
Isao Goto,male,A
Eiichro Sumita,female,A
Hai Zhao,male,A
Bao-Liang Lu,female,A
Ming Tan,male,A
Tian Xia,male,A
Shaojun Wang,male,A
Bowen Zhou,male,A
Dong Nguyen,male,A
A. Seza Doğruöz,male,B_NL
Yuhang Guo,male,A
Bing Qin,male,A
Ting Liu,female,A
Sheng Li,female,A
Di Wang,female,A
Chenyan Xiong,male,A
William Yang Wang,male,A
Taylor Berg-Kirkpatrick,female,B_NL
Dan Klein,male,W_NL
Keith Hall,male,W_NL
Richard Sproat,male,W_NL
Martin Riedl,male,W_NL
Chris Biemann,male,W_NL
Yangfeng Ji,male,A
Jacob Eisenstein,male,W_NL
Shi Feng,female,A
Le Zhang,male,A
Binyang Li,male,A
Daling Wang,male,A
Ge Yu,male,A
Kam-Fai Wong,male,A
Wei Wang,male,A
Hua Xu,male,A
Xiaoqiu Huang,female,A
Hao Zhang,male,A
Liang Huang,male,A
Kai Zhao,male,A
Ryan McDonald,male,W_NL
Gary Patterson,male,W_NL
Andrew Kehler,male,W_NL
Masatsugu Hangyo,male,A
Daisuke Kawahara,male,A
Sadao Kurohashi,male,A
Hao Wang,male,A
Zhengdong Lu,male,A
Hang Li,female,A
Enhong Chen,female,A
Qi Zhang,male,A
Jin Qian,male,A
Huan Chen,male,A
Jihua Kang,male,A
Xuanjing Huang,male,A
Xavier Tannier,male,HL
Véronique Moriceau,female,B_NL
Bowei Zou,male,A
Guodong Zhou,male,A
Qiaoming Zhu,female,A
Daniel Preoţiuc-Pietro,male,HL
Trevor Cohn,male,W_NL
Silvia Pareti,female,HL
Tim O’Keefe,male,W_NL
Ioannis Konstas,male,W_NL
James R. Curran,male,W_NL
Irena Koprinska,female,W_NL
Ahmed Hassan,male,A
Mikhail Ageev,male,A
Dmitry Lagun,male,A
Eugene Agichtein,male,W_NL
Olzhas Makhambetov,male,A
Aibek Makazhanov,male,A
Zhandos Yessenbayev,male,A
Bakhyt Matkarimov,male,A
Islam Sabyrgaliyev,male,A
Anuar Sharafudinov,male,A
Ramy Eskander,male,W_NL
Nizar Habash,male,A
Owen Rambow,male,W_NL
Michael Auli,male,W_NL
Michel Galley,male,W_NL
Chris Quirk,male,W_NL
Geoffrey Zweig,male,W_NL
Lei Cui,female,A
Xilun Chen,male,A
Dongdong Zhang,male,A
Shujie Liu,female,A
Mu Li,male,A
Ming Zhou,male,A
Fandong Meng,male,A
Jun Xie,male,A
Linfeng Song,male,A
Yajuan Lü,male,A
Qun Liu,female,A
Ann Irvine,female,W_NL
Chris Quirk,male,W_NL
Hal Daumé III,male,B_NL
Maryam Siahbani,female,A
Baskaran Sankaran,male,A
Anoop Sarkar,male,A
Kevin Gimpel,male,W_NL
Dhruv Batra,male,A
Chris Dyer,male,W_NL
Gregory Shakhnarovich,male,W_NL
Heng Yu,male,A
Liang Huang,male,A
Haitao Mi,male,A
Kai Zhao,male,A
Tieyun Qian,female,A
Bing Liu,male,A
Morgane Ciot,female,W_NL
Morgan Sonderegger,male,W_NL
Derek Ruths,male,W_NL
Stephen Roller,male,W_NL
Sabine Schulte im Walde,female,W_NL
Joseph Le Roux,male,W_NL
Antoine Rozenknop,male,B_NL
Jennifer Foster,female,W_NL
Sida Wang,female,A
Mengqiu Wang,female,A
Stefan Wager,male,W_NL
Percy Liang,male,A
Christopher D. Manning,male,W_NL
Hiroshi Noji,male,A
Daichi Mochihashi,male,A
Yusuke Miyao,male,A
Fan Yang,male,A
Paul Vozila,male,W_NL
Rebecca Dridan,female,W_NL
Ryohei Sasano,male,A
Daisuke Kawahara,male,A
Sadao Kurohashi,male,A
Manabu Okumura,male,A
Ruiji Fu,male,A
Bing Qin,male,A
Ting Liu,female,A
Eduardo Blanco,male,HL
Dan Moldovan,male,W_NL
Polina Kuznetsova,female,W_NL
Jianfu Chen,male,A
Yejin Choi,female,A
Marco Guerini,male,HL
Lorenzo Gatti,male,HL
Marco Turchi,male,HL
Jerome White,male,B_NL
Douglas W. Oard,male,W_NL
Nitendra Rajput,male,A
Marion Zalk,female,W_NL
Shize Xu,female,A
Shanshan Wang,female,A
Yan Zhang,male,A
Desmond Elliott,male,B_NL
Frank Keller,male,W_NL
Wenliang Chen,male,A
Min Zhang,male,A
Yue Zhang,female,A
Anca-Roxana Şimon,female,B_NL
Guillaume Gravier,male,B_NL
Pascale Sébillot,female,B_NL
William Yang Wang,male,A
Edward Lin,male,A
John Kominek,male,W_NL
Jinpeng Wang,male,A
Wayne Xin Zhao,male,A
Haitian Wei,male,A
Hongfei Yan,male,A
Xiaoming Li,male,A
Philip Resnik,male,W_NL
Anderson Garron,male,B_NL
Rebecca Resnik,female,W_NL
Nikos Engonopoulos,male,W_NL
Martín Villalba,male,HL
Ivan Titov,male,HL
Alexander Koller,male,W_NL
Chen Chen,male,A
Vincent Ng,male,A
Jason Weston,male,W_NL
Antoine Bordes,male,B_NL
Oksana Yakhnenko,female,A
Nicolas Usunier,male,HL
Kazuma Hashimoto,female,A
Makoto Miwa,female,A
Yoshimasa Tsuruoka,female,A
Takashi Chikayama,male,A
Joern Wuebker,male,W_NL
Stephan Peitz,male,W_NL
Felix Rietig,male,HL
Hermann Ney,male,W_NL
Katsuhiko Hayashi,female,A
Katsuhito Sudoh,male,A
Hajime Tsukada,male,A
Jun Suzuki,male,A
Masaaki Nagata,female,A
Ashish Vaswani,male,A
Yinggong Zhao,female,A
Victoria Fossum,female,W_NL
David Chiang,male,A
Will Y. Zou,male,A
Richard Socher,male,W_NL
Daniel Cer,male,W_NL
Christopher D. Manning,male,W_NL
Peter Reberšek,male,W_NL
Mateja Verlič,female,A
Joseph Gubbins,male,W_NL
Andreas Vlachos,male,W_NL
Shashank Srivastava,male,A
Dirk Hovy,male,W_NL
Eduard Hovy,male,W_NL
Grace Muzny,female,W_NL
Luke Zettlemoyer,male,W_NL
Kilian Evang,male,A
Valerio Basile,male,HL
Grzegorz Chrupała,male,W_NL
Johan Bos,male,W_NL
Douwe Kiela,male,A
Stephen Clark,male,W_NL
Do Kook Choe,male,A
Eugene Charniak,male,W_NL
Joshua K. Hartshorne,male,W_NL
Claire Bonial,female,W_NL
Martha Palmer,female,B_NL
Jun Seok Kang,male,A
Polina Kuznetsova,female,W_NL
Michael Luca,male,W_NL
Yejin Choi,female,A
Moshe Koppel,male,W_NL
Shachar Seidman,male,W_NL
He He,male,A
Hal Daumé III,male,B_NL
Jason Eisner,male,W_NL
Min Xiao,male,A
Yuhong Guo,female,A
Anders Søgaard,male,W_NL
Hector Martinez,male,HL
Jakob Elming,male,W_NL
Anders Johannsen,male,W_NL
Katja Filippova,female,W_NL
Yasemin Altun,female,A
Xian Qian,male,A
Yang Liu,male,A
Ioannis Konstas,male,W_NL
Mirella Lapata,female,HL
Tsutomu Hirao,female,A
Yasuhisa Yoshida,female,A
Masaaki Nishino,female,A
Norihito Yasuda,male,A
Masaaki Nagata,female,A
Baichuan Li,male,A
Jing Liu,female,A
Chin-Yew Lin,male,A
Irwin King,male,B_NL
Michael R. Lyu,male,A
Jonathan Berant,male,W_NL
Andrew Chou,male,A
Roy Frostig,male,W_NL
Percy Liang,male,A
Tom Kwiatkowski,male,A
Eunsol Choi,female,A
Yoav Artzi,male,W_NL
Luke Zettlemoyer,male,W_NL
Ruihong Huang,female,A
Ellen Riloff,female,W_NL
Deyi Xiong,male,A
Yang Ding,male,A
Min Zhang,male,A
Chew Lim Tan,male,A
Andrei Simion,male,B_NL
Michael Collins,male,W_NL
Cliff Stein,male,W_NL
Russell Beckley,male,W_NL
Brian Roark,male,W_NL
Dimitri Kartsaklis,male,W_NL
Mehrnoosh Sadrzadeh,male,A
Kai-Wei Chang,male,A
Wen-tau Yih,female,A
Christopher Meek,male,W_NL
Ivan Vulić,male,A
Marie-Francine Moens,female,W_NL
Joo-Kyung Kim,male,A
Marie-Catherine de Marneffe,female,W_NL
Richard Socher,male,W_NL
Alex Perelygin,male,HL
Jean Wu,male,A
Jason Chuang,male,A
Christopher D. Manning,male,W_NL
Andrew Ng,male,A
Christopher Potts,male,W_NL
Margaret Mitchell,female,B_NL
Jacqui Aguilar,female,HL
Theresa Wilson,female,B_NL
Benjamin Van Durme,male,W_NL
Zhiyuan Chen,male,A
Arjun Mukherjee,male,A
Bing Liu,male,A
Meichun Hsu,female,A
Malu Castellanos,female,HL
Riddhiman Ghosh,male,A
Qing Dou,female,A
Kevin Knight,male,B_NL
Victor Chahuneau,male,HL
Eva Schlinger,female,W_NL
Noah A. Smith,male,W_NL
Chris Dyer,male,W_NL
Artem Sokokov,male,A
Laura Jehl,female,W_NL
Felix Hieber,male,HL
Stefan Riezler,male,W_NL
Nal Kalchbrenner,male,A
Phil Blunsom,male,B_NL
Aju Thalappillil Scaria,male,A
Jonathan Berant,male,W_NL
Mengqiu Wang,female,A
Peter Clark,male,W_NL
Justin Lewis,male,B_NL
Brittany Harding,female,B_NL
Christopher D. Manning,male,W_NL
Niranjan Balasubramanian,male,A
Stephen Soderland,male,W_NL
Mausam,,
Oren Etzioni,male,W_NL
John Philip McCrae,male,B_NL
Philipp Cimiano,male,A
Roman Klinger,male,W_NL
Hongbo Chen,male,A
Ben He,male,A
Vikas Ganjigunte Ashok,male,A
Song Feng,female,A
Yejin Choi,female,A
Byron C. Wallace,male,B_NL
Thomas A. Trikalinos,male,W_NL
M. Barton Laws,male,B_NL
Ira B. Wilson,male,B_NL
Eugene Charniak,male,W_NL
Congle Zhang,female,A
Daniel S. Weld,male,W_NL
Xiao Cheng,male,A
Dan Roth,male,W_NL
Nathanael Chambers,male,B_NL
Prateek Jindal,male,A
Dan Roth,male,W_NL
Svitlana Volkova,female,W_NL
Theresa Wilson,female,B_NL
David Yarowsky,male,W_NL
Thomas Scholz,male,W_NL
Stefan Conrad,male,W_NL
Xinjie Zhou,female,A
Xiaojun Wan,male,A
Jianguo Xiao,male,A
Shruti Bhosale,female,A
Heath Vinicombe,male,W_NL
Raymond Mooney,male,W_NL
Swapna Gottipati,female,A
Minghui Qiu,female,A
Yanchuan Sim,male,A
Jing Jiang,male,A
Noah A. Smith,male,W_NL
Qiming Diao,male,A
Jing Jiang,male,A
Roy Schwartz,male,W_NL
Oren Tsur,male,W_NL
Ari Rappoport,male,W_NL
Moshe Koppel,male,W_NL
Wiltrud Kessler,male,W_NL
Jonas Kuhn,male,W_NL
John Canny,male,W_NL
David Hall,male,W_NL
Dan Klein,male,W_NL
Angeliki Lazaridou,female,A
Eva Maria Vecchi,female,HL
Marco Baroni,male,HL
Nicholas FitzGerald,male,W_NL
Yoav Artzi,male,W_NL
Luke Zettlemoyer,male,W_NL
György Szarvas,male,W_NL
Róbert Busa-Fekete,male,W_NL
Eyke Hüllermeier,female,W_NL
Jiwei Li,male,A
Myle Ott,female,B_NL
Claire Cardie,female,W_NL
Julien Gaillard,male,B_NL
Marc El-Beze,male,W_NL
Eitan Altman,male,W_NL
Emmanuel Ethis,male,B_NL
Michel Galley,male,W_NL
Chris Quirk,male,W_NL
Colin Cherry,male,B_NL
Kristina Toutanova,female,HL
Andrew J. Anderson,male,W_NL
Elia Bruni,female,HL
Ulisse Bordignon,male,HL
Massimo Poesio,male,HL
Marco Baroni,male,HL
Greg Durrett,male,W_NL
Dan Klein,male,W_NL
Valentin I. Spitkovsky,male,W_NL
Hiyan Alshawi,male,A
Daniel Jurafsky,male,W_NL
Kuzman Ganchev,male,A
Dipanjan Das,male,A
