Name,Gender,Race
Samuel R. Bowman,male,W_NL
Rachel Rudinger,female,W_NL
Jieyu Zhao,female,A
Tianlu Wang,male,A
Mark Yatskar,male,A
Ryan Cotterell,male,W_NL
Vicente Ordonez,male,HL
Kai-Wei Chang,male,A
Alexander Miserlis Hoyle,male,W_NL
Lawrence Wolf-Sonkin,male,W_NL
Hanna Wallach,female,W_NL
Ryan Cotterell,male,W_NL
Isabelle Augenstein,female,W_NL
Meishan Zhang,male,A
Peili Liang,female,A
Guohong Fu,male,A
Evgeny Kim,male,A
Roman Klinger,male,W_NL
Janek Bevendorff,male,W_NL
Benno Stein,male,W_NL
Matthias Hagen,male,W_NL
Martin Potthast,male,W_NL
Robert McHardy,male,W_NL
Heike Adel,female,W_NL
Roman Klinger,male,W_NL
Erion Çano,male,HL
Ondřej Bojar,male,W_NL
Christos Baziotis,male,W_NL
Ion Androutsopoulos,male,HL
Ioannis Konstas,male,W_NL
Alexandros Potamianos,male,HL
Ori Shapira,male,A
David Gabay,male,W_NL
Yang Gao,male,A
Hadar Ronen,male,A
Ramakanth Pasunuru,male,A
Mohit Bansal,male,A
Yael Amsterdamer,female,HL
Ido Dagan,male,A
Hassan Hajipoor,male,A
Hadi Amiri,male,A
Maseud Rahgozar,female,A
Farhad Oroumchian,male,A
Tobias Falke,male,W_NL
Iryna Gurevych,female,W_NL
Jungo Kasai,male,A
Dan Friedman,male,W_NL
Robert Frank,male,W_NL
Dragomir Radev,male,W_NL
Owen Rambow,male,W_NL
Daniel Fernández-González,male,HL
Carlos Gómez-Rodríguez,male,HL
Michalina Strzyz,female,W_NL
David Vilares,male,HL
Carlos Gómez-Rodríguez,male,HL
Alan Akbik,male,A
Tanja Bergmann,female,W_NL
Roland Vollgraf,male,W_NL
Zhanming Jie,male,A
Pengjun Xie,female,A
Wei Lu,male,A
Ruixue Ding,female,A
Linlin Li,female,A
Shulin Liu,male,A
Yang Li,male,A
Feng Zhang,male,A
Tao Yang,male,A
Xinpeng Zhou,male,A
Giannis Bekoulis,male,W_NL
Johannes Deleu,male,HL
Thomas Demeester,male,W_NL
Chris Develder,male,W_NL
Yujie Qian,female,A
Enrico Santus,male,HL
Zhijing Jin,male,A
Jiang Guo,male,A
Regina Barzilay,female,W_NL
Dongxu Zhang,male,A
Subhabrata Mukherjee,female,A
Colin Lockard,male,W_NL
Luna Dong,female,A
Andrew McCallum,male,W_NL
Wenhan Xiong,male,A
Jiawei Wu,male,A
Deren Lei,male,A
Mo Yu,male,A
Shiyu Chang,female,A
Xiaoxiao Guo,female,A
William Yang Wang,male,A
Yin Jou Huang,male,A
Jing Lu,female,A
Sadao Kurohashi,male,A
Vincent Ng,male,A
Hong Wang,female,A
Wenhan Xiong,male,A
Mo Yu,male,A
Xiaoxiao Guo,female,A
Shiyu Chang,female,A
William Yang Wang,male,A
Rasha Obeidat,female,A
Xiaoli Fern,female,A
Hamed Shahbazi,male,A
Prasad Tadepalli,male,A
Alexey Romanov,male,W_NL
Anna Rumshisky,female,W_NL
Anna Rogers,female,W_NL
David Donahue,male,W_NL
Jun Seok Kang,male,A
Robert Logan,male,W_NL
Zewei Chu,female,A
Yang Chen,male,A
Dheeru Dua,male,A
Kevin Gimpel,male,W_NL
Sameer Singh,male,A
Niranjan Balasubramanian,male,A
J. Edward Hu,male,A
Huda Khayrallah,female,A
Ryan Culkin,male,W_NL
Patrick Xia,male,A
Tongfei Chen,male,A
Matt Post,male,W_NL
Benjamin Van Durme,male,W_NL
Hitesh Golchha,male,A
Mauajama Firdaus,female,A
Asif Ekbal,male,A
Pushpak Bhattacharyya,male,A
Zhiwei Yu,male,A
Xiaojun Wan,male,A
Hongming Zhang,male,A
Yan Song,male,A
Yangqiu Song,male,A
Shuohang Wang,female,A
Sheng Zhang,female,A
Yelong Shen,male,A
Xiaodong Liu,male,A
Jingjing Liu,female,A
Jianfeng Gao,male,A
Jing Jiang,male,A
Jingxuan Yang,male,A
Jianzhuo Tong,male,A
Si Li,male,A
Sheng Gao,female,A
Jun Guo,male,A
Nianwen Xue,female,A
Ieva Vasiljeva,female,HL
Sorcha Gilroy,female,B_NL
Adam Lopez,male,HL
Yi Zhu,female,A
Ivan Vulić,male,A
Anna Korhonen,female,W_NL
Prakhar Gupta,male,A
Matteo Pagliardini,male,A
Martin Jaggi,male,A
Dingcheng Li,male,A
Siamak Zamani,male,A
Jingyuan Zhang,male,A
Ping Li,male,A
Vitalii Zhelezniak,male,A
Aleksandar Savkov,male,A
April Shen,female,A
Nils Hammerla,male,W_NL
James Thorne,male,W_NL
Andreas Vlachos,male,W_NL
Christos Christodoulopoulos,male,W_NL
Arpit Mittal,male,A
Pierre Finnimore,male,B_NL
Elisabeth Fritzsch,female,W_NL
Daniel King,male,W_NL
Alison Sneyd,female,W_NL
Aneeq Ur Rehman,male,A
Fernando Alva-Manchego,male,HL
Andreas Vlachos,male,W_NL
Xiaotian Jiang,male,A
Quan Wang,male,A
Bin Wang,male,A
Takuma Ebisu,female,A
Ryutaro Ichise,male,A
Xiaozhi Wang,female,A
Xu Han,male,A
Zhiyuan Liu,male,A
Maosong Sun,male,A
Peng Li,male,A
Elham J. Barezi,male,W_NL
Ian D. Wood,male,W_NL
Pascale Fung,female,A
Hamid R. Rabiee,male,A
Jianhao Yan,male,A
Lin He,male,A
Ruqin Huang,female,A
Jian Li,male,A
Ying Liu,female,A
Jingqing Zhang,male,A
Piyawat Lertvittayakumjorn,male,A
Yike Guo,female,A
Procheta Sen,male,A
Debasis Ganguly,male,A
Gareth Jones,male,B_NL
Eleftheria Briakou,female,B_NL
Nikos Athanasiou,male,A
Alexandros Potamianos,male,HL
Dmetri Hayes,male,B_NL
Nelson F. Liu,male,A
Matt Gardner,male,W_NL
Yonatan Belinkov,male,A
Matthew E. Peters,male,W_NL
Noah A. Smith,male,W_NL
Karl Stratos,male,W_NL
Yoon Kim,male,A
Alexander Rush,male,W_NL
Lei Yu,female,A
Adhiguna Kuncoro,female,A
Chris Dyer,male,W_NL
Gábor Melis,male,W_NL
Serhii Havrylov,male,A
Germán Kruszewski,male,W_NL
Armand Joulin,male,B_NL
Andrew Drozdov,male,W_NL
Patrick Verga,male,W_NL
Mohit Yadav,male,A
Mohit Iyyer,male,A
Andrew McCallum,male,W_NL
Angli Liu,female,A
Jingfei Du,female,A
Veselin Stoyanov,male,W_NL
Meishan Zhang,male,A
Zhenghua Li,female,A
Guohong Fu,male,A
Min Zhang,male,A
Emmanouil Antonios Platanios,male,B_NL
Otilia Stretcu,female,HL
Graham Neubig,male,W_NL
Barnabas Poczos,male,W_NL
Tom Mitchell,male,B_NL
Jiawei Wu,male,A
Xin Wang,female,A
William Yang Wang,male,A
Maruan Al-Shedivat,male,A
Ankur Parikh,male,A
Jie Hao,male,A
Xing Wang,male,A
Baosong Yang,male,A
Longyue Wang,female,A
Jinfeng Zhang,female,A
Zhaopeng Tu,male,A
Tiancheng Zhao,male,A
Kaige Xie,female,A
Maxine Eskenazi,female,W_NL
Deng Cai,male,A
Yan Wang,male,A
Wei Bi,male,A
Zhaopeng Tu,male,A
Xiaojiang Liu,male,A
Wai Lam,male,A
Shuming Shi,male,A
Xiang Gao,male,A
Sungjin Lee,male,A
Yizhe Zhang,male,A
Chris Brockett,male,W_NL
Michel Galley,male,W_NL
Jianfeng Gao,male,A
Bill Dolan,male,W_NL
Dinesh Raghu,male,A
Nikhil Gupta,male,A
Mausam,,
Tao Shen,male,A
Tianyi Zhou,male,A
Guodong Long,male,A
Jing Jiang,male,A
Chengqi Zhang,female,A
Mohammad Taher Pilehvar,male,A
Jose Camacho-Collados,male,HL
Yang Gao,male,A
Steffen Eger,male,W_NL
Ilia Kuznetsov,male,A
Iryna Gurevych,female,W_NL
Yusuke Miyao,male,A
Shufan Wang,male,A
Mohit Iyyer,male,A
Yuan Zhang,male,A
Jason Baldridge,male,W_NL
Luheng He,female,A
Masato Mita,male,A
Tomoya Mizumoto,female,A
Masahiro Kaneko,male,A
Ryo Nagata,male,A
Kentaro Inui,male,A
Qipeng Guo,male,A
Xipeng Qiu,male,A
Pengfei Liu,male,A
Yunfan Shao,male,A
Xiangyang Xue,male,A
Zheng Zhang,male,A
Tasnim Mohiuddin,male,A
Thanh-Tung Nguyen,male,A
Shafiq Joty,male,A
Frederike Zufall,male,W_NL
Tobias Horsmann,male,W_NL
Torsten Zesch,male,W_NL
Hang Dong,male,A
Wei Wang,male,A
Kaizhu Huang,female,A
Frans Coenen,male,W_NL
Jumayel Islam,male,A
Robert E. Mercer,male,W_NL
Lu Xiao,female,A
Semih Yagcioglu,male,A
Mehmet Saygin Seyfioglu,male,A
Begum Citamak,female,A
Batuhan Bardak,male,A
Seren Guldamlasioglu,male,A
Azmi Yuksel,male,A
Emin Islam Tatli,male,A
Yotam Gil,male,HL
Yoav Chai,male,A
Or Gorodissky,male,HL
Jonathan Berant,male,W_NL
Shi Zong,female,A
Alan Ritter,male,W_NL
Graham Mueller,male,W_NL
Evan Wright,male,B_NL
Duc Minh Nguyen,male,A
Tien Huu Do,male,A
Robert Calderbank,male,W_NL
Nikos Deligiannis,male,W_NL
Mareike Hartmann,female,W_NL
Tallulah Jansen,female,W_NL
Isabelle Augenstein,female,W_NL
Anders Søgaard,male,W_NL
Hadi Amiri,male,A
Mitra Mohtarami,female,A
Marcos Zampieri,male,HL
Shervin Malmasi,male,A
Preslav Nakov,male,A
Sara Rosenthal,female,W_NL
Noura Farra,female,HL
Ritesh Kumar,male,A
Diya Li,female,A
Lifu Huang,male,A
Heng Ji,male,A
Jiawei Han,male,A
Zining Zhu,male,A
Jekaterina Novikova,female,W_NL
Frank Rudzicz,male,W_NL
Gaurav Singh,male,A
Parminder Bhatia,male,A
Sungjoon Park,male,A
Donghyun Kim,male,A
Alice Oh,female,A
Xiang Dai,male,A
Sarvnaz Karimi,male,A
Ben Hachey,male,W_NL
Cecile Paris,female,B_NL
Yinfei Yang,female,A
Oshin Agarwal,male,A
Chris Tar,male,W_NL
Byron C. Wallace,male,B_NL
Ani Nenkova,female,A
Mario Ezra Aragón,male,HL
Adrian Pastor López-Monroy,male,HL
Luis Carlos González-Gurrola,male,HL
Manuel Montes-y-Gómez,male,HL
Diana Sousa,female,HL
Andre Lamurias,male,B_NL
Francisco M. Couto,male,HL
Enrique Manjavacas,male,HL
Ákos Kádár,male,A
Mike Kestemont,male,W_NL
Nadir Durrani,male,A
Fahim Dalvi,male,A
Hassan Sajjad,male,A
Yonatan Belinkov,male,A
Preslav Nakov,male,A
Chaitanya Malaviya,male,A
Shijie Wu,female,A
Ryan Cotterell,male,W_NL
Johannes Bjerva,male,W_NL
Yova Kementchedjhieva,female,HL
Ryan Cotterell,male,W_NL
Isabelle Augenstein,female,W_NL
Manuel R. Ciosici,male,HL
Leon Derczynski,male,W_NL
Ira Assent,female,B_NL
Shudong Hao,male,A
Michael J. Paul,male,B_NL
Miryam de Lhoneux,female,A
Miguel Ballesteros,male,HL
Joakim Nivre,male,W_NL
Kilian Evang,male,A
Chunting Zhou,female,A
Xuezhe Ma,female,A
Di Wang,female,A
Graham Neubig,male,W_NL
Tal Schuster,male,W_NL
Ori Ram,male,A
Regina Barzilay,female,W_NL
Amir Globerson,male,A
Kaimin Zhou,male,A
Chang Shu,male,A
Binyang Li,male,A
Jey Han Lau,male,A
Yue Wang,female,A
Jing Li,female,A
Irwin King,male,B_NL
Michael R. Lyu,male,A
Shuming Shi,male,A
Steffen Eger,male,W_NL
Gözde Gül Şahin,female,A
Andreas Rücklé,male,W_NL
Ji-Ung Lee,female,A
Claudia Schulz,female,W_NL
Mohsen Mesgar,male,A
Krishnkant Swarnkar,male,A
Edwin Simpson,male,B_NL
Iryna Gurevych,female,W_NL
Jack Hessel,male,W_NL
Lillian Lee,female,A
Xiaochuang Han,male,A
Eunsol Choi,female,A
Chenhao Tan,male,A
Sebastian Gehrmann,male,W_NL
Steven Layne,male,W_NL
Franck Dernoncourt,male,B_NL
Tatsunori Hashimoto,female,A
Hugh Zhang,male,A
Percy Liang,male,A
Abigail See,female,A
Stephen Roller,male,W_NL
Douwe Kiela,male,A
Jason Weston,male,W_NL
Kartik Goyal,male,A
Chris Dyer,male,W_NL
Taylor Berg-Kirkpatrick,female,B_NL
He He,male,A
Nanyun Peng,male,A
Percy Liang,male,A
Yang Liu,male,A
Ivan Titov,male,HL
Mirella Lapata,female,HL
Christopher Hidey,male,W_NL
Kathy McKeown,female,W_NL
Felix Soldner,male,HL
Verónica Pérez-Rosas,female,HL
Rada Mihalcea,female,HL
Massimo Poesio,male,HL
Jon Chamberlain,male,W_NL
Silviu Paun,male,A
Juntao Yu,male,A
Alexandra Uma,female,HL
Udo Kruschwitz,male,W_NL
Tristan Miller,male,W_NL
Maria Sukhareva,female,HL
Iryna Gurevych,female,W_NL
Weiyan Shi,male,A
Tiancheng Zhao,male,A
Zhou Yu,male,A
Lei Gao,female,A
Prafulla Kumar Choubey,male,A
Ruihong Huang,female,A
Chuhan Wu,male,A
Fangzhao Wu,male,A
Junxin Liu,male,A
Yongfeng Huang,male,A
Tim vor der Brück,male,W_NL
Marc Pouly,male,W_NL
Animesh Prasad,male,A
Min-Yen Kan,female,A
Iryna Haponchyk,female,W_NL
Alessandro Moschitti,male,HL
Iz Beltagy,male,A
Kyle Lo,male,A
Waleed Ammar,male,A
Umme Aymun Siddiqua,female,A
Abu Nowshed Chy,male,A
Masaki Aono,female,A
Hiroshi Echizen’ya,female,A
Kenji Araki,male,A
Eduard Hovy,male,W_NL
Mingbo Ma,male,A
Renjie Zheng,male,A
Liang Huang,male,A
Geert Heyman,male,W_NL
Bregt Verreet,male,W_NL
Ivan Vulić,male,A
Marie-Francine Moens,female,W_NL
Xuan Zhang,male,A
Pamela Shapiro,female,W_NL
Gaurav Kumar,male,A
Paul McNamee,male,W_NL
Marine Carpuat,female,W_NL
Kevin Duh,male,A
Vaibhav Vaibhav,male,A
Sumeet Singh,male,A
Craig Stewart,male,W_NL
Graham Neubig,male,W_NL
Ankur Bapna,male,A
Orhan Firat,male,A
Hao-Ran Wei,male,A
Shujian Huang,male,A
Ran Wang,male,A
Xin-yu Dai,male,A
Jiajun Chen,male,A
Dor Muhlgay,male,B_NL
Jonathan Herzig,male,W_NL
Jonathan Berant,male,W_NL
Manoj Acharya,male,A
Karan Jariwala,male,A
Christopher Kanan,male,A
Nikhil Mehta,male,A
Dan Goldwasser,male,W_NL
Victor Prokhorov,male,HL
Mohammad Taher Pilehvar,male,A
Nigel Collier,male,B_NL
Jesse Thomason,male,W_NL
Daniel Gordon,male,W_NL
Yonatan Bisk,male,A
Soham Ghosh,male,A
Anuva Agarwal,female,A
Zarana Parekh,female,A
Alexander Hauptmann,male,W_NL
Bai Li,female,A
Yi-Te Hsu,female,A
Frank Rudzicz,male,W_NL
Spandana Gella,female,HL
Desmond Elliott,male,B_NL
Frank Keller,male,W_NL
Manuel Mager,male,HL
Özlem Çetinoğlu,male,A
Katharina Kann,female,A
Mattia A. Di Gangi,male,W_NL
Roldano Cattoni,male,HL
Luisa Bentivogli,female,HL
Matteo Negri,male,HL
Marco Turchi,male,HL
Ekaterina Vylomova,female,A
Ryan Cotterell,male,W_NL
Trevor Cohn,male,W_NL
Timothy Baldwin,male,W_NL
Jason Eisner,male,W_NL
Jessica Ouyang,female,A
Boya Song,male,A
Kathy McKeown,female,W_NL
Chunpeng Ma,male,A
Akihiro Tamura,male,A
Masao Utiyama,male,A
Eiichiro Sumita,male,A
Tiejun Zhao,male,A
Patrick Simianer,male,W_NL
Joern Wuebker,male,W_NL
John DeNero,male,W_NL
Weijia Xu,female,A
Xing Niu,male,A
Marine Carpuat,female,W_NL
Gaurav Kumar,male,A
George Foster,male,W_NL
Colin Cherry,male,B_NL
Maxim Krikun,male,A
Brian Thompson,male,B_NL
Jeremy Gwinnup,male,W_NL
Huda Khayrallah,female,A
Kevin Duh,male,A
Philipp Koehn,male,W_NL
Marco Del Tredici,male,HL
Raquel Fernández,male,HL
Gemma Boleda,female,HL
Michael Wiegand,male,W_NL
Maximilian Wolf,male,W_NL
Josef Ruppenhofer,male,W_NL
Guangneng Hu,female,A
Alexandra Chronopoulou,female,W_NL
Christos Baziotis,male,W_NL
Alexandros Potamianos,male,HL
Abhishek Singh,male,A
Eduardo Blanco,male,HL
Wei Jin,male,A
Daisuke Oba,male,A
Naoki Yoshinaga,female,A
Shoetsu Sato,female,A
Satoshi Akasaki,male,A
Masashi Toyoda,female,A
Ramy Baly,male,A
Georgi Karadzhov,male,A
Abdelrhman Saleh,male,A
James Glass,male,W_NL
Preslav Nakov,male,A
Yanyan Zou,male,A
Wei Lu,male,A
David Vilares,male,HL
Carlos Gómez-Rodríguez,male,HL
Xinyu Hua,female,A
Mitko Nikolov,male,W_NL
Nikhil Badugu,male,A
Lu Wang,female,A
David Bamman,male,W_NL
Sejal Popat,male,A
Sheng Shen,female,A
Pushkar Mishra,male,A
Marco Del Tredici,male,HL
Helen Yannakoudakis,female,W_NL
Ekaterina Shutova,female,A
Mohammad Taher Pilehvar,male,A
Kris Cao,male,A
Stephen Clark,male,W_NL
Anca Dumitrache,female,HL
Lora Aroyo,female,HL
Chris Welty,male,W_NL
Nelson F. Liu,male,A
Roy Schwartz,male,W_NL
Noah A. Smith,male,W_NL
Dai Quoc Nguyen,male,A
Thanh Vu,male,A
Tu Dinh Nguyen,male,A
Dat Quoc Nguyen,male,A
Dinh Phung,male,A
Qiang Ning,male,A
Hangfeng He,male,A
Chuchu Fan,female,A
Dan Roth,male,W_NL
Jianxin Yang,male,A
Wenge Rong,male,A
Libin Shi,male,A
Zhang Xiong,male,A
Peng Shi,male,A
Jinfeng Rao,male,A
Jimmy Lin,male,A
Santosh Tokala,male,A
Vishal G,male,A
Avirup Saha,male,A
Niloy Ganguly,male,A
Alexander Erdmann,male,W_NL
David Joseph Wrisley,male,W_NL
Benjamin Allen,male,B_NL
Christopher Brown,male,B_NL
Sophie Cohen-Bodénès,female,B_NL
Micha Elsner,female,W_NL
Yukun Feng,female,A
Brian Joseph,male,W_NL
Béatrice Joyeux-Prunel,female,B_NL
Marie-Catherine de Marneffe,female,W_NL
Yifei Zhang,male,A
Hao Zhu,male,A
Guy Tevet,male,W_NL
Gavriel Habib,male,A
Vered Shwartz,female,W_NL
Jonathan Berant,male,W_NL
Md. Akmal Haidar,male,A
Mehdi Rezagholizadeh,male,A
Alan Do Omri,male,A
Ahmad Rashid,male,A
Valerie Hajdik,female,W_NL
Jan Buys,male,W_NL
Michael Wayne Goodman,male,W_NL
Emily M. Bender,female,W_NL
Amit Moryossef,male,A
Yoav Goldberg,male,W_NL
Ido Dagan,male,A
Tom Hosking,male,A
Sebastian Riedel,male,HL
Rik Koncel-Kedziorski,male,A
Dhanush Bekal,male,A
Yi Luan,male,A
Mirella Lapata,female,HL
Hannaneh Hajishirzi,female,A
Nikita Bhutani,male,A
Yoshihiko Suhara,male,A
Wang-Chiew Tan,male,A
Alon Halevy,male,B_NL
H. V. Jagadish,male,A
Nicola De Cao,male,A
Wilker Aziz,male,B_NL
Ivan Titov,male,HL
Mark Yatskar,male,A
Hu Xu,male,A
Bing Liu,male,A
Lei Shu,female,A
Philip Yu,male,A
Ahmad Sakor,male,A
Isaiah Onando Mulang’,male,B_NL
Kuldeep Singh,male,A
Saeedeh Shekarpour,female,A
Maria Esther Vidal,female,HL
Jens Lehmann,male,W_NL
Sören Auer,male,W_NL
Xinya Du,female,A
Bhavana Dalvi,female,A
Niket Tandon,male,A
Antoine Bosselut,male,B_NL
Wen-tau Yih,female,A
Peter Clark,male,W_NL
Claire Cardie,female,W_NL
Aida Amini,female,A
Saadia Gabriel,female,HL
Shanchuan Lin,male,A
Rik Koncel-Kedziorski,male,A
Yejin Choi,female,A
Hannaneh Hajishirzi,female,A
Dheeru Dua,male,A
Yizhong Wang,male,A
Pradeep Dasigi,male,A
Gabriel Stanovsky,male,W_NL
Sameer Singh,male,A
Matt Gardner,male,W_NL
Wei Liu,male,A
Tongge Xu,male,A
Qinghua Xu,female,A
Jiayu Song,female,A
Yueran Zu,male,A
Hamdy Mubarak,male,A
Ahmed Abdelali,male,A
Hassan Sajjad,male,A
Younes Samih,male,A
Kareem Darwish,male,A
Peng Lu,male,A
Ting Bai,female,A
Philippe Langlais,male,W_NL
Yasumasa Onoe,female,A
Greg Durrett,male,W_NL
Simon Flachs,male,W_NL
Ophélie Lacroix,female,B_NL
Marek Rei,male,A
Helen Yannakoudakis,female,W_NL
Anders Søgaard,male,W_NL
Ronald Cardenas,male,HL
Ying Lin,female,A
Heng Ji,male,A
Jonathan May,male,W_NL
Wasi Ahmad,male,A
Zhisong Zhang,male,A
Xuezhe Ma,female,A
Eduard Hovy,male,W_NL
Kai-Wei Chang,male,A
Nanyun Peng,male,A
Mingda Chen,female,A
Qingming Tang,male,A
Sam Wiseman,male,W_NL
Kevin Gimpel,male,W_NL
Hong-You Chen,female,A
Chin-Hua Hu,male,A
Leila Wehbe,female,W_NL
Shou-De Lin,female,A
Byung-Ju Choi,female,A
Jun-Hyung Park,male,A
SangKeun Lee,female,A
Soufian Jebbara,male,A
Philipp Cimiano,male,A
Xiaoye Qu,female,A
Zhikang Zou,male,A
Yu Cheng,female,A
Yang Yang,male,A
Pan Zhou,male,A
